dataset,track_id,track_length,duration_frames,total_disp_um,path_length_um,straightness_ratio,net_velocity_um,mean_step_um,max_step_um,step_velocity_cv,confinement_ratio,trajectory_aspect_ratio,directed_motion_index,mean_track_intensity,min_track_intensity,max_track_intensity,std_track_intensity,mean_track_snr,min_track_snr,max_track_snr,is_gt_track
44b6_0113de3b,347,4,4,3.63,3.92,0.9262,1.21,1.31,2.3,0.7377,0.9262,26.0845,2.2437,569.25,464.0,616.0,70.75,2.4508,1.5901,3.0187,0
44b6_0113de3b,348,4,4,8.29,9.57,0.8662,2.76,3.19,3.63,0.1975,0.8662,20.048,4.7851,1180.25,768.0,1367.0,279.8,1.9526,1.2809,2.5575,0
44b6_0113de3b,349,87,87,123.95,229.82,0.5393,1.44,2.67,7.96,0.5542,0.5393,26.4786,7.2503,1180.86,823.0,1571.0,165.58,2.692,0.5947,4.1272,0
44b6_0113de3b,350,24,24,64.31,76.59,0.8396,2.8,3.33,6.7,0.3727,0.8396,64.8717,11.5002,1031.54,341.0,1305.0,249.37,2.5004,0.8301,4.1152,0
44b6_0113de3b,351,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,527.0,527.0,527.0,0.0,0.8331,0.8331,0.8331,0
44b6_0113de3b,352,19,19,33.02,55.85,0.5912,1.83,3.1,5.86,0.3777,0.5912,32.0688,4.7283,1124.21,760.0,1345.0,142.02,2.6503,1.6276,3.8636,0
44b6_0113de3b,353,3,3,5.86,5.93,0.9877,2.93,2.97,3.63,0.2251,0.9877,131.306,5.0119,1054.0,923.0,1120.0,113.45,2.6168,2.3094,2.9525,0
44b6_0113de3b,354,41,41,61.96,114.41,0.5416,1.55,2.86,6.7,0.5687,0.561,60.1556,5.3722,1918.02,473.0,3578.0,478.58,2.6396,1.7026,3.8704,0
44b6_0113de3b,355,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,776.0,776.0,776.0,0.0,1.9193,1.9193,1.9193,0
44b6_0113de3b,356,2,2,2.3,2.3,1.0,2.3,2.3,2.3,0.0,1.0,1.0,3.25,1035.0,750.0,1320.0,403.05,2.5063,1.8237,3.1889,0
44b6_0113de3b,357,3,3,5.14,5.55,0.9262,2.57,2.77,3.25,0.1716,0.9262,19.2809,4.1219,1192.0,573.0,1673.0,562.83,2.4631,2.1947,2.7277,0
44b6_0113de3b,358,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1679.0,1679.0,1679.0,0.0,2.8261,2.8261,2.8261,0
44b6_0113de3b,359,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,552.0,552.0,552.0,0.0,2.4006,2.4006,2.4006,0
44b6_0113de3b,360,2,2,2.3,2.3,1.0,2.3,2.3,2.3,0.0,1.0,1.0,3.25,731.5,562.0,901.0,239.71,2.0705,1.5244,2.6167,0
44b6_0113de3b,361,2,2,1.62,1.62,1.0,1.62,1.62,1.62,0.0,1.0,1.0,2.2981,712.0,613.0,811.0,140.01,1.1839,0.8786,1.4892,0
44b6_0113de3b,362,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,865.0,865.0,865.0,0.0,3.235,3.235,3.235,0
44b6_0113de3b,363,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,962.0,962.0,962.0,0.0,2.2813,2.2813,2.2813,0
44b6_0113de3b,364,47,47,77.41,142.18,0.5444,1.68,3.09,8.29,0.5831,0.5444,74.8775,6.2805,2195.64,1447.0,2432.0,196.35,2.9637,1.8945,3.9178,0
44b6_0113de3b,365,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1008.0,1008.0,1008.0,0.0,3.2674,3.2674,3.2674,0
44b6_0113de3b,366,8,8,11.94,22.18,0.5383,1.71,3.17,5.86,0.4495,0.5383,6.3829,2.5974,180.25,159.0,200.0,14.17,1.8204,0.0,3.4831,0
44b6_0113de3b,367,9,9,8.29,25.91,0.3198,1.04,3.24,8.29,0.62,0.3548,3.5991,0.9936,822.44,386.0,1354.0,401.63,2.7841,1.9508,4.0373,0
44b6_0113de3b,368,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,411.0,411.0,411.0,0.0,0.5785,0.5785,0.5785,0
44b6_0113de3b,369,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,710.0,710.0,710.0,0.0,0.6673,0.6673,0.6673,0
44b6_0113de3b,370,49,49,91.16,142.18,0.6411,1.9,2.96,8.12,0.5223,0.6411,142.4638,8.5234,1792.69,579.0,2141.0,289.54,2.7191,0.9992,3.569,0
44b6_0113de3b,371,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,555.0,555.0,555.0,0.0,1.9846,1.9846,1.9846,0
44b6_0113de3b,372,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,562.0,562.0,562.0,0.0,1.0202,1.0202,1.0202,0
44b6_0113de3b,373,59,59,86.4,155.06,0.5572,1.49,2.67,8.9,0.6285,0.5572,61.194,6.3756,1318.63,847.0,1717.0,178.96,2.8195,1.6708,3.9891,0
44b6_0113de3b,374,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,500.0,500.0,500.0,0.0,2.6338,2.6338,2.6338,0
44b6_0113de3b,375,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,438.0,438.0,438.0,0.0,1.7899,1.7899,1.7899,0
44b6_0113de3b,376,6,6,6.5,9.78,0.6645,1.3,1.96,5.86,1.0989,0.6645,3.4286,2.1159,769.0,699.0,946.0,94.76,2.2638,1.3059,2.9147,0
44b6_0113de3b,377,3,3,7.27,11.2,0.6489,3.63,5.6,8.9,0.5896,0.7948,35.5268,4.0842,1248.33,1066.0,1465.0,201.7,2.601,2.2988,3.1158,0
44b6_0113de3b,378,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,424.0,424.0,424.0,0.0,0.0,0.0,0.0,0
44b6_0113de3b,379,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1008.0,1008.0,1008.0,0.0,3.76,3.76,3.76,0
44b6_0113de3b,380,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,1000.0,1000.0,0.0,2.5566,2.5566,2.5566,0
44b6_0113de3b,381,23,23,42.41,60.69,0.6987,1.93,2.76,5.14,0.4631,0.6987,46.173,6.4591,1980.87,1508.0,2244.0,166.67,2.8674,1.7983,3.9884,0
44b6_0113de3b,382,38,38,52.2,98.08,0.5322,1.41,2.65,7.27,0.7093,0.546,70.3764,4.6289,1490.53,477.0,2740.0,372.34,2.6284,1.3098,3.7876,0
44b6_0113de3b,383,4,4,5.14,5.55,0.9262,1.71,1.85,2.3,0.1716,0.9262,33.9683,3.173,958.75,519.0,1333.0,334.5,2.3032,1.2348,2.8239,0
44b6_0113de3b,384,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1641.0,1641.0,1641.0,0.0,1.8998,1.8998,1.8998,0
44b6_0113de3b,385,2,2,3.63,3.63,1.0,3.63,3.63,3.63,0.0,1.0,1.0,5.1387,1063.5,1029.0,1098.0,48.79,1.6881,1.3715,2.0046,0
44b6_0113de3b,386,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1351.0,1351.0,1351.0,0.0,2.4597,2.4597,2.4597,0
44b6_0113de3b,387,41,41,64.84,110.23,0.5882,1.62,2.76,8.75,0.6112,0.5882,62.0335,6.1051,1903.95,741.0,2236.0,283.32,2.8157,1.584,4.0888,0
44b6_0113de3b,388,24,24,47.15,59.42,0.7936,2.05,2.58,5.39,0.4518,0.7936,54.2235,7.9703,938.62,758.0,1155.0,87.6,2.603,1.4608,3.1317,0
44b6_0113de3b,389,56,56,116.48,166.98,0.6976,2.12,3.04,8.9,0.5205,0.6976,97.5388,11.0551,1692.05,917.0,2068.0,175.44,2.8033,1.2173,4.1757,0
44b6_0113de3b,390,57,57,118.95,167.77,0.709,2.12,3.0,8.44,0.5691,0.709,111.7349,11.3695,1543.04,669.0,1832.0,184.27,2.7556,1.2494,4.065,0
44b6_0113de3b,391,67,67,111.19,200.18,0.5554,1.68,3.03,10.9,0.6597,0.5577,210.3611,7.6595,722.88,304.0,1194.0,207.98,2.4551,0.085,3.899,0
44b6_0113de3b,392,16,16,25.64,34.52,0.7429,1.71,2.3,3.98,0.4796,0.7429,36.7349,5.0797,1332.62,353.0,1813.0,474.28,2.3329,0.7648,3.4216,0
44b6_0113de3b,393,15,15,19.57,29.84,0.6557,1.4,2.13,3.63,0.4514,0.7016,26.6406,3.5493,1314.13,597.0,1607.0,285.11,2.3347,0.5515,3.2782,0
44b6_0113de3b,394,33,33,56.81,105.98,0.536,1.78,3.31,7.08,0.4678,0.536,40.6014,5.4661,1306.24,922.0,1680.0,172.84,2.3861,1.3777,3.4949,0
44b6_0113de3b,395,14,14,41.3,45.18,0.9141,3.18,3.48,6.89,0.4591,0.9141,123.0106,10.8667,2074.0,1504.0,2393.0,266.67,2.7209,1.5088,3.7102,0
44b6_0113de3b,396,5,5,8.75,10.53,0.8312,2.19,2.63,3.63,0.2197,0.8312,8.9999,4.0662,1038.0,993.0,1119.0,60.07,3.1967,2.311,4.498,0
44b6_0113de3b,397,33,33,49.58,89.75,0.5525,1.55,2.8,6.7,0.5191,0.5956,69.3227,4.9176,1179.03,966.0,2066.0,218.73,2.7667,1.4436,4.1187,0
44b6_0113de3b,398,19,19,24.96,48.85,0.5111,1.39,2.71,6.08,0.5244,0.5111,7.8505,3.0895,1151.16,878.0,1442.0,150.56,2.7338,1.7376,4.3008,0
44b6_0113de3b,399,8,8,12.8,14.58,0.8774,1.83,2.08,3.25,0.4655,0.8774,25.3615,4.536,1553.88,1152.0,1811.0,220.43,2.763,1.0315,3.7191,0
44b6_0113de3b,400,2,2,2.3,2.3,1.0,2.3,2.3,2.3,0.0,1.0,1.0,3.25,1867.0,1630.0,2104.0,335.17,3.5097,3.3009,3.7185,0
44b6_0113de3b,401,82,82,112.75,203.1,0.5551,1.39,2.51,7.45,0.5538,0.5551,59.8545,6.9972,1111.57,564.0,1595.0,178.08,2.5631,1.2698,4.1809,0
44b6_0113de3b,402,64,64,120.17,176.95,0.6791,1.91,2.81,8.12,0.5395,0.6849,70.4666,10.3637,2248.48,325.0,2741.0,516.59,2.6636,0.7697,3.552,0
44b6_0113de3b,403,9,9,13.6,22.67,0.5997,1.7,2.83,3.63,0.2621,0.5997,5.9553,3.0576,705.67,400.0,904.0,147.99,2.2731,1.1186,3.0775,0
44b6_0113de3b,404,3,3,3.63,4.88,0.7454,1.82,2.44,3.25,0.3333,0.7454,6.1712,2.3455,1003.33,950.0,1068.0,59.81,2.9732,1.801,3.614,0
44b6_0113de3b,405,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,685.0,685.0,685.0,0.0,2.2757,2.2757,2.2757,0
44b6_0113de3b,406,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,552.0,552.0,552.0,0.0,1.6201,1.6201,1.6201,0
44b6_0113de3b,407,2,2,2.3,2.3,1.0,2.3,2.3,2.3,0.0,1.0,1.0,3.25,375.0,373.0,377.0,2.83,2.4651,1.7016,3.2286,0
44b6_0113de3b,408,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,602.0,602.0,602.0,0.0,2.2206,2.2206,2.2206,0
44b6_0113de3b,409,18,18,30.05,44.26,0.679,1.77,2.6,5.86,0.5322,0.679,33.8098,5.0922,926.78,737.0,1038.0,78.56,2.3874,0.8785,3.537,0
44b6_0113de3b,410,29,29,63.62,81.73,0.7785,2.27,2.92,6.7,0.4782,0.7785,28.1369,9.526,1940.38,624.0,2274.0,281.27,2.7007,0.8343,4.2429,0
44b6_0113de3b,411,61,61,122.91,175.44,0.7006,2.05,2.92,8.44,0.5948,0.7091,100.031,11.2089,1994.38,1261.0,2476.0,254.36,2.7026,0.5011,4.6928,0
44b6_0113de3b,412,59,59,123.0,175.23,0.7019,2.12,3.02,8.75,0.502,0.7019,69.9062,11.4334,1722.86,609.0,2132.0,298.99,2.6732,1.1047,4.0895,0
44b6_0113de3b,413,19,19,23.94,42.0,0.57,1.33,2.33,6.08,0.5162,0.57,35.8614,3.304,1147.37,489.0,1382.0,229.17,2.7447,1.2862,3.5731,0
44b6_0113de3b,414,12,12,26.6,34.86,0.763,2.42,3.17,5.14,0.3151,0.763,12.3222,6.3924,872.17,504.0,1338.0,231.4,2.188,1.6456,3.307,0
44b6_0113de3b,415,17,17,39.17,50.35,0.778,2.45,3.15,4.88,0.3416,0.778,44.8584,7.8524,1015.24,414.0,1329.0,229.5,2.5049,0.9369,4.1254,0
44b6_0113de3b,416,47,47,80.19,128.22,0.6254,1.74,2.79,9.61,0.5547,0.6254,109.3045,7.4738,2205.19,1874.0,2706.0,150.78,2.9625,2.1941,4.6435,0
44b6_0113de3b,417,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,435.0,435.0,435.0,0.0,1.7076,1.7076,1.7076,0
44b6_0113de3b,418,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1033.0,1033.0,1033.0,0.0,3.721,3.721,3.721,0
44b6_0113de3b,419,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1129.0,1129.0,1129.0,0.0,2.945,2.945,2.945,0
44b6_0113de3b,420,3,3,10.9,11.26,0.9685,5.45,5.63,7.62,0.3543,0.9685,57.5678,9.1429,453.67,304.0,716.0,227.94,1.8463,1.1491,2.6269,0
44b6_0113de3b,421,38,38,64.06,110.71,0.5786,1.73,2.99,7.27,0.6222,0.5786,60.4942,6.1756,1669.55,1133.0,1956.0,183.48,2.7369,1.5207,3.8273,0
44b6_0113de3b,422,31,31,54.63,79.53,0.6868,1.82,2.65,6.7,0.6346,0.6868,79.0831,6.9632,1884.19,1374.0,2331.0,207.07,2.9022,1.8636,4.0111,0
44b6_0113de3b,423,19,19,34.2,44.29,0.7723,1.9,2.46,4.6,0.577,0.7723,64.9863,6.3965,2014.32,1323.0,3226.0,409.51,2.6087,1.8306,3.6878,0
44b6_0113de3b,424,80,80,123.69,194.71,0.6353,1.57,2.46,7.45,0.5564,0.637,63.6146,8.8963,1186.29,620.0,1537.0,171.86,2.5638,1.432,4.0796,0
44b6_0113de3b,425,57,57,110.21,161.31,0.6832,1.97,2.88,9.48,0.5841,0.6832,63.276,10.1522,1937.7,1343.0,2345.0,190.93,2.8369,1.4647,3.9736,0
44b6_0113de3b,426,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,554.0,554.0,554.0,0.0,3.1846,3.1846,3.1846,0
44b6_0113de3b,427,77,77,106.43,184.06,0.5783,1.4,2.42,6.7,0.5507,0.5881,59.1638,7.1062,820.26,356.0,1050.0,169.67,2.4272,1.2637,3.8378,0
44b6_0113de3b,428,62,62,116.11,183.84,0.6316,1.9,3.01,9.61,0.5488,0.6355,51.744,9.4654,1688.61,1105.0,1954.0,189.92,2.7297,0.7682,4.1556,0
44b6_0113de3b,429,58,58,114.7,161.28,0.7112,2.01,2.83,8.12,0.5225,0.7112,73.4553,10.8984,1966.57,864.0,2334.0,213.28,2.747,1.0128,4.2564,0
44b6_0113de3b,430,6,6,11.38,13.09,0.869,2.27,2.62,5.86,0.7863,0.869,68.1365,4.8427,189.17,172.0,203.0,11.82,2.0198,0.8374,2.8539,0
44b6_0113de3b,431,14,14,26.95,35.01,0.7696,2.07,2.69,4.88,0.4517,0.7696,37.3462,5.9694,479.14,399.0,623.0,61.21,2.438,1.2261,3.3985,0
44b6_0113de3b,432,2,2,1.62,1.62,1.0,1.62,1.62,1.62,0.0,1.0,1.0,2.2981,1551.5,1145.0,1958.0,574.88,3.1374,2.7685,3.5063,0
44b6_0113de3b,433,27,27,41.46,62.88,0.6593,1.59,2.42,5.14,0.5497,0.6593,47.3634,5.4633,1295.67,764.0,1624.0,186.12,2.7924,1.2951,4.0357,0
44b6_0113de3b,434,5,5,3.63,6.22,0.5841,0.91,1.56,2.3,0.6038,0.5841,9.3209,1.1864,1222.8,890.0,1357.0,193.56,2.9741,2.3852,3.9059,0
44b6_0113de3b,435,53,53,121.54,169.47,0.7172,2.34,3.26,9.61,0.5213,0.7172,83.0927,12.2029,1754.0,454.0,2842.0,379.85,2.677,1.3584,4.2286,0
44b6_0113de3b,436,50,50,98.68,157.33,0.6273,2.01,3.21,10.53,0.6332,0.6273,84.7982,8.9327,700.1,441.0,1283.0,167.94,2.5401,1.3349,3.5785,0
44b6_0113de3b,437,28,28,65.34,89.24,0.7323,2.42,3.31,7.62,0.4945,0.7323,78.7508,9.3777,1824.57,803.0,2206.0,259.87,2.6782,0.8439,4.2865,0
44b6_0113de3b,438,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,566.0,566.0,566.0,0.0,1.5962,1.5962,1.5962,0
44b6_0113de3b,439,4,4,5.63,7.56,0.7449,1.88,2.52,3.63,0.3314,0.7449,5.1268,2.7955,688.25,468.0,814.0,154.99,2.0972,1.2368,3.1844,0
44b6_0113de3b,440,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,787.0,787.0,787.0,0.0,3.1027,3.1027,3.1027,0
44b6_0113de3b,441,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,533.0,533.0,533.0,0.0,2.8775,2.8775,2.8775,0
44b6_0113de3b,442,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1006.0,1006.0,1006.0,0.0,2.5522,2.5522,2.5522,0
44b6_0113de3b,443,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1009.0,1009.0,1009.0,0.0,2.7484,2.7484,2.7484,0
44b6_0113de3b,444,6,6,10.41,11.48,0.9064,2.08,2.3,3.63,0.3194,0.9064,52.0539,4.6202,1966.0,1886.0,2055.0,77.44,2.8731,2.2953,3.4204,0
44b6_0113de3b,445,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,773.0,773.0,773.0,0.0,3.3158,3.3158,3.3158,0
44b6_0113de3b,446,78,78,112.08,193.64,0.5788,1.46,2.51,8.12,0.5237,0.5788,46.2085,7.4404,1249.26,947.0,1538.0,134.38,2.6236,1.6369,4.2276,0
44b6_0113de3b,447,29,29,51.67,93.16,0.5546,1.85,3.33,7.45,0.5024,0.5546,26.9731,5.5116,919.14,625.0,1219.0,128.63,2.4161,1.4743,3.8239,0
44b6_0113de3b,448,6,6,13.5,16.19,0.8337,2.7,3.24,3.98,0.2402,0.8337,10.7062,5.5131,2039.33,1498.0,2314.0,295.26,2.7208,1.8077,3.2574,0
44b6_0113de3b,449,7,7,16.81,20.75,0.8099,2.8,3.46,5.39,0.3746,0.8099,28.7906,6.0034,1421.57,1331.0,1498.0,59.49,2.922,2.5705,3.3616,0
44b6_0113de3b,450,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,414.0,414.0,414.0,0.0,1.4394,1.4394,1.4394,0
44b6_0113de3b,451,63,61,107.77,166.11,0.6488,1.8,2.68,7.27,0.5307,0.6488,74.7371,9.2487,1930.78,988.0,2450.0,262.45,2.8745,0.9937,3.7875,0
44b6_0113de3b,452,61,61,75.72,147.11,0.5147,1.26,2.45,8.75,0.6867,0.5147,117.979,5.0727,1128.92,816.0,1429.0,152.61,2.6529,1.3594,3.9402,0
44b6_0113de3b,453,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,960.0,960.0,960.0,0.0,2.3514,2.3514,2.3514,0
44b6_0113de3b,454,6,6,9.61,15.56,0.618,1.92,3.11,5.86,0.5047,0.618,18.1169,2.9104,1090.67,1000.0,1149.0,50.55,3.0746,2.8714,3.3851,0
44b6_0113de3b,455,25,25,52.51,70.32,0.7466,2.19,2.93,5.14,0.3917,0.7466,63.9515,8.1673,2305.0,1166.0,2683.0,327.22,2.8013,2.1231,3.465,0
44b6_0113de3b,456,57,57,121.14,165.85,0.7304,2.16,2.96,8.75,0.5132,0.7304,126.0433,11.9285,1898.56,892.0,2255.0,266.58,2.8287,1.4438,3.8555,0
44b6_0113de3b,457,12,12,17.35,26.49,0.6549,1.58,2.41,3.98,0.2759,0.6549,9.9252,3.5785,748.17,431.0,876.0,121.3,2.8778,1.526,3.7031,0
44b6_0113de3b,458,29,29,56.43,99.8,0.5654,2.02,3.56,7.27,0.4971,0.5701,27.4189,6.1371,1350.34,412.0,1486.0,192.12,2.9562,0.4633,4.1093,0
44b6_0113de3b,459,44,44,63.81,116.49,0.5478,1.48,2.71,8.29,0.65,0.5478,68.4651,5.3922,975.16,530.0,1752.0,254.68,2.5834,0.9577,3.6213,0
44b6_0113de3b,460,5,5,8.75,9.55,0.9161,2.19,2.39,2.81,0.2045,0.9161,65.113,4.4815,726.8,559.0,955.0,167.09,2.1655,1.9042,2.5663,0
44b6_0113de3b,461,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,905.0,905.0,905.0,0.0,3.1303,3.1303,3.1303,0
44b6_0113de3b,462,15,15,28.56,37.29,0.7661,2.04,2.66,3.98,0.3003,0.7661,49.3066,6.0537,1626.33,831.0,1860.0,280.73,2.5979,1.1795,3.6044,0
44b6_0113de3b,463,45,45,100.17,141.62,0.7073,2.28,3.22,8.12,0.4896,0.7073,66.5966,10.8021,2152.76,839.0,2450.0,228.48,2.7913,1.0915,4.153,0
44b6_0113de3b,464,76,76,108.61,184.4,0.589,1.45,2.46,9.61,0.5975,0.589,57.9136,7.4353,1048.29,570.0,1443.0,167.83,2.6094,1.6215,3.9214,0
44b6_0113de3b,465,8,8,10.02,12.44,0.8051,1.43,1.78,3.25,0.6579,0.8051,19.1619,3.2586,1807.12,687.0,2333.0,601.99,2.2525,0.947,3.6154,0
44b6_0113de3b,466,46,46,81.91,133.36,0.6142,1.82,2.96,7.62,0.5126,0.6142,44.7595,7.5832,1676.22,1091.0,2321.0,261.96,2.8716,1.3896,3.6419,0
44b6_0113de3b,467,26,26,34.78,64.3,0.5408,1.39,2.57,7.62,0.661,0.5408,21.9918,3.836,1118.04,812.0,1327.0,151.49,2.7764,1.6144,4.2581,0
44b6_0113de3b,468,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1300.0,1300.0,1300.0,0.0,2.1887,2.1887,2.1887,0
44b6_0113de3b,469,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,384.0,384.0,384.0,0.0,0.694,0.694,0.694,0
44b6_0113de3b,470,55,55,120.74,165.15,0.7311,2.24,3.06,7.62,0.5493,0.7311,62.3368,12.1235,1714.82,606.0,2054.0,273.62,2.7003,1.2513,3.6467,1
44b6_0113de3b,471,11,11,27.48,33.26,0.8264,2.75,3.33,5.39,0.3822,0.8264,22.4883,7.5319,1416.82,1238.0,1587.0,126.52,2.9327,2.2882,3.8108,0
44b6_0113de3b,472,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,223.0,223.0,223.0,0.0,1.2763,1.2763,1.2763,0
44b6_0113de3b,473,5,5,7.96,13.27,0.5999,1.99,3.32,5.86,0.4469,0.5999,4.0762,2.6698,1658.6,631.0,2294.0,625.97,1.7462,0.7048,2.2494,0
44b6_0113de3b,474,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,732.0,732.0,732.0,0.0,1.5183,1.5183,1.5183,0
44b6_0113de3b,475,5,5,3.63,4.88,0.7454,0.91,1.22,1.62,0.5773,0.7454,5.0756,1.514,722.6,544.0,799.0,104.38,2.0852,1.2773,3.1026,0
44b6_0113de3b,476,18,18,33.14,44.79,0.7399,1.95,2.63,4.6,0.5029,0.7399,38.4164,6.1204,814.06,719.0,907.0,60.5,2.7389,1.5797,4.0766,0
44b6_0113de3b,477,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,996.0,996.0,996.0,0.0,3.2789,3.2789,3.2789,0
44b6_0113de3b,478,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,514.0,514.0,514.0,0.0,2.1015,2.1015,2.1015,0
44b6_0113de3b,479,4,4,3.63,3.92,0.9262,1.21,1.31,2.3,0.7377,0.9262,13.0476,2.2437,990.5,922.0,1042.0,50.13,3.274,3.0747,3.6846,0
44b6_0113de3b,480,37,37,49.37,101.01,0.4888,1.37,2.81,7.45,0.608,0.4888,18.6671,4.0771,2357.89,1707.0,2811.0,262.95,2.9952,1.1444,4.1077,0
44b6_0113de3b,481,41,41,44.86,112.07,0.4003,1.12,2.8,8.44,0.5879,0.4192,41.8388,2.8741,979.59,401.0,1819.0,253.84,2.5511,0.9138,3.7869,0
44b6_0113de3b,482,15,15,20.87,30.89,0.6758,1.49,2.21,3.98,0.7149,0.6758,50.1785,3.9021,623.2,516.0,738.0,72.92,2.8356,1.2317,3.8838,0
44b6_0113de3b,483,4,4,1.62,4.88,0.3333,0.54,1.62,1.62,0.0,0.3333,2.0,0.3611,639.0,537.0,731.0,84.96,2.9277,2.3325,3.9487,0
44b6_0113de3b,484,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1536.0,1536.0,1536.0,0.0,3.0205,3.0205,3.0205,0
44b6_0113de3b,485,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1606.0,1606.0,1606.0,0.0,2.4882,2.4882,2.4882,0
44b6_0113de3b,486,74,74,110.85,177.75,0.6236,1.52,2.43,7.27,0.5246,0.6236,62.8479,8.1457,1146.42,896.0,1408.0,119.43,2.707,1.6491,3.9176,0
44b6_0113de3b,487,41,41,81.78,128.81,0.6349,2.04,3.22,9.48,0.5965,0.6349,57.0612,8.3121,719.93,279.0,939.0,136.36,2.488,1.164,3.6148,0
44b6_0113de3b,488,27,27,49.45,93.85,0.5269,1.9,3.61,11.49,0.5969,0.5297,27.3529,5.2071,659.33,471.0,872.0,119.7,2.4747,1.2144,3.7036,0
44b6_0113de3b,489,43,43,59.95,119.17,0.5031,1.43,2.84,10.02,0.6183,0.5031,22.2654,4.7085,897.88,701.0,1201.0,110.74,2.7996,1.4005,4.6821,0
44b6_0113de3b,490,16,16,29.88,37.64,0.7936,1.99,2.51,5.39,0.5346,0.7936,72.2585,6.3228,1386.19,1066.0,1683.0,195.61,2.7534,1.4179,3.7427,0
44b6_0113de3b,491,42,42,68.25,136.62,0.4995,1.66,3.33,9.61,0.4911,0.4995,34.0488,5.3891,744.36,403.0,1422.0,205.79,2.6288,1.6516,3.5253,0
44b6_0113de3b,492,6,6,8.75,11.77,0.7435,1.75,2.35,4.88,0.6556,0.7435,17.48,3.1876,404.83,380.0,462.0,29.32,2.7771,2.1843,3.1877,0
44b6_0113de3b,493,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,643.0,643.0,643.0,0.0,1.9309,1.9309,1.9309,0
44b6_0113de3b,494,22,22,47.26,68.12,0.6938,2.25,3.24,7.08,0.5163,0.6938,23.5081,7.3244,1977.14,1469.0,2245.0,190.71,2.9781,1.7385,3.6631,0
