dataset,t,node_id,x,y,z,mean_intensity,snr,z_depth_ratio,estimated_radius_um,volume_um3,local_density_r15
44b6_ddf577ad,64,204000000009,193,66,46,0.6200503,1.8468025,0.73015875,2.4895616,64.63342,0
44b6_ddf577ad,64,204000000018,148,96,34,0.53040713,0.41550365,0.53968257,2.2545931,48.005737,0
44b6_ddf577ad,64,204000000019,130,114,26,0.6213163,1.2693282,0.41269842,2.4791882,63.828857,0
44b6_ddf577ad,64,204000000055,155,39,20,0.4755349,2.3169162,0.31746033,2.5032594,65.70618,0
44b6_ddf577ad,65,205000000008,153,70,39,0.6048833,1.7572706,0.61904764,2.493,64.90161,0
44b6_ddf577ad,65,205000000009,194,67,46,0.6056922,1.6823461,0.73015875,2.5134354,66.51074,0
44b6_ddf577ad,65,205000000018,149,97,33,0.5210582,0.5648292,0.52380955,2.2753932,49.34668,0
44b6_ddf577ad,65,205000000019,131,114,26,0.59939086,1.043676,0.41269842,2.5235295,67.31531,0
44b6_ddf577ad,66,206000000008,152,70,39,0.5506076,1.2897443,0.61904764,2.4546402,61.951538,0
44b6_ddf577ad,66,206000000009,191,68,45,0.6308412,1.7314289,0.71428573,2.4077017,58.465088,0
44b6_ddf577ad,66,206000000018,147,95,32,0.5338854,0.6429509,0.50793654,2.4040146,58.1969,0
44b6_ddf577ad,66,206000000019,130,113,25,0.5904464,1.1001151,0.3968254,2.5401762,68.65625,0
44b6_ddf577ad,67,207000000008,152,70,39,0.578426,1.7283736,0.61904764,2.499849,65.43799,0
44b6_ddf577ad,67,207000000009,189,71,45,0.60374683,1.1009865,0.71428573,2.3316977,53.10132,0
44b6_ddf577ad,67,207000000018,147,97,33,0.5440777,0.6201978,0.52380955,2.3356164,53.369507,0
44b6_ddf577ad,67,207000000019,127,111,26,0.56044394,0.8638975,0.41269842,2.4475355,61.41516,0
44b6_ddf577ad,68,208000000008,150,72,39,0.57747346,1.5367395,0.61904764,2.475711,63.56067,0
44b6_ddf577ad,68,208000000009,188,72,45,0.64498496,1.6625595,0.71428573,2.451093,61.68335,0
44b6_ddf577ad,68,208000000018,146,94,33,0.6160867,1.2355984,0.52380955,2.5401762,68.65625,0
44b6_ddf577ad,68,208000000019,124,106,25,0.5381888,0.6038868,0.3968254,2.3356164,53.369507,0
44b6_ddf577ad,69,209000000008,149,71,38,0.5511435,1.5917116,0.6031746,2.475711,63.56067,0
44b6_ddf577ad,69,209000000009,182,71,45,0.65797806,1.9967102,0.71428573,2.429591,60.07422,0
44b6_ddf577ad,69,209000000018,144,92,32,0.59818965,1.385969,0.50793654,2.493,64.90161,0
44b6_ddf577ad,69,209000000019,120,104,24,0.49705386,0.4615222,0.3809524,2.3472948,54.174072,0
44b6_ddf577ad,70,210000000008,149,71,38,0.5388623,1.370707,0.6031746,2.4546402,61.951538,0
44b6_ddf577ad,70,210000000009,186,71,45,0.6929916,2.318103,0.71428573,2.493,64.90161,0
44b6_ddf577ad,70,210000000018,144,92,33,0.66996205,1.6176378,0.52380955,2.5368643,68.38806,0
44b6_ddf577ad,70,210000000019,120,103,24,0.4894036,0.19871524,0.3809524,2.224812,46.128418,0
44b6_ddf577ad,71,211000000008,147,76,38,0.53001076,1.2152656,0.6031746,2.400316,57.92871,0
44b6_ddf577ad,71,211000000009,185,73,45,0.6670176,1.8208119,0.71428573,2.4475355,61.41516,0
44b6_ddf577ad,71,211000000018,143,94,32,0.6409202,1.5012493,0.50793654,2.5302145,67.851685,0
44b6_ddf577ad,71,211000000019,119,103,24,0.50203675,0.3588495,0.3809524,2.3434148,53.905884,0
44b6_ddf577ad,72,212000000008,146,75,38,0.54339623,1.3274387,0.6031746,2.3665042,55.515015,0
44b6_ddf577ad,72,212000000009,187,73,45,0.6796547,1.92493,0.71428573,2.472224,63.29248,0
44b6_ddf577ad,72,212000000018,142,92,33,0.6660712,1.6047204,0.52380955,2.5335438,68.11987,0
44b6_ddf577ad,72,212000000019,120,104,24,0.5420352,0.5843292,0.3809524,2.4077017,58.465088,0
44b6_ddf577ad,73,213000000008,145,72,38,0.5632792,1.0840892,0.6031746,2.3816502,56.58777,0
44b6_ddf577ad,73,213000000009,187,75,45,0.6980736,1.9543244,0.71428573,2.475711,63.56067,0
44b6_ddf577ad,73,213000000018,143,94,32,0.6400648,1.2403051,0.50793654,2.5235295,67.31531,0
44b6_ddf577ad,73,213000000019,119,106,23,0.52883387,0.6097684,0.36507937,2.3665042,55.515015,0
44b6_ddf577ad,74,214000000008,144,76,37,0.5673379,1.2052315,0.5873016,2.3588579,54.978638,0
44b6_ddf577ad,74,214000000009,186,74,44,0.7177159,1.7657957,0.6984127,2.433201,60.342407,0
44b6_ddf577ad,74,214000000018,142,94,31,0.629282,1.3143013,0.4920635,2.5434792,68.92444,0
44b6_ddf577ad,74,214000000019,119,104,23,0.5045261,0.3763224,0.36507937,2.3158891,52.028564,0
44b6_ddf577ad,75,215000000008,144,77,37,0.60593295,1.3013649,0.5873016,2.3891516,57.124146,0
44b6_ddf577ad,75,215000000009,187,77,44,0.73968995,2.293432,0.6984127,2.4895616,64.63342,0
44b6_ddf577ad,75,215000000018,144,96,30,0.59552634,1.1657047,0.47619048,2.493,64.90161,0
44b6_ddf577ad,75,215000000019,120,107,22,0.51339173,0.25082415,0.34920636,2.2461646,47.46936,0
44b6_ddf577ad,76,216000000008,144,79,37,0.59624624,1.1861215,0.5873016,2.3511617,54.44226,0
44b6_ddf577ad,76,216000000009,191,77,44,0.75589037,2.616938,0.6984127,2.5168092,66.77893,0
44b6_ddf577ad,76,216000000018,142,97,31,0.61461854,1.3336238,0.4920635,2.4861133,64.365234,0
44b6_ddf577ad,76,216000000019,122,110,23,0.57835525,0.7632194,0.36507937,2.3891516,57.124146,0
44b6_ddf577ad,77,217000000008,145,82,37,0.5583205,1.1222621,0.5873016,2.3588579,54.978638,0
44b6_ddf577ad,77,217000000009,189,74,45,0.7143428,1.4061646,0.71428573,2.4439676,61.146973,0
44b6_ddf577ad,77,217000000018,143,98,31,0.5936759,1.3078424,0.4920635,2.451093,61.68335,0
44b6_ddf577ad,77,217000000019,122,116,23,0.60625243,0.9301639,0.36507937,2.3891516,57.124146,0
44b6_ddf577ad,78,218000000008,146,84,38,0.5847941,1.3347032,0.6031746,2.3665042,55.515015,1
44b6_ddf577ad,78,218000000009,189,78,44,0.78195536,2.244598,0.6984127,2.5368643,68.38806,0
44b6_ddf577ad,78,218000000018,143,95,30,0.5366175,1.1283929,0.47619048,2.4546402,61.951538,1
44b6_ddf577ad,78,218000000019,121,116,23,0.6048793,0.99382144,0.36507937,2.429591,60.07422,0
44b6_ddf577ad,79,219000000008,148,87,37,0.59245855,1.7870871,0.5873016,2.3816502,56.58777,1
44b6_ddf577ad,79,219000000009,191,80,44,0.769575,2.2159417,0.6984127,2.5100527,66.24255,0
44b6_ddf577ad,79,219000000018,144,96,30,0.5546886,1.2036642,0.47619048,2.433201,60.342407,1
44b6_ddf577ad,79,219000000019,125,122,23,0.66471833,1.2858123,0.36507937,2.4223385,59.53784,0
44b6_ddf577ad,80,220000000008,147,88,38,0.6354196,1.6028845,0.6031746,2.42597,59.80603,1
44b6_ddf577ad,80,220000000009,191,81,44,0.778198,2.250322,0.6984127,2.5434792,68.92444,0
44b6_ddf577ad,80,220000000018,144,97,30,0.5679668,1.2389582,0.47619048,2.472224,63.29248,1
44b6_ddf577ad,80,220000000019,124,121,23,0.6867933,1.4153019,0.36507937,2.5032594,65.70618,0
44b6_ddf577ad,81,221000000008,147,87,37,0.6335955,1.8179604,0.5873016,2.4040146,58.1969,1
44b6_ddf577ad,81,221000000009,189,81,44,0.78865916,2.4267275,0.6984127,2.5401762,68.65625,0
44b6_ddf577ad,81,221000000018,144,95,29,0.5390484,1.0069963,0.46031746,2.4687274,63.024292,1
44b6_ddf577ad,81,221000000019,122,120,23,0.6707709,1.4213398,0.36507937,2.5335438,68.11987,0
44b6_ddf577ad,82,222000000008,147,84,36,0.6032028,1.8118988,0.5714286,2.42597,59.80603,1
44b6_ddf577ad,82,222000000009,191,81,44,0.7638702,2.4325547,0.6984127,2.5268764,67.583496,0
44b6_ddf577ad,82,222000000018,143,95,29,0.52222914,0.9263895,0.46031746,2.458177,62.219727,1
44b6_ddf577ad,82,222000000019,122,119,23,0.6820977,1.4288445,0.36507937,2.493,64.90161,0
44b6_ddf577ad,83,223000000008,146,85,37,0.6135649,1.6524725,0.5873016,2.451093,61.68335,0
44b6_ddf577ad,83,223000000009,188,83,44,0.7631604,2.1834993,0.6984127,2.5066607,65.974365,0
44b6_ddf577ad,83,223000000018,142,98,29,0.57617724,1.3876913,0.46031746,2.5335438,68.11987,0
44b6_ddf577ad,83,223000000019,122,126,24,0.6380769,1.0043314,0.3809524,2.3588579,54.978638,0
44b6_ddf577ad,84,224000000008,146,85,36,0.59373456,1.3087549,0.5714286,2.418696,59.269653,1
44b6_ddf577ad,84,224000000009,190,82,44,0.7315179,2.1623614,0.6984127,2.5168092,66.77893,0
44b6_ddf577ad,84,224000000018,144,98,29,0.54561263,1.2811334,0.46031746,2.499849,65.43799,1
44b6_ddf577ad,84,224000000019,126,123,23,0.64866346,1.4612011,0.36507937,2.472224,63.29248,0
44b6_ddf577ad,85,225000000008,145,80,36,0.6026467,1.4126542,0.5714286,2.4223385,59.53784,0
44b6_ddf577ad,85,225000000009,185,80,44,0.744509,2.3251905,0.6984127,2.5066607,65.974365,0
44b6_ddf577ad,85,225000000018,142,97,29,0.532565,1.2194718,0.46031746,2.4964292,65.1698,0
44b6_ddf577ad,85,225000000019,125,124,23,0.626649,1.3242266,0.36507937,2.4617038,62.487915,0
44b6_ddf577ad,86,226000000008,146,78,37,0.562986,0.9119219,0.5873016,2.3434148,53.905884,0
44b6_ddf577ad,86,226000000009,185,82,43,0.69053453,1.7439028,0.6825397,2.5168092,66.77893,0
44b6_ddf577ad,86,226000000018,141,99,29,0.536021,1.322879,0.46031746,2.4964292,65.1698,0
44b6_ddf577ad,86,226000000019,122,125,23,0.62303525,1.3937739,0.36507937,2.451093,61.68335,0
44b6_ddf577ad,87,227000000008,146,81,37,0.60740715,1.3441805,0.5873016,2.4113774,58.733276,0
44b6_ddf577ad,87,227000000009,185,81,44,0.70938015,1.9864851,0.6984127,2.5401762,68.65625,0
44b6_ddf577ad,87,227000000018,142,98,29,0.5231492,1.1767429,0.46031746,2.4652207,62.756104,0
44b6_ddf577ad,87,227000000019,124,124,23,0.6259433,1.3537648,0.36507937,2.4546402,61.951538,0
44b6_ddf577ad,88,228000000008,148,80,36,0.61805844,1.6597381,0.5714286,2.4652207,62.756104,0
44b6_ddf577ad,88,228000000009,187,82,43,0.72955024,2.0657644,0.6825397,2.5032594,65.70618,0
44b6_ddf577ad,88,228000000018,143,98,28,0.4850234,0.84392834,0.44444445,2.3316977,53.10132,0
44b6_ddf577ad,88,228000000019,130,128,23,0.6478647,1.5701222,0.36507937,2.4368005,60.610596,0
44b6_ddf577ad,89,229000000008,147,79,36,0.6089865,1.4001677,0.5714286,2.451093,61.68335,0
44b6_ddf577ad,89,229000000009,186,82,44,0.7413462,1.7938071,0.6984127,2.5368643,68.38806,0
44b6_ddf577ad,89,229000000018,142,100,28,0.4731547,0.65337574,0.44444445,2.3198614,52.296753,0
44b6_ddf577ad,89,229000000019,128,128,22,0.6064749,1.1831216,0.34920636,2.4652207,62.756104,0
44b6_ddf577ad,90,230000000008,150,77,37,0.61400586,1.4905059,0.5873016,2.475711,63.56067,0
44b6_ddf577ad,90,230000000009,189,81,44,0.73234504,1.3151835,0.6984127,2.4791882,63.828857,0
44b6_ddf577ad,90,230000000018,143,101,28,0.47989693,0.56631213,0.44444445,2.2958198,50.687622,0
44b6_ddf577ad,90,230000000019,131,129,22,0.5980501,0.84123784,0.34920636,2.3816502,56.58777,0
44b6_ddf577ad,91,231000000008,150,76,37,0.61511,1.5726869,0.5873016,2.5100527,66.24255,0
44b6_ddf577ad,91,231000000009,192,81,44,0.6810542,1.1710889,0.6984127,2.4223385,59.53784,0
44b6_ddf577ad,91,231000000018,141,97,28,0.48680097,0.8579637,0.44444445,2.2836077,49.883057,0
44b6_ddf577ad,91,231000000019,132,126,22,0.59929174,0.94059634,0.34920636,2.3665042,55.515015,0
44b6_ddf577ad,92,232000000008,150,76,37,0.61506957,1.5301431,0.5873016,2.5100527,66.24255,0
44b6_ddf577ad,92,232000000009,190,79,44,0.7146482,1.3261755,0.6984127,2.493,64.90161,0
44b6_ddf577ad,92,232000000018,143,98,28,0.49766058,0.887727,0.44444445,2.3511617,54.44226,0
44b6_ddf577ad,92,232000000019,131,129,22,0.6239393,0.90125525,0.34920636,2.4368005,60.610596,0
44b6_ddf577ad,93,233000000008,150,77,37,0.65074843,1.5301026,0.5873016,2.499849,65.43799,0
44b6_ddf577ad,93,233000000009,192,79,45,0.69156796,1.2531283,0.71428573,2.4368005,60.610596,0
44b6_ddf577ad,93,233000000017,143,101,29,0.5140915,0.9692654,0.46031746,2.3158891,52.028564,0
44b6_ddf577ad,93,233000000018,129,128,22,0.59792274,0.77312905,0.34920636,2.3854067,56.855957,0
44b6_ddf577ad,94,234000000008,149,75,37,0.6579012,1.654635,0.5873016,2.5368643,68.38806,0
44b6_ddf577ad,94,234000000009,194,77,45,0.6616283,0.9644198,0.71428573,2.4223385,59.53784,0
44b6_ddf577ad,94,234000000017,143,97,28,0.49536324,1.2037668,0.44444445,2.3511617,54.44226,0
44b6_ddf577ad,94,234000000018,128,124,21,0.5781974,0.40669644,0.33333334,2.3277657,52.83313,0
44b6_ddf577ad,95,235000000008,149,74,38,0.66628754,1.6879247,0.6031746,2.5401762,68.65625,0
44b6_ddf577ad,95,235000000009,196,76,45,0.6336481,1.207082,0.71428573,2.3703089,55.783203,0
44b6_ddf577ad,95,235000000017,142,94,28,0.5111754,1.8359016,0.44444445,2.4652207,62.756104,0
44b6_ddf577ad,95,235000000018,129,125,22,0.5998742,0.5075028,0.34920636,2.3395221,53.637695,0
44b6_ddf577ad,96,236000000008,151,74,37,0.631007,1.5944995,0.5873016,2.4895616,64.63342,0
44b6_ddf577ad,96,236000000009,196,76,45,0.61683905,1.075464,0.71428573,2.3703089,55.783203,0
44b6_ddf577ad,96,236000000017,142,94,28,0.53275096,1.6587187,0.44444445,2.458177,62.219727,0
44b6_ddf577ad,96,236000000018,125,123,22,0.59058994,0.32074252,0.34920636,2.2587838,48.273926,0
44b6_ddf577ad,97,237000000008,149,73,38,0.631458,1.2784832,0.6031746,2.5401762,68.65625,0
44b6_ddf577ad,97,237000000009,196,74,46,0.6752685,1.4292948,0.73015875,2.472224,63.29248,0
44b6_ddf577ad,97,237000000017,141,90,28,0.5176345,1.1383642,0.44444445,2.3854067,56.855957,0
44b6_ddf577ad,97,237000000018,125,121,22,0.5969338,0.53943115,0.34920636,2.3356164,53.369507,0
44b6_ddf577ad,98,238000000008,150,71,38,0.56879187,0.86207783,0.6031746,2.5032594,65.70618,0
44b6_ddf577ad,98,238000000009,194,76,46,0.68313915,1.4883204,0.73015875,2.472224,63.29248,0
44b6_ddf577ad,98,238000000017,141,93,28,0.528569,1.1023043,0.44444445,2.3928847,57.392334,0
44b6_ddf577ad,98,238000000018,125,125,22,0.61751044,0.46938333,0.34920636,2.3472948,54.174072,0
44b6_ddf577ad,99,239000000008,152,72,38,0.548917,1.065532,0.6031746,2.5235295,67.31531,0
44b6_ddf577ad,99,239000000009,193,73,46,0.6461134,1.176063,0.73015875,2.4652207,62.756104,0
44b6_ddf577ad,99,239000000017,141,94,28,0.5428543,1.2356092,0.44444445,2.4223385,59.53784,0
44b6_ddf577ad,99,239000000018,126,126,22,0.66165257,0.67825156,0.34920636,2.4475355,61.41516,0
44b6_deabac95,14,106000000018,254,108,22,0.7915463,3.108771,0.34920636,2.3316977,53.10132,0
44b6_deabac95,15,107000000018,245,111,23,0.7556001,3.5371532,0.36507937,2.5434792,68.92444,0
44b6_deabac95,16,108000000018,235,114,24,0.82644117,3.5201929,0.3809524,2.5434792,68.92444,0
44b6_deabac95,17,109000000018,229,116,24,0.7642413,3.033088,0.3809524,2.5434792,68.92444,0
44b6_deabac95,18,110000000018,221,117,24,0.71934146,2.3788843,0.3809524,2.5434792,68.92444,0
44b6_deabac95,19,111000000018,217,121,24,0.73445076,2.4511151,0.3809524,2.5434792,68.92444,0
44b6_deabac95,20,112000000018,216,123,24,0.74150556,2.383366,0.3809524,2.5434792,68.92444,0
44b6_deabac95,21,113000000018,211,125,25,0.7538013,2.5660036,0.3968254,2.5434792,68.92444,0
44b6_deabac95,22,114000000018,206,127,26,0.75628555,2.4515038,0.41269842,2.5434792,68.92444,0
44b6_deabac95,23,115000000018,205,126,26,0.82359475,2.920216,0.41269842,2.5434792,68.92444,0
44b6_deabac95,24,116000000018,201,127,26,0.80276865,2.411438,0.41269842,2.5434792,68.92444,0
44b6_deabac95,25,117000000018,199,126,26,0.89202636,2.8481696,0.41269842,2.5434792,68.92444,0
44b6_deabac95,26,118000000018,199,125,27,0.85810536,2.717939,0.42857143,2.5434792,68.92444,0
44b6_deabac95,27,119000000018,198,126,27,0.8725621,2.8625212,0.42857143,2.5434792,68.92444,0
44b6_deabac95,28,120000000018,198,126,28,0.51880574,0.634724,0.44444445,2.4439676,61.146973,0
44b6_deabac95,29,121000000018,204,118,31,0.76742893,2.6298864,0.4920635,2.5434792,68.92444,0
44b6_deabac95,29,121000000019,183,132,27,0.7982789,3.1063418,0.42857143,2.5434792,68.92444,0
44b6_deabac95,30,122000000018,202,119,32,0.7010536,2.4249582,0.50793654,2.5401762,68.65625,0
44b6_deabac95,30,122000000019,179,134,27,0.85043395,2.6879766,0.42857143,2.5434792,68.92444,0
44b6_deabac95,31,123000000018,202,120,32,0.81374437,2.7684045,0.50793654,2.5401762,68.65625,0
44b6_deabac95,31,123000000019,177,133,27,0.7809099,2.5384147,0.42857143,2.5434792,68.92444,0
44b6_deabac95,32,124000000018,198,119,32,0.802592,2.44077,0.50793654,2.5401762,68.65625,0
44b6_deabac95,32,124000000019,168,132,28,0.7701287,2.2799985,0.44444445,2.5434792,68.92444,0
44b6_deabac95,33,125000000018,194,117,33,0.71028733,2.0570223,0.52380955,2.5434792,68.92444,0
44b6_deabac95,33,125000000019,162,133,29,0.81802756,2.5087852,0.46031746,2.5434792,68.92444,0
44b6_deabac95,34,126000000019,192,114,32,0.67499846,1.7688683,0.50793654,2.5401762,68.65625,0
44b6_deabac95,34,126000000020,154,132,29,0.89261,2.622827,0.46031746,2.5434792,68.92444,0
44b6_deabac95,35,127000000019,192,117,32,0.76115835,2.0947666,0.50793654,2.5434792,68.92444,0
44b6_deabac95,35,127000000020,150,135,29,0.8808979,2.488469,0.46031746,2.5434792,68.92444,0
44b6_deabac95,36,128000000019,192,117,31,0.79199636,1.9904743,0.4920635,2.5434792,68.92444,0
44b6_deabac95,36,128000000020,142,135,30,0.86923975,2.0665405,0.47619048,2.5401762,68.65625,0
44b6_deabac95,37,129000000020,190,119,32,0.8541754,2.3706186,0.50793654,2.5434792,68.92444,0
44b6_deabac95,37,129000000021,134,136,31,0.8155882,2.1291451,0.4920635,2.5434792,68.92444,0
44b6_deabac95,38,130000000020,184,120,33,0.76103264,2.0713036,0.52380955,2.5434792,68.92444,0
44b6_deabac95,38,130000000021,126,136,31,0.77484584,2.3082361,0.4920635,2.5434792,68.92444,0
44b6_deabac95,39,131000000020,177,120,33,0.8100659,2.063597,0.52380955,2.5434792,68.92444,0
44b6_deabac95,39,131000000021,121,136,32,0.73754865,2.458424,0.50793654,2.5434792,68.92444,0
44b6_deabac95,40,132000000020,170,121,34,0.79983836,1.8609191,0.53968257,2.5434792,68.92444,0
44b6_deabac95,40,132000000021,116,134,33,0.76079315,2.7532394,0.52380955,2.5335438,68.11987,0
44b6_deabac95,41,133000000020,163,121,34,0.6777282,1.8758032,0.53968257,2.5434792,68.92444,0
44b6_deabac95,41,133000000021,109,134,33,0.78049386,2.1059458,0.52380955,2.5434792,68.92444,0
44b6_deabac95,42,134000000020,160,121,35,0.68003595,1.8296943,0.5555556,2.5434792,68.92444,0
44b6_deabac95,42,134000000021,104,134,33,0.80636936,1.5763366,0.52380955,2.5434792,68.92444,0
44b6_deabac95,43,135000000020,155,122,35,0.6894043,2.7555547,0.5555556,2.5434792,68.92444,0
44b6_deabac95,43,135000000021,100,134,33,0.89843756,1.8656322,0.52380955,2.5401762,68.65625,0
44b6_deabac95,44,136000000020,150,123,35,0.70297515,2.9770844,0.5555556,2.5434792,68.92444,0
44b6_deabac95,44,136000000021,94,136,32,0.96510625,1.8327307,0.50793654,2.5434792,68.92444,0
44b6_deabac95,45,137000000020,146,123,34,0.7979348,3.1589243,0.53968257,2.5434792,68.92444,0
44b6_deabac95,45,137000000021,89,137,31,1.0654655,2.299067,0.4920635,2.5434792,68.92444,0
44b6_deabac95,46,138000000020,143,126,33,0.7716432,2.8079875,0.52380955,2.5434792,68.92444,0
44b6_deabac95,46,138000000021,87,139,30,1.0976385,2.6903093,0.47619048,2.5434792,68.92444,0
44b6_deabac95,47,139000000020,141,126,32,0.78919184,2.5481665,0.50793654,2.5434792,68.92444,0
44b6_deabac95,47,139000000021,86,140,28,1.0323975,3.1871872,0.44444445,2.5434792,68.92444,0
44b6_deabac95,48,140000000020,138,128,32,0.7363424,2.1057944,0.50793654,2.5434792,68.92444,0
44b6_deabac95,48,140000000021,86,143,28,1.0764892,3.7953742,0.44444445,2.5434792,68.92444,0
44b6_deabac95,49,141000000020,133,128,32,0.7149237,2.0813203,0.50793654,2.5434792,68.92444,0
44b6_deabac95,49,141000000021,79,144,27,0.9494941,3.5403419,0.42857143,2.5434792,68.92444,0
44b6_deabac95,50,142000000020,128,128,32,0.7845855,2.353133,0.50793654,2.5434792,68.92444,0
44b6_deabac95,50,142000000021,71,146,26,1.0125233,3.062188,0.41269842,2.5434792,68.92444,0
44b6_deabac95,51,143000000020,123,128,31,0.8069051,2.39448,0.4920635,2.5434792,68.92444,0
44b6_deabac95,51,143000000021,66,146,25,1.0724722,3.4753218,0.3968254,2.5434792,68.92444,0
44b6_deabac95,52,144000000020,117,129,32,0.8351751,2.0553505,0.50793654,2.5434792,68.92444,0
44b6_deabac95,52,144000000021,60,147,25,1.0847561,3.265751,0.3968254,2.5434792,68.92444,0
44b6_deabac95,53,145000000020,114,130,31,0.7890811,1.6907684,0.4920635,2.5434792,68.92444,0
44b6_deabac95,53,145000000021,58,148,24,1.0689434,3.1886544,0.3809524,2.5434792,68.92444,0
44b6_deabac95,54,146000000020,111,131,30,0.8474109,2.106865,0.47619048,2.5434792,68.92444,0
44b6_deabac95,54,146000000021,57,151,22,1.0499372,3.557821,0.34920636,2.5434792,68.92444,0
44b6_deabac95,55,147000000020,107,133,30,0.8516612,2.1034493,0.47619048,2.5434792,68.92444,0
44b6_deabac95,55,147000000021,56,152,21,1.0088507,4.009693,0.33333334,2.5434792,68.92444,0
44b6_deabac95,56,148000000020,103,132,30,0.8130949,1.7571805,0.47619048,2.5434792,68.92444,0
44b6_deabac95,56,148000000021,51,151,21,1.0092578,3.5054178,0.33333334,2.5434792,68.92444,0
44b6_deabac95,57,149000000020,102,132,29,0.7793894,1.9408398,0.46031746,2.5434792,68.92444,0
44b6_deabac95,57,149000000021,47,150,20,0.9350374,2.884547,0.31746033,2.5368643,68.38806,0
44b6_deabac95,58,150000000020,100,134,28,0.8153607,1.9853693,0.44444445,2.5434792,68.92444,0
44b6_deabac95,58,150000000021,44,152,20,0.90447474,2.890242,0.31746033,2.5434792,68.92444,0
44b6_deabac95,59,151000000020,101,135,27,0.75803953,1.6802086,0.42857143,2.5434792,68.92444,0
44b6_deabac95,59,151000000021,42,152,20,0.9756959,2.475626,0.31746033,2.5434792,68.92444,0
44b6_deabac95,60,152000000020,99,136,26,0.73494166,1.5672635,0.41269842,2.5434792,68.92444,0
44b6_deabac95,60,152000000021,37,152,21,0.87988925,1.9054217,0.33333334,2.5401762,68.65625,0
44b6_deabac95,61,153000000020,97,138,26,0.71281356,1.6731017,0.41269842,2.5434792,68.92444,0
44b6_deabac95,61,153000000021,37,152,21,1.0533493,2.1778998,0.33333334,2.5335438,68.11987,0
44b6_deabac95,62,154000000020,95,138,26,0.7844837,1.5503687,0.41269842,2.5434792,68.92444,0
44b6_deabac95,62,154000000021,41,153,20,0.9474917,3.0243938,0.31746033,2.5434792,68.92444,0
44b6_deabac95,63,155000000020,95,140,26,0.7965909,1.9201244,0.41269842,2.5368643,68.38806,0
44b6_deabac95,63,155000000021,41,154,20,0.9177103,2.489732,0.31746033,2.5302145,67.851685,0
44b6_deabac95,64,156000000020,86,140,26,0.9882999,1.7041583,0.41269842,2.5434792,68.92444,0
44b6_deabac95,64,156000000021,39,153,20,1.005217,2.155271,0.31746033,2.5434792,68.92444,0
44b6_deabac95,65,157000000020,74,142,26,1.1133404,2.1347458,0.41269842,2.5401762,68.65625,0
44b6_deabac95,65,157000000021,37,155,20,0.9809009,1.7949497,0.31746033,2.5434792,68.92444,0
44b6_deabac95,66,158000000020,72,141,25,1.0806645,2.5423107,0.3968254,2.5401762,68.65625,0
44b6_deabac95,66,158000000021,32,153,20,0.99962574,2.1024747,0.31746033,2.5434792,68.92444,0
44b6_deabac95,67,159000000020,63,144,25,1.074298,2.06846,0.3968254,2.5434792,68.92444,0
44b6_deabac95,67,159000000021,23,155,20,1.0036666,1.5882769,0.31746033,2.5401762,68.65625,0
44b6_deabac95,68,160000000020,60,144,25,0.9318288,1.6597315,0.3968254,2.5434792,68.92444,0
44b6_deabac95,68,160000000021,17,155,19,1.0287578,1.4104663,0.3015873,2.5401762,68.65625,0
44b6_deabac95,69,161000000020,63,144,25,0.98505837,2.1822233,0.3968254,2.5434792,68.92444,0
44b6_deabac95,69,161000000021,12,154,19,1.2544447,2.2381258,0.3015873,2.5401762,68.65625,0
44b6_deabac95,70,162000000020,63,143,24,1.0013019,2.3252883,0.3809524,2.5434792,68.92444,0
44b6_deabac95,70,162000000021,7,154,17,1.3777492,2.1680448,0.26984128,2.5434792,68.92444,0
44b6_deabac95,71,163000000020,62,143,25,0.8695181,2.0657103,0.3968254,2.5434792,68.92444,0
44b6_deabac95,71,163000000021,3,155,17,1.4457421,2.186615,0.26984128,2.5401762,68.65625,0
44b6_deabac95,72,164000000020,59,142,25,0.7458455,2.0616255,0.3968254,2.5401762,68.65625,0
44b6_deabac95,73,165000000020,54,144,25,0.91394794,2.6033242,0.3968254,2.5434792,68.92444,0
44b6_deabac95,74,166000000020,48,145,25,0.94397485,2.3126373,0.3968254,2.5368643,68.38806,0
44b6_deabac95,75,167000000020,45,146,24,0.8693056,2.1855881,0.3809524,2.5434792,68.92444,0
44b6_deabac95,76,168000000020,39,146,25,0.84912306,2.1692848,0.3968254,2.5401762,68.65625,0
44b6_deabac95,77,169000000020,35,147,24,0.98399585,2.784782,0.3809524,2.5401762,68.65625,0
44b6_deabac95,78,170000000020,31,148,23,1.0232595,2.834094,0.36507937,2.5434792,68.92444,0
44b6_deabac95,79,171000000020,27,148,23,1.119605,2.6424396,0.36507937,2.5434792,68.92444,0
44b6_deabac95,80,172000000020,23,150,23,1.1192758,2.0856102,0.36507937,2.5434792,68.92444,0
44b6_deabac95,81,173000000020,23,151,22,1.0804728,1.5953957,0.34920636,2.5434792,68.92444,0
44b6_deabac95,82,174000000021,16,151,22,0.99681526,1.0989543,0.34920636,2.5401762,68.65625,0
44b6_deabac95,83,175000000021,8,153,21,0.9439749,1.5066631,0.33333334,2.5434792,68.92444,0
44b6_deabac95,84,176000000021,6,152,20,0.909982,1.6138842,0.31746033,2.5401762,68.65625,0
44b6_deabac95,85,177000000021,2,153,18,1.0519116,2.2206469,0.2857143,2.4687274,63.024292,0
