dataset,t,eval_result,gt_node_id,gt_z,gt_y,gt_x,pred_node_id,pred_z,pred_y,pred_x,distance_um
44b6_0b24845f,42,FP,,,,,1297.0,38.0,59.0,32.0,
44b6_0b24845f,42,FP,,,,,1298.0,53.0,232.0,44.0,
44b6_0b24845f,42,FP,,,,,1299.0,42.0,156.0,127.0,
44b6_0b24845f,42,FP,,,,,1300.0,30.0,157.0,188.0,
44b6_0b24845f,42,FP,,,,,1301.0,31.0,228.0,103.0,
44b6_0b24845f,42,FP,,,,,1302.0,16.0,112.0,44.0,
44b6_0b24845f,42,FP,,,,,1303.0,31.0,229.0,197.0,
44b6_0b24845f,42,FP,,,,,1304.0,15.0,112.0,45.0,
44b6_0b24845f,42,FP,,,,,1305.0,43.0,191.0,113.0,
44b6_0b24845f,42,FP,,,,,1306.0,44.0,228.0,205.0,
44b6_0b24845f,42,FP,,,,,1307.0,41.0,228.0,45.0,
44b6_0b24845f,42,FP,,,,,1308.0,43.0,184.0,196.0,
44b6_0b24845f,42,FP,,,,,1309.0,31.0,215.0,29.0,
44b6_0b24845f,42,FN,121000000028.0,3.0,240.0,252.0,,,,,
44b6_0b24845f,42,FN,121000000037.0,37.0,142.0,131.0,,,,,
44b6_0b24845f,43,FP,,,,,1310.0,9.0,232.0,219.0,
44b6_0b24845f,43,FP,,,,,1311.0,12.0,197.0,36.0,
44b6_0b24845f,43,FP,,,,,1312.0,42.0,154.0,125.0,
44b6_0b24845f,43,FP,,,,,1313.0,51.0,146.0,155.0,
44b6_0b24845f,43,FP,,,,,1314.0,40.0,237.0,42.0,
44b6_0b24845f,43,FP,,,,,1315.0,39.0,64.0,35.0,
44b6_0b24845f,43,FP,,,,,1316.0,56.0,210.0,23.0,
44b6_0b24845f,43,FP,,,,,1317.0,52.0,144.0,155.0,
44b6_0b24845f,43,FP,,,,,1318.0,55.0,220.0,149.0,
44b6_0b24845f,43,FP,,,,,1319.0,43.0,153.0,125.0,
44b6_0b24845f,43,FP,,,,,1320.0,14.0,239.0,141.0,
44b6_0b24845f,43,FP,,,,,1321.0,39.0,238.0,42.0,
44b6_0b24845f,43,FP,,,,,1322.0,54.0,234.0,22.0,
44b6_0b24845f,43,FP,,,,,1323.0,40.0,216.0,210.0,
44b6_0b24845f,43,FP,,,,,1324.0,30.0,24.0,16.0,
44b6_0b24845f,43,FP,,,,,1325.0,9.0,119.0,36.0,
44b6_0b24845f,43,FP,,,,,1326.0,42.0,187.0,193.0,
44b6_0b24845f,43,FP,,,,,1327.0,42.0,189.0,16.0,
44b6_0b24845f,43,FP,,,,,1328.0,44.0,49.0,23.0,
44b6_0b24845f,43,FP,,,,,1329.0,41.0,190.0,16.0,
44b6_0b24845f,43,FP,,,,,1330.0,34.0,240.0,84.0,
44b6_0b24845f,43,FP,,,,,1331.0,39.0,218.0,211.0,
44b6_0b24845f,43,FP,,,,,1332.0,33.0,218.0,70.0,
44b6_0b24845f,43,FP,,,,,1333.0,10.0,71.0,75.0,
44b6_0b24845f,43,FP,,,,,1334.0,4.0,239.0,191.0,
44b6_0b24845f,43,FN,122000000028.0,3.0,240.0,252.0,,,,,
44b6_0b24845f,43,FN,122000000037.0,37.0,141.0,129.0,,,,,
44b6_0b24845f,44,FP,,,,,1335.0,53.0,237.0,19.0,
44b6_0b24845f,44,FP,,,,,1336.0,9.0,229.0,221.0,
44b6_0b24845f,44,FP,,,,,1337.0,42.0,152.0,122.0,
44b6_0b24845f,44,FP,,,,,1338.0,14.0,163.0,236.0,
44b6_0b24845f,44,FP,,,,,1339.0,40.0,214.0,208.0,
44b6_0b24845f,44,FP,,,,,1340.0,39.0,215.0,209.0,
44b6_0b24845f,44,FP,,,,,1341.0,49.0,213.0,191.0,
44b6_0b24845f,44,FP,,,,,1342.0,55.0,222.0,148.0,
44b6_0b24845f,44,FP,,,,,1343.0,19.0,152.0,191.0,
44b6_0b24845f,44,FP,,,,,1344.0,31.0,26.0,23.0,
44b6_0b24845f,44,FP,,,,,1345.0,14.0,230.0,100.0,
44b6_0b24845f,44,FP,,,,,1346.0,20.0,151.0,190.0,
44b6_0b24845f,44,FP,,,,,1347.0,11.0,103.0,18.0,
44b6_0b24845f,44,FP,,,,,1348.0,27.0,72.0,68.0,
44b6_0b24845f,44,FP,,,,,1349.0,47.0,191.0,229.0,
44b6_0b24845f,44,FP,,,,,1350.0,41.0,153.0,123.0,
44b6_0b24845f,44,FP,,,,,1351.0,51.0,144.0,150.0,
44b6_0b24845f,44,FP,,,,,1352.0,36.0,30.0,12.0,
44b6_0b24845f,44,FP,,,,,1353.0,12.0,199.0,36.0,
44b6_0b24845f,44,FP,,,,,1354.0,55.0,215.0,26.0,
44b6_0b24845f,44,FP,,,,,1355.0,50.0,146.0,150.0,
44b6_0b24845f,44,FP,,,,,1356.0,40.0,234.0,78.0,
44b6_0b24845f,44,FP,,,,,1357.0,54.0,216.0,27.0,
44b6_0b24845f,44,FP,,,,,1358.0,35.0,159.0,228.0,
44b6_0b24845f,44,FP,,,,,1359.0,45.0,154.0,146.0,
44b6_0b24845f,44,FP,,,,,1360.0,31.0,216.0,187.0,
44b6_0b24845f,44,FN,123000000028.0,3.0,241.0,253.0,,,,,
44b6_0b24845f,44,FN,123000000037.0,36.0,140.0,126.0,,,,,
44b6_0b24845f,45,FP,,,,,1361.0,30.0,28.0,25.0,
44b6_0b24845f,45,FP,,,,,1362.0,55.0,219.0,146.0,
44b6_0b24845f,45,FP,,,,,1363.0,35.0,33.0,17.0,
44b6_0b24845f,45,FP,,,,,1364.0,30.0,230.0,68.0,
44b6_0b24845f,45,FP,,,,,1365.0,8.0,229.0,219.0,
44b6_0b24845f,45,FP,,,,,1366.0,17.0,151.0,188.0,
44b6_0b24845f,45,FP,,,,,1367.0,16.0,159.0,40.0,
44b6_0b24845f,45,FP,,,,,1368.0,55.0,219.0,23.0,
44b6_0b24845f,45,FP,,,,,1369.0,40.0,153.0,122.0,
44b6_0b24845f,45,FP,,,,,1370.0,13.0,161.0,233.0,
44b6_0b24845f,45,FP,,,,,1371.0,44.0,56.0,32.0,
44b6_0b24845f,45,FP,,,,,1372.0,12.0,119.0,109.0,
44b6_0b24845f,45,FP,,,,,1373.0,13.0,118.0,109.0,
44b6_0b24845f,45,FP,,,,,1374.0,27.0,74.0,70.0,
44b6_0b24845f,45,FP,,,,,1375.0,14.0,161.0,230.0,
44b6_0b24845f,45,FP,,,,,1376.0,44.0,67.0,31.0,
44b6_0b24845f,45,FP,,,,,1377.0,12.0,113.0,140.0,
44b6_0b24845f,45,FP,,,,,1378.0,48.0,210.0,187.0,
44b6_0b24845f,45,FP,,,,,1379.0,44.0,232.0,159.0,
44b6_0b24845f,45,FP,,,,,1380.0,11.0,27.0,32.0,
44b6_0b24845f,45,FP,,,,,1381.0,9.0,98.0,108.0,
44b6_0b24845f,45,FP,,,,,1382.0,46.0,189.0,224.0,
44b6_0b24845f,45,FP,,,,,1383.0,42.0,228.0,197.0,
44b6_0b24845f,45,FP,,,,,1384.0,10.0,205.0,36.0,
44b6_0b24845f,45,FP,,,,,1385.0,15.0,162.0,228.0,
44b6_0b24845f,45,FP,,,,,1386.0,11.0,103.0,17.0,
44b6_0b24845f,45,FP,,,,,1387.0,9.0,203.0,37.0,
44b6_0b24845f,45,FP,,,,,1388.0,54.0,191.0,115.0,
44b6_0b24845f,45,FP,,,,,1389.0,16.0,240.0,229.0,
44b6_0b24845f,45,FP,,,,,1390.0,44.0,228.0,127.0,
44b6_0b24845f,45,FP,,,,,1391.0,45.0,149.0,190.0,
44b6_0b24845f,45,FN,124000000028.0,2.0,242.0,250.0,,,,,
44b6_0b24845f,45,FN,124000000037.0,35.0,139.0,124.0,,,,,
44b6_0b24845f,46,FP,,,,,1392.0,9.0,200.0,40.0,
44b6_0b24845f,46,FP,,,,,1393.0,31.0,31.0,31.0,
44b6_0b24845f,46,FP,,,,,1394.0,16.0,150.0,190.0,
44b6_0b24845f,46,FP,,,,,1395.0,55.0,223.0,23.0,
44b6_0b24845f,46,FP,,,,,1396.0,12.0,118.0,113.0,
44b6_0b24845f,46,FP,,,,,1397.0,17.0,149.0,189.0,
44b6_0b24845f,46,FP,,,,,1398.0,55.0,148.0,211.0,
44b6_0b24845f,46,FP,,,,,1399.0,17.0,182.0,237.0,
44b6_0b24845f,46,FP,,,,,1400.0,45.0,60.0,38.0,
44b6_0b24845f,46,FP,,,,,1401.0,10.0,97.0,109.0,
44b6_0b24845f,46,FP,,,,,1402.0,36.0,36.0,21.0,
44b6_0b24845f,46,FP,,,,,1403.0,54.0,220.0,146.0,
44b6_0b24845f,46,FP,,,,,1404.0,13.0,112.0,143.0,
44b6_0b24845f,46,FP,,,,,1405.0,12.0,29.0,37.0,
44b6_0b24845f,46,FP,,,,,1406.0,16.0,239.0,228.0,
44b6_0b24845f,46,FP,,,,,1407.0,30.0,233.0,122.0,
44b6_0b24845f,46,FP,,,,,1408.0,11.0,105.0,25.0,
44b6_0b24845f,46,FP,,,,,1409.0,13.0,28.0,37.0,
44b6_0b24845f,46,FP,,,,,1410.0,14.0,232.0,114.0,
44b6_0b24845f,46,FP,,,,,1411.0,21.0,18.0,16.0,
44b6_0b24845f,46,FP,,,,,1412.0,12.0,113.0,144.0,
44b6_0b24845f,46,FP,,,,,1413.0,48.0,208.0,115.0,
44b6_0b24845f,46,FP,,,,,1414.0,40.0,74.0,46.0,
44b6_0b24845f,46,FP,,,,,1415.0,9.0,74.0,17.0,
44b6_0b24845f,46,FP,,,,,1416.0,48.0,187.0,147.0,
44b6_0b24845f,46,FP,,,,,1417.0,28.0,237.0,102.0,
44b6_0b24845f,46,FN,125000000028.0,2.0,243.0,252.0,,,,,
44b6_0b24845f,46,FN,125000000037.0,35.0,137.0,122.0,,,,,
44b6_0b24845f,47,FP,,,,,1418.0,54.0,217.0,148.0,
44b6_0b24845f,47,FP,,,,,1419.0,30.0,32.0,35.0,
44b6_0b24845f,47,FP,,,,,1420.0,15.0,149.0,191.0,
44b6_0b24845f,47,FP,,,,,1421.0,31.0,31.0,35.0,
44b6_0b24845f,47,FP,,,,,1422.0,56.0,212.0,70.0,
44b6_0b24845f,47,FP,,,,,1423.0,47.0,231.0,239.0,
44b6_0b24845f,47,FP,,,,,1424.0,38.0,40.0,29.0,
44b6_0b24845f,47,FP,,,,,1425.0,10.0,101.0,114.0,
44b6_0b24845f,47,FP,,,,,1426.0,22.0,21.0,21.0,
44b6_0b24845f,47,FP,,,,,1427.0,55.0,146.0,207.0,
44b6_0b24845f,47,FP,,,,,1428.0,12.0,121.0,119.0,
44b6_0b24845f,47,FP,,,,,1429.0,8.0,58.0,81.0,
44b6_0b24845f,47,FP,,,,,1430.0,10.0,155.0,229.0,
44b6_0b24845f,47,FP,,,,,1431.0,12.0,113.0,147.0,
44b6_0b24845f,47,FP,,,,,1432.0,17.0,235.0,36.0,
44b6_0b24845f,47,FP,,,,,1433.0,11.0,189.0,146.0,
44b6_0b24845f,47,FP,,,,,1434.0,50.0,64.0,23.0,
44b6_0b24845f,47,FP,,,,,1435.0,23.0,239.0,159.0,
44b6_0b24845f,47,FP,,,,,1436.0,34.0,187.0,72.0,
44b6_0b24845f,47,FP,,,,,1437.0,27.0,239.0,106.0,
44b6_0b24845f,47,FP,,,,,1438.0,15.0,61.0,66.0,
44b6_0b24845f,47,FP,,,,,1439.0,14.0,67.0,30.0,
44b6_0b24845f,47,FP,,,,,1440.0,19.0,73.0,66.0,
44b6_0b24845f,47,FP,,,,,1441.0,15.0,153.0,27.0,
44b6_0b24845f,47,FP,,,,,1442.0,28.0,228.0,30.0,
44b6_0b24845f,47,FP,,,,,1443.0,14.0,231.0,118.0,
44b6_0b24845f,47,FP,,,,,1444.0,38.0,181.0,20.0,
44b6_0b24845f,47,FP,,,,,1445.0,15.0,238.0,225.0,
44b6_0b24845f,47,FP,,,,,1446.0,27.0,76.0,80.0,
44b6_0b24845f,47,FP,,,,,1447.0,13.0,68.0,30.0,
44b6_0b24845f,47,FP,,,,,1448.0,23.0,200.0,191.0,
44b6_0b24845f,47,FP,,,,,1449.0,56.0,195.0,15.0,
44b6_0b24845f,47,FP,,,,,1450.0,43.0,160.0,168.0,
44b6_0b24845f,47,FN,126000000029.0,1.0,243.0,252.0,,,,,
44b6_0b24845f,47,FN,126000000038.0,34.0,135.0,123.0,,,,,
44b6_0b24845f,48,FP,,,,,1451.0,31.0,32.0,39.0,
44b6_0b24845f,48,FP,,,,,1452.0,52.0,69.0,29.0,
44b6_0b24845f,48,FP,,,,,1453.0,53.0,68.0,28.0,
44b6_0b24845f,48,FP,,,,,1454.0,23.0,21.0,26.0,
44b6_0b24845f,48,FP,,,,,1455.0,17.0,234.0,39.0,
44b6_0b24845f,48,FP,,,,,1456.0,9.0,153.0,228.0,
44b6_0b24845f,48,FP,,,,,1457.0,15.0,146.0,191.0,
44b6_0b24845f,48,FP,,,,,1458.0,34.0,187.0,73.0,
44b6_0b24845f,48,FP,,,,,1459.0,28.0,33.0,18.0,
44b6_0b24845f,48,FP,,,,,1460.0,56.0,212.0,71.0,
44b6_0b24845f,48,FP,,,,,1461.0,56.0,196.0,16.0,
44b6_0b24845f,48,FP,,,,,1462.0,9.0,75.0,31.0,
44b6_0b24845f,48,FP,,,,,1463.0,11.0,101.0,119.0,
44b6_0b24845f,48,FP,,,,,1464.0,55.0,213.0,71.0,
44b6_0b24845f,48,FP,,,,,1465.0,13.0,109.0,149.0,
44b6_0b24845f,48,FP,,,,,1466.0,12.0,110.0,150.0,
44b6_0b24845f,48,FP,,,,,1467.0,22.0,22.0,25.0,
44b6_0b24845f,48,FP,,,,,1468.0,39.0,45.0,36.0,
44b6_0b24845f,48,FP,,,,,1469.0,11.0,147.0,150.0,
44b6_0b24845f,48,FP,,,,,1470.0,28.0,228.0,31.0,
44b6_0b24845f,48,FP,,,,,1471.0,19.0,146.0,216.0,
44b6_0b24845f,48,FP,,,,,1472.0,38.0,45.0,37.0,
44b6_0b24845f,48,FP,,,,,1473.0,10.0,102.0,120.0,
44b6_0b24845f,48,FP,,,,,1474.0,45.0,154.0,235.0,
44b6_0b24845f,48,FP,,,,,1475.0,16.0,77.0,25.0,
44b6_0b24845f,48,FP,,,,,1476.0,15.0,79.0,25.0,
44b6_0b24845f,48,FP,,,,,1477.0,14.0,64.0,76.0,
44b6_0b24845f,48,FP,,,,,1478.0,43.0,188.0,223.0,
44b6_0b24845f,48,FP,,,,,1479.0,12.0,233.0,120.0,
44b6_0b24845f,48,FP,,,,,1480.0,38.0,181.0,25.0,
44b6_0b24845f,48,FN,127000000029.0,1.0,242.0,254.0,,,,,
44b6_0b24845f,48,FN,127000000038.0,34.0,133.0,124.0,,,,,
44b6_0b24845f,49,FP,,,,,1481.0,30.0,31.0,40.0,
44b6_0b24845f,49,FP,,,,,1482.0,55.0,196.0,17.0,
44b6_0b24845f,49,FP,,,,,1483.0,54.0,71.0,33.0,
44b6_0b24845f,49,FP,,,,,1484.0,35.0,209.0,203.0,
44b6_0b24845f,49,FP,,,,,1485.0,12.0,109.0,153.0,
44b6_0b24845f,49,FP,,,,,1486.0,12.0,158.0,215.0,
44b6_0b24845f,49,FP,,,,,1487.0,19.0,243.0,161.0,
44b6_0b24845f,49,FP,,,,,1488.0,54.0,187.0,112.0,
44b6_0b24845f,49,FP,,,,,1489.0,34.0,191.0,75.0,
44b6_0b24845f,49,FP,,,,,1490.0,53.0,240.0,118.0,
44b6_0b24845f,49,FP,,,,,1491.0,42.0,160.0,162.0,
44b6_0b24845f,49,FP,,,,,1492.0,16.0,236.0,44.0,
44b6_0b24845f,49,FP,,,,,1493.0,11.0,200.0,14.0,
44b6_0b24845f,49,FP,,,,,1494.0,9.0,151.0,222.0,
44b6_0b24845f,49,FP,,,,,1495.0,42.0,189.0,224.0,
44b6_0b24845f,49,FP,,,,,1496.0,54.0,230.0,188.0,
44b6_0b24845f,49,FP,,,,,1497.0,29.0,228.0,31.0,
44b6_0b24845f,49,FP,,,,,1498.0,23.0,26.0,33.0,
44b6_0b24845f,49,FP,,,,,1499.0,14.0,196.0,232.0,
44b6_0b24845f,49,FP,,,,,1500.0,22.0,27.0,32.0,
44b6_0b24845f,49,FP,,,,,1501.0,15.0,65.0,79.0,
44b6_0b24845f,49,FP,,,,,1502.0,45.0,189.0,36.0,
44b6_0b24845f,49,FP,,,,,1503.0,42.0,105.0,18.0,
44b6_0b24845f,49,FP,,,,,1504.0,10.0,191.0,14.0,
44b6_0b24845f,49,FP,,,,,1505.0,44.0,152.0,230.0,
44b6_0b24845f,49,FP,,,,,1506.0,53.0,188.0,112.0,
44b6_0b24845f,49,FP,,,,,1507.0,55.0,184.0,112.0,
44b6_0b24845f,49,FP,,,,,1508.0,10.0,196.0,14.0,
44b6_0b24845f,49,FP,,,,,1509.0,13.0,149.0,37.0,
44b6_0b24845f,49,FP,,,,,1510.0,30.0,108.0,27.0,
44b6_0b24845f,49,FN,128000000029.0,1.0,245.0,255.0,,,,,
44b6_0b24845f,49,FN,128000000038.0,33.0,132.0,127.0,,,,,
44b6_0b24845f,50,FP,,,,,1511.0,55.0,199.0,18.0,
44b6_0b24845f,50,FP,,,,,1512.0,53.0,75.0,37.0,
44b6_0b24845f,50,FP,,,,,1513.0,54.0,75.0,36.0,
44b6_0b24845f,50,FP,,,,,1514.0,41.0,229.0,140.0,
44b6_0b24845f,50,FP,,,,,1515.0,40.0,230.0,140.0,
44b6_0b24845f,50,FP,,,,,1516.0,54.0,183.0,111.0,
44b6_0b24845f,50,FP,,,,,1517.0,17.0,147.0,191.0,
44b6_0b24845f,50,FP,,,,,1518.0,13.0,107.0,154.0,
44b6_0b24845f,50,FP,,,,,1519.0,10.0,150.0,155.0,
44b6_0b24845f,50,FP,,,,,1520.0,45.0,194.0,36.0,
44b6_0b24845f,50,FP,,,,,1521.0,34.0,210.0,202.0,
44b6_0b24845f,50,FP,,,,,1522.0,12.0,108.0,155.0,
44b6_0b24845f,50,FP,,,,,1523.0,42.0,159.0,161.0,
44b6_0b24845f,50,FP,,,,,1524.0,22.0,230.0,40.0,
44b6_0b24845f,50,FP,,,,,1525.0,37.0,70.0,66.0,
44b6_0b24845f,50,FP,,,,,1526.0,17.0,153.0,31.0,
44b6_0b24845f,50,FP,,,,,1527.0,31.0,187.0,71.0,
44b6_0b24845f,50,FP,,,,,1528.0,43.0,150.0,229.0,
44b6_0b24845f,50,FP,,,,,1529.0,12.0,17.0,44.0,
44b6_0b24845f,50,FP,,,,,1530.0,23.0,28.0,37.0,
44b6_0b24845f,50,FP,,,,,1531.0,33.0,217.0,105.0,
44b6_0b24845f,50,FP,,,,,1532.0,30.0,33.0,46.0,
44b6_0b24845f,50,FP,,,,,1533.0,11.0,157.0,215.0,
44b6_0b24845f,50,FP,,,,,1534.0,53.0,239.0,163.0,
44b6_0b24845f,50,FP,,,,,1535.0,12.0,156.0,215.0,
44b6_0b24845f,50,FP,,,,,1536.0,42.0,101.0,108.0,
44b6_0b24845f,50,FP,,,,,1537.0,36.0,71.0,67.0,
44b6_0b24845f,50,FP,,,,,1538.0,36.0,211.0,163.0,
44b6_0b24845f,50,FP,,,,,1539.0,9.0,146.0,107.0,
44b6_0b24845f,50,FP,,,,,1540.0,18.0,151.0,30.0,
44b6_0b24845f,50,FP,,,,,1541.0,11.0,105.0,129.0,
44b6_0b24845f,50,FP,,,,,1542.0,18.0,157.0,121.0,
44b6_0b24845f,50,FP,,,,,1543.0,53.0,187.0,112.0,
44b6_0b24845f,50,FP,,,,,1544.0,11.0,202.0,14.0,
44b6_0b24845f,50,FP,,,,,1545.0,17.0,157.0,122.0,
44b6_0b24845f,50,FP,,,,,1546.0,8.0,29.0,70.0,
44b6_0b24845f,50,FP,,,,,1547.0,7.0,30.0,70.0,
44b6_0b24845f,50,FN,129000000039.0,32.0,128.0,128.0,,,,,
44b6_0b24845f,51,FP,,,,,1548.0,41.0,228.0,40.0,
44b6_0b24845f,51,FP,,,,,1549.0,53.0,77.0,39.0,
44b6_0b24845f,51,FP,,,,,1550.0,54.0,77.0,40.0,
44b6_0b24845f,51,FP,,,,,1551.0,54.0,220.0,70.0,
44b6_0b24845f,51,FP,,,,,1552.0,55.0,219.0,70.0,
44b6_0b24845f,51,FP,,,,,1553.0,37.0,70.0,70.0,
44b6_0b24845f,51,FP,,,,,1554.0,31.0,185.0,73.0,
44b6_0b24845f,51,FP,,,,,1555.0,55.0,237.0,27.0,
44b6_0b24845f,51,FP,,,,,1556.0,52.0,237.0,161.0,
44b6_0b24845f,51,FP,,,,,1557.0,12.0,106.0,155.0,
44b6_0b24845f,51,FP,,,,,1558.0,9.0,153.0,211.0,
44b6_0b24845f,51,FP,,,,,1559.0,8.0,30.0,74.0,
44b6_0b24845f,51,FP,,,,,1560.0,36.0,71.0,70.0,
44b6_0b24845f,51,FP,,,,,1561.0,12.0,191.0,229.0,
44b6_0b24845f,51,FP,,,,,1562.0,52.0,236.0,117.0,
44b6_0b24845f,51,FP,,,,,1563.0,22.0,109.0,79.0,
44b6_0b24845f,51,FP,,,,,1564.0,9.0,149.0,153.0,
44b6_0b24845f,51,FP,,,,,1565.0,53.0,181.0,109.0,
44b6_0b24845f,51,FP,,,,,1566.0,17.0,151.0,36.0,
44b6_0b24845f,51,FP,,,,,1567.0,34.0,206.0,203.0,
44b6_0b24845f,51,FP,,,,,1568.0,16.0,142.0,187.0,
44b6_0b24845f,51,FP,,,,,1569.0,15.0,142.0,188.0,
44b6_0b24845f,51,FP,,,,,1570.0,35.0,209.0,163.0,
44b6_0b24845f,51,FP,,,,,1571.0,17.0,67.0,86.0,
44b6_0b24845f,51,FP,,,,,1572.0,51.0,238.0,119.0,
44b6_0b24845f,51,FP,,,,,1573.0,17.0,158.0,237.0,
44b6_0b24845f,51,FP,,,,,1574.0,29.0,112.0,36.0,
44b6_0b24845f,51,FP,,,,,1575.0,8.0,191.0,237.0,
44b6_0b24845f,51,FP,,,,,1576.0,41.0,113.0,24.0,
44b6_0b24845f,51,FP,,,,,1577.0,20.0,160.0,20.0,
44b6_0b24845f,51,FP,,,,,1578.0,42.0,112.0,24.0,
44b6_0b24845f,51,FP,,,,,1579.0,24.0,74.0,79.0,
44b6_0b24845f,51,FP,,,,,1580.0,43.0,195.0,102.0,
44b6_0b24845f,51,FP,,,,,1581.0,9.0,191.0,236.0,
44b6_0b24845f,51,FP,,,,,1582.0,11.0,159.0,64.0,
44b6_0b24845f,51,FP,,,,,1583.0,16.0,158.0,120.0,
44b6_0b24845f,52,FP,,,,,1584.0,41.0,223.0,40.0,
44b6_0b24845f,52,FP,,,,,1585.0,8.0,31.0,77.0,
44b6_0b24845f,52,FP,,,,,1586.0,54.0,221.0,69.0,
44b6_0b24845f,52,FP,,,,,1587.0,15.0,155.0,237.0,
44b6_0b24845f,52,FP,,,,,1588.0,54.0,77.0,40.0,
44b6_0b24845f,52,FP,,,,,1589.0,12.0,106.0,156.0,
44b6_0b24845f,52,FP,,,,,1590.0,9.0,151.0,210.0,
44b6_0b24845f,52,FP,,,,,1591.0,52.0,234.0,112.0,
44b6_0b24845f,52,FP,,,,,1592.0,55.0,150.0,238.0,
44b6_0b24845f,52,FP,,,,,1593.0,41.0,155.0,160.0,
44b6_0b24845f,52,FP,,,,,1594.0,40.0,228.0,40.0,
44b6_0b24845f,52,FP,,,,,1595.0,39.0,69.0,75.0,
44b6_0b24845f,52,FP,,,,,1596.0,38.0,70.0,75.0,
44b6_0b24845f,52,FP,,,,,1597.0,11.0,191.0,232.0,
44b6_0b24845f,52,FP,,,,,1598.0,10.0,191.0,233.0,
44b6_0b24845f,52,FP,,,,,1599.0,53.0,207.0,23.0,
44b6_0b24845f,52,FP,,,,,1600.0,52.0,208.0,23.0,
44b6_0b24845f,52,FP,,,,,1601.0,29.0,148.0,140.0,
44b6_0b24845f,52,FP,,,,,1602.0,21.0,35.0,37.0,
44b6_0b24845f,52,FP,,,,,1603.0,22.0,35.0,39.0,
44b6_0b24845f,52,FP,,,,,1604.0,52.0,207.0,44.0,
44b6_0b24845f,52,FP,,,,,1605.0,55.0,129.0,121.0,
44b6_0b24845f,52,FP,,,,,1606.0,53.0,180.0,107.0,
44b6_0b24845f,52,FP,,,,,1607.0,54.0,206.0,22.0,
44b6_0b24845f,52,FP,,,,,1608.0,51.0,233.0,161.0,
44b6_0b24845f,52,FP,,,,,1609.0,33.0,205.0,202.0,
44b6_0b24845f,52,FP,,,,,1610.0,43.0,190.0,211.0,
44b6_0b24845f,52,FP,,,,,1611.0,34.0,204.0,202.0,
44b6_0b24845f,52,FP,,,,,1612.0,52.0,181.0,108.0,
44b6_0b24845f,52,FP,,,,,1613.0,40.0,209.0,110.0,
44b6_0b24845f,52,FP,,,,,1614.0,15.0,232.0,236.0,
44b6_0b24845f,53,FP,,,,,1615.0,52.0,228.0,70.0,
44b6_0b24845f,53,FP,,,,,1616.0,32.0,187.0,77.0,
44b6_0b24845f,53,FP,,,,,1617.0,41.0,223.0,38.0,
44b6_0b24845f,53,FP,,,,,1618.0,54.0,147.0,236.0,
44b6_0b24845f,53,FP,,,,,1619.0,36.0,19.0,19.0,
44b6_0b24845f,53,FP,,,,,1620.0,42.0,221.0,37.0,
44b6_0b24845f,53,FP,,,,,1621.0,28.0,238.0,220.0,
44b6_0b24845f,53,FP,,,,,1622.0,38.0,72.0,79.0,
44b6_0b24845f,53,FP,,,,,1623.0,39.0,71.0,79.0,
44b6_0b24845f,53,FP,,,,,1624.0,31.0,188.0,78.0,
44b6_0b24845f,53,FP,,,,,1625.0,40.0,228.0,39.0,
44b6_0b24845f,53,FP,,,,,1626.0,39.0,210.0,110.0,
44b6_0b24845f,53,FP,,,,,1627.0,12.0,105.0,159.0,
44b6_0b24845f,53,FP,,,,,1628.0,8.0,32.0,80.0,
44b6_0b24845f,53,FP,,,,,1629.0,43.0,188.0,211.0,
44b6_0b24845f,53,FP,,,,,1630.0,33.0,203.0,200.0,
44b6_0b24845f,53,FP,,,,,1631.0,39.0,150.0,158.0,
44b6_0b24845f,53,FP,,,,,1632.0,54.0,80.0,46.0,
44b6_0b24845f,53,FP,,,,,1633.0,40.0,151.0,158.0,
44b6_0b24845f,53,FP,,,,,1634.0,19.0,153.0,209.0,
44b6_0b24845f,53,FP,,,,,1635.0,48.0,188.0,110.0,
44b6_0b24845f,53,FP,,,,,1636.0,35.0,188.0,37.0,
44b6_0b24845f,53,FP,,,,,1637.0,34.0,204.0,160.0,
44b6_0b24845f,53,FP,,,,,1638.0,19.0,191.0,60.0,
44b6_0b24845f,53,FP,,,,,1639.0,40.0,238.0,189.0,
44b6_0b24845f,53,FP,,,,,1640.0,9.0,191.0,235.0,
44b6_0b24845f,53,FP,,,,,1641.0,21.0,39.0,40.0,
44b6_0b24845f,53,FP,,,,,1642.0,20.0,152.0,209.0,
44b6_0b24845f,54,FP,,,,,1643.0,52.0,230.0,70.0,
44b6_0b24845f,54,FP,,,,,1644.0,32.0,187.0,78.0,
44b6_0b24845f,54,FP,,,,,1645.0,38.0,19.0,24.0,
44b6_0b24845f,54,FP,,,,,1646.0,15.0,107.0,27.0,
44b6_0b24845f,54,FP,,,,,1647.0,40.0,232.0,187.0,
44b6_0b24845f,54,FP,,,,,1648.0,50.0,78.0,64.0,
44b6_0b24845f,54,FP,,,,,1649.0,38.0,209.0,108.0,
44b6_0b24845f,54,FP,,,,,1650.0,38.0,71.0,84.0,
44b6_0b24845f,54,FP,,,,,1651.0,9.0,30.0,17.0,
44b6_0b24845f,54,FP,,,,,1652.0,54.0,73.0,18.0,
44b6_0b24845f,54,FP,,,,,1653.0,53.0,146.0,234.0,
44b6_0b24845f,54,FP,,,,,1654.0,39.0,70.0,83.0,
