dataset,node_id,t,z,y,x,z_norm,y_norm,x_norm,dist_to_center_xy_um,dist_to_border_z_slices,dist_to_border_xy_um,raw_intensity,mean_intensity_3x3,max_intensity_3x3,min_intensity_3x3,std_intensity_3x3,local_contrast,local_snr,laplacian_sharpness,det_prob,neighbor_count_5um,neighbor_count_10um,neighbor_count_15um,nearest_neighbor_dist_um,is_gt_node,gt_matched_dist_um
44b6_0113de3b,9248,38,56,152,252,0.8889,0.5961,0.9882,51.31,7,1.22,416.0,410.04,467.0,354.0,28.04,0.2756,2.2114,11.0,1.0,0,0,6,10.41,0,95.8
44b6_0113de3b,9249,38,56,248,228,0.8889,0.9725,0.8941,63.46,7,2.84,743.0,718.0,803.0,619.0,49.36,0.2563,2.5119,64.0,1.0,0,0,8,10.41,0,103.24
44b6_0113de3b,9250,38,57,212,224,0.9048,0.8314,0.8784,51.82,6,12.59,1531.0,1418.19,1596.0,1209.0,120.71,0.2729,2.6676,257.0,1.0,0,1,12,8.44,0,96.46
44b6_0113de3b,9251,38,58,176,248,0.9206,0.6902,0.9725,52.51,5,2.84,356.0,348.48,390.0,300.0,25.52,0.2583,2.194,22.0,1.0,0,0,7,10.41,0,98.92
44b6_0113de3b,9252,38,59,64,244,0.9365,0.251,0.9569,53.82,4,4.47,1898.0,1680.07,2106.0,1143.0,303.52,0.5732,2.4875,547.0,1.0,0,1,4,9.88,0,97.84
44b6_0113de3b,9253,38,59,128,224,0.9365,0.502,0.8784,39.0,4,12.59,1829.0,1787.11,1965.0,1592.0,112.76,0.2087,2.1018,101.0,1.0,0,2,9,6.08,0,90.53
44b6_0113de3b,9254,38,60,88,244,0.9524,0.3451,0.9569,49.85,3,4.47,1545.0,1375.89,1592.0,1045.0,196.2,0.3976,2.5484,453.0,1.0,0,2,5,7.27,0,97.48
44b6_0113de3b,9255,38,60,104,236,0.9524,0.4078,0.9255,44.95,3,7.72,2105.0,1923.48,2255.0,1253.0,301.37,0.5209,2.8271,702.0,1.0,0,1,5,7.27,0,94.83
44b6_0113de3b,9256,38,60,184,216,0.9524,0.7216,0.8471,42.37,3,15.84,1780.0,1525.78,1881.0,1314.0,176.99,0.3716,2.6328,365.0,1.0,0,2,8,8.9,0,94.02
44b6_0113de3b,9257,38,60,204,248,0.9524,0.8,0.9725,57.7,3,2.84,1120.0,1043.26,1200.0,873.0,77.64,0.3134,3.1812,167.0,1.0,0,1,6,9.48,0,104.61
44b6_0113de3b,9258,38,60,232,252,0.9524,0.9098,0.9882,65.75,3,1.22,1192.0,1105.93,1278.0,836.0,129.38,0.3997,2.7516,270.0,1.0,0,2,7,8.9,0,110.11
44b6_0113de3b,9259,38,61,132,212,0.9683,0.5176,0.8314,34.16,2,17.47,675.0,653.44,729.0,542.0,48.44,0.2862,2.7457,79.0,1.0,0,2,6,6.08,0,90.26
44b6_0113de3b,9260,38,61,164,224,0.9683,0.6431,0.8784,41.65,2,12.59,2371.0,2136.41,2416.0,1901.0,142.47,0.2411,3.2989,425.0,1.0,0,2,8,6.08,0,95.08
44b6_0113de3b,9261,38,61,224,208,0.9683,0.8784,0.8157,50.77,2,12.59,1982.0,1886.11,2456.0,1270.0,401.76,0.6288,1.7722,238.0,1.0,0,3,5,9.33,0,99.61
44b6_0113de3b,9262,38,61,248,204,0.9683,0.9725,0.8,57.7,2,2.84,1620.0,1633.59,1914.0,1281.0,198.15,0.3875,1.7108,45.0,1.0,0,2,4,6.89,0,103.57
44b6_0113de3b,9263,38,61,252,244,0.9683,0.9882,0.9569,68.98,2,1.22,1322.0,1255.59,1462.0,966.0,146.03,0.395,2.4379,216.0,1.0,0,1,3,8.9,0,113.0
44b6_0113de3b,9264,38,62,128,244,0.9841,0.502,0.9569,47.12,1,4.47,1700.0,1600.37,1813.0,1285.0,189.86,0.3299,2.1858,302.0,1.0,0,1,6,9.48,0,99.49
44b6_0113de3b,9265,38,62,156,236,0.9841,0.6118,0.9255,45.33,1,7.72,1019.0,1046.59,1768.0,416.0,528.42,1.2918,1.1411,146.0,1.0,0,1,8,6.08,0,98.7
44b6_0113de3b,9266,38,62,244,220,0.9841,0.9569,0.8627,60.15,1,4.47,502.0,612.3,1041.0,318.0,272.68,1.1808,0.6748,355.0,1.0,0,2,7,6.89,0,107.12
44b6_0113de3b,9267,38,63,188,236,1.0,0.7373,0.9255,50.19,0,7.72,979.0,711.39,979.0,442.0,240.4,0.7549,2.2338,537.0,1.0,0,2,7,9.48,0,102.96
44b6_0113de3b,9268,38,63,216,228,1.0,0.8471,0.8941,54.12,0,10.97,881.0,701.28,903.0,499.0,179.41,0.5761,2.1292,360.0,1.0,0,1,7,9.33,0,104.98
44b6_0113de3b,9269,39,0,136,76,0.0,0.5333,0.298,21.37,0,30.88,1288.0,1172.28,1463.0,952.0,167.16,0.4359,2.01,161.0,1.0,0,0,4,12.48,0,31.04
44b6_0113de3b,9270,39,1,0,132,0.0159,0.0,0.5176,52.03,1,0.0,743.0,625.56,865.0,385.0,153.55,0.7673,2.3315,236.0,1.0,0,0,3,11.38,0,56.68
44b6_0113de3b,9271,39,1,8,80,0.0159,0.0314,0.3137,52.51,1,3.25,1339.0,1241.89,1672.0,744.0,332.75,0.7472,1.7881,262.0,1.0,1,2,3,4.88,0,51.29
44b6_0113de3b,9272,39,1,20,68,0.0159,0.0784,0.2667,50.19,1,8.12,429.0,509.67,740.0,342.0,134.55,0.7809,0.6466,224.0,1.0,0,2,4,6.89,0,47.9
44b6_0113de3b,9273,39,1,72,144,0.0159,0.2824,0.5647,23.66,1,29.25,545.0,495.93,586.0,411.0,49.88,0.3529,2.6863,93.0,1.0,0,1,1,9.48,0,39.41
44b6_0113de3b,9274,39,1,120,48,0.0159,0.4706,0.1882,32.66,1,19.5,1160.0,1132.07,1437.0,763.0,210.65,0.5954,1.8847,120.0,1.0,0,2,5,6.89,0,32.35
44b6_0113de3b,9275,39,1,132,148,0.0159,0.5176,0.5804,8.29,1,43.47,310.0,363.89,703.0,144.0,204.03,1.5362,0.8136,227.0,1.0,0,0,1,10.66,0,37.3
44b6_0113de3b,9276,39,1,176,64,0.0159,0.6902,0.251,32.5,1,26.0,1053.0,1005.0,1241.0,742.0,169.69,0.4965,1.8328,123.0,1.0,0,1,7,9.48,0,38.74
44b6_0113de3b,9277,39,1,208,48,0.0159,0.8157,0.1882,45.96,1,19.09,354.0,369.19,439.0,286.0,31.19,0.4144,2.1801,17.0,1.0,0,4,8,8.29,0,49.99
44b6_0113de3b,9278,39,1,220,68,0.0159,0.8627,0.2667,44.62,1,14.22,912.0,838.37,1026.0,587.0,136.73,0.5236,2.3769,211.0,1.0,0,2,3,9.48,0,51.87
44b6_0113de3b,9279,39,1,224,24,0.0159,0.8784,0.0941,57.5,1,9.75,1497.0,1402.41,1929.0,823.0,402.98,0.7886,1.6725,242.0,1.0,0,1,4,6.89,0,58.8
44b6_0113de3b,9280,39,2,16,88,0.0317,0.0627,0.3451,48.31,2,6.5,2096.0,1951.07,2213.0,1698.0,153.59,0.264,2.5913,281.0,1.0,1,3,6,4.88,0,47.55
44b6_0113de3b,9281,39,2,64,64,0.0317,0.251,0.251,36.77,2,26.0,1630.0,1572.07,2323.0,970.0,441.32,0.8606,1.4955,33.0,1.0,0,1,5,5.63,0,34.52
44b6_0113de3b,9282,39,2,64,100,0.0317,0.251,0.3922,28.38,2,26.0,836.0,821.52,927.0,727.0,47.16,0.2435,2.3114,18.0,1.0,0,0,4,10.02,0,33.3
44b6_0113de3b,9283,39,2,164,36,0.0317,0.6431,0.1412,40.13,2,14.62,1421.0,1387.37,1665.0,928.0,250.7,0.5312,1.9665,249.0,1.0,0,1,4,8.75,0,39.4
44b6_0113de3b,9284,39,2,208,28,0.0317,0.8157,0.1098,52.03,2,11.38,1440.0,1333.41,1778.0,787.0,359.63,0.7432,1.8158,315.0,1.0,0,3,4,6.89,0,52.43
44b6_0113de3b,9285,39,3,40,164,0.0476,0.1569,0.6431,38.63,3,16.25,376.0,359.56,424.0,296.0,32.6,0.356,2.4543,32.0,1.0,0,0,1,13.1,0,49.26
44b6_0113de3b,9286,39,3,192,32,0.0476,0.7529,0.1255,46.87,3,13.0,1841.0,1667.7,1860.0,1403.0,135.7,0.274,3.2276,419.0,1.0,0,2,8,6.89,0,46.2
44b6_0113de3b,9287,39,3,236,52,0.0476,0.9255,0.2039,53.65,3,7.72,1450.0,1410.81,1556.0,1167.0,110.17,0.2757,2.5687,177.0,1.0,0,1,5,9.75,0,57.24
44b6_0113de3b,9288,39,4,44,112,0.0635,0.1725,0.4392,34.74,4,17.88,1404.0,1373.22,1496.0,1121.0,88.04,0.2731,3.2145,191.0,1.0,0,0,4,10.02,0,37.6
44b6_0113de3b,9289,39,4,72,72,0.0635,0.2824,0.2824,32.17,4,29.25,2217.0,2158.74,2371.0,1998.0,99.48,0.1728,2.2015,65.0,1.0,0,2,8,5.63,0,29.26
44b6_0113de3b,9290,39,4,72,164,0.0635,0.2824,0.6431,27.05,4,29.25,144.0,175.48,204.0,144.0,14.18,0.3419,0.0,60.0,1.0,0,1,2,9.48,0,41.68
44b6_0113de3b,9291,39,4,148,48,0.0635,0.5804,0.1882,33.5,4,19.5,2373.0,2265.33,2481.0,1957.0,133.07,0.2313,3.1262,308.0,1.0,0,1,8,8.75,0,31.4
44b6_0113de3b,9292,39,4,196,64,0.0635,0.7686,0.251,37.94,4,23.97,1042.0,1048.59,1193.0,918.0,81.84,0.2623,1.5152,27.0,1.0,0,2,8,9.48,0,41.6
44b6_0113de3b,9293,39,5,100,56,0.0794,0.3922,0.2196,31.38,5,22.75,1983.0,1823.04,2085.0,1566.0,137.19,0.2847,3.0395,315.0,1.0,0,2,8,7.27,0,25.66
44b6_0113de3b,9294,39,5,116,64,0.0794,0.4549,0.251,26.45,5,26.0,2041.0,1927.33,2204.0,1596.0,208.83,0.3155,2.1309,282.0,1.0,0,5,9,7.27,0,23.45
44b6_0113de3b,9295,39,5,124,44,0.0794,0.4863,0.1725,34.16,5,17.88,1673.0,1579.74,1804.0,1286.0,133.57,0.3279,2.8972,256.0,1.0,0,2,6,6.89,0,28.23
44b6_0113de3b,9296,39,5,180,88,0.0794,0.7059,0.3451,26.65,5,30.47,892.0,875.19,1103.0,697.0,97.4,0.4639,2.002,16.0,1.0,0,0,6,10.53,0,34.14
44b6_0113de3b,9297,39,6,24,84,0.0952,0.0941,0.3294,45.88,6,9.75,1881.0,1791.22,1995.0,1541.0,122.7,0.2535,2.771,226.0,1.0,0,3,6,7.45,0,41.49
44b6_0113de3b,9298,39,6,48,80,0.0952,0.1882,0.3137,37.9,6,19.5,1819.0,1691.3,1820.0,1485.0,82.15,0.1981,4.0658,333.0,1.0,0,1,9,9.88,0,33.35
44b6_0113de3b,9299,39,6,116,88,0.0952,0.4549,0.3451,16.97,6,35.75,1541.0,1470.37,1614.0,1312.0,79.6,0.2054,2.8767,156.0,1.0,0,1,7,9.88,0,19.52
44b6_0113de3b,9300,39,6,120,136,0.0952,0.4706,0.5333,4.6,6,48.34,661.0,633.56,718.0,547.0,46.15,0.2699,2.47,57.0,1.0,0,0,3,10.66,0,27.4
44b6_0113de3b,9301,39,7,0,112,0.1111,0.0,0.4392,52.4,7,0.0,1075.0,1025.83,1159.0,887.0,87.68,0.2652,2.1442,104.0,1.0,0,2,6,6.89,0,50.51
44b6_0113de3b,9302,39,7,12,124,0.1111,0.0471,0.4863,47.15,7,4.88,1443.0,1298.63,1445.0,1076.0,113.47,0.2841,3.2344,365.0,1.0,0,2,6,6.5,0,47.32
44b6_0113de3b,9303,39,7,12,140,0.1111,0.0471,0.549,47.38,7,4.88,799.0,733.11,803.0,614.0,56.36,0.2578,3.2824,181.0,1.0,0,1,4,6.5,0,49.66
44b6_0113de3b,9304,39,7,92,72,0.1111,0.3608,0.2824,27.05,7,29.25,2350.0,2153.37,2350.0,1989.0,81.47,0.1676,4.4311,361.0,1.0,0,4,10,7.96,0,21.14
44b6_0113de3b,9305,39,7,252,32,0.1111,0.9882,0.1255,63.71,7,1.22,1943.0,1831.85,2185.0,1454.0,190.72,0.399,2.5639,247.0,1.0,0,0,2,10.9,0,63.24
44b6_0113de3b,9306,39,8,172,56,0.127,0.6745,0.2196,34.28,8,22.75,1913.0,1837.89,1959.0,1700.0,73.38,0.1409,2.9027,167.0,1.0,0,1,10,7.45,0,31.61
44b6_0113de3b,9307,39,9,136,60,0.1429,0.5333,0.2353,27.82,9,24.38,1573.0,1363.19,1573.0,1142.0,115.64,0.3162,3.727,431.0,1.0,0,1,8,9.33,0,20.8
44b6_0113de3b,9308,39,9,156,104,0.1429,0.6118,0.4078,14.98,9,40.22,1301.0,1233.37,1322.0,1099.0,61.86,0.1808,3.2653,181.0,1.0,0,1,4,8.9,0,23.28
44b6_0113de3b,9309,39,9,188,48,0.1429,0.7373,0.1882,40.62,9,19.5,2213.0,2019.52,2213.0,1729.0,154.87,0.2397,3.1253,484.0,1.0,0,2,5,7.45,0,37.35
44b6_0113de3b,9310,39,9,208,48,0.1429,0.8157,0.1882,45.96,9,19.09,2041.0,1875.59,2169.0,1547.0,149.61,0.3316,3.3019,366.0,1.0,0,1,7,8.12,0,44.15
44b6_0113de3b,9311,39,9,248,80,0.1429,0.9725,0.3137,52.51,9,2.84,1343.0,1145.22,1363.0,968.0,129.01,0.3449,2.9066,355.0,1.0,0,2,5,8.9,0,56.49
44b6_0113de3b,9312,39,10,16,100,0.1587,0.0627,0.3922,46.9,10,6.5,1896.0,1814.85,1961.0,1616.0,88.68,0.1901,3.1573,215.0,1.0,0,3,6,8.75,0,42.12
44b6_0113de3b,9313,39,10,76,84,0.1587,0.298,0.3294,27.67,10,30.88,1889.0,1707.74,1929.0,1356.0,206.51,0.3355,2.5809,493.0,1.0,0,3,9,7.45,0,20.28
44b6_0113de3b,9314,39,10,164,84,0.1587,0.6431,0.3294,23.1,10,34.12,1395.0,1319.44,1460.0,1174.0,75.57,0.2168,2.9243,156.0,1.0,0,2,6,8.9,0,24.2
44b6_0113de3b,9315,39,10,216,84,0.1587,0.8471,0.3294,39.97,10,15.84,1111.0,980.67,1147.0,829.0,88.41,0.3243,3.1896,246.0,1.0,0,2,8,6.89,0,43.48
44b6_0113de3b,9316,39,10,228,72,0.1587,0.8941,0.2824,46.56,10,10.97,1479.0,1409.85,1600.0,1162.0,119.08,0.3107,2.6621,196.0,1.0,0,2,8,6.89,0,48.6
44b6_0113de3b,9317,39,10,228,116,0.1587,0.8941,0.4549,40.92,10,10.97,677.0,658.19,748.0,518.0,59.47,0.3494,2.6736,88.0,1.0,0,1,4,9.75,0,49.34
44b6_0113de3b,9318,39,11,68,68,0.1746,0.2667,0.2667,34.47,11,27.62,1107.0,1083.85,1250.0,910.0,73.5,0.3137,2.6804,54.0,1.0,0,2,7,5.14,0,23.48
44b6_0113de3b,9319,39,11,80,64,0.1746,0.3137,0.251,32.5,11,26.0,1285.0,1191.26,1357.0,1039.0,79.46,0.2669,3.0958,174.0,1.0,0,3,6,5.14,0,20.57
44b6_0113de3b,9320,39,11,116,68,0.1746,0.4549,0.2667,24.86,11,27.62,2189.0,2056.89,2218.0,1891.0,95.13,0.159,3.1324,269.0,1.0,0,2,10,9.33,0,14.24
44b6_0113de3b,9321,39,11,128,180,0.1746,0.502,0.7059,21.12,11,30.47,247.0,209.37,249.0,154.0,31.64,0.4537,2.9397,91.0,1.0,0,0,0,16.0,0,39.1
44b6_0113de3b,9322,39,11,200,100,0.1746,0.7843,0.3922,31.38,11,22.34,1038.0,971.96,1090.0,790.0,75.67,0.3087,3.2772,196.0,1.0,0,1,5,9.33,0,37.01
44b6_0113de3b,9323,39,12,132,116,0.1905,0.5176,0.4549,5.14,12,47.12,1369.0,1185.81,1388.0,956.0,119.35,0.3643,3.4604,394.0,1.0,0,0,4,10.9,0,16.4
44b6_0113de3b,9324,39,12,244,48,0.1905,0.9569,0.1882,57.25,12,4.47,1928.0,1783.78,1963.0,1629.0,91.67,0.1872,3.2616,264.0,1.0,0,0,5,10.9,0,56.23
44b6_0113de3b,9325,39,12,244,100,0.1905,0.9569,0.3922,48.48,12,4.47,1142.0,1045.11,1191.0,846.0,124.49,0.3301,2.3777,247.0,1.0,0,4,6,9.19,0,53.89
44b6_0113de3b,9326,39,13,44,136,0.2063,0.1725,0.5333,34.28,13,17.88,903.0,865.22,977.0,765.0,47.22,0.245,2.9226,64.0,1.0,0,2,3,9.48,0,35.2
44b6_0113de3b,9327,39,13,84,164,0.2063,0.3294,0.6431,23.1,13,34.12,769.0,723.63,808.0,644.0,43.39,0.2266,2.8809,86.0,1.0,0,0,1,14.8,0,33.81
44b6_0113de3b,9328,39,13,104,120,0.2063,0.4078,0.4706,10.28,13,42.25,884.0,825.15,929.0,752.0,52.85,0.2145,2.4976,87.0,1.0,0,1,5,8.29,0,15.53
44b6_0113de3b,9329,39,14,4,156,0.2222,0.0157,0.6118,51.64,14,1.62,1172.0,1096.85,1363.0,785.0,160.43,0.527,2.4122,196.0,1.0,0,0,3,10.53,0,52.73
44b6_0113de3b,9330,39,14,8,112,0.2222,0.0314,0.4392,49.18,14,3.25,1899.0,1666.74,1903.0,1362.0,166.76,0.3246,3.2202,533.0,1.0,0,1,6,8.75,0,44.54
44b6_0113de3b,9331,39,14,68,104,0.2222,0.2667,0.4078,26.25,14,27.62,1539.0,1442.04,1642.0,1223.0,93.48,0.2906,3.3804,213.0,1.0,0,2,7,6.08,0,20.7
44b6_0113de3b,9332,39,14,104,92,0.2222,0.4078,0.3608,17.58,14,37.38,1625.0,1517.89,1775.0,1193.0,143.06,0.3834,3.0196,282.0,1.0,0,2,9,7.08,0,7.76
44b6_0113de3b,9333,39,14,148,76,0.2222,0.5804,0.298,22.63,14,30.88,2141.0,2108.78,2323.0,1886.0,112.99,0.2072,2.2569,73.0,1.0,0,2,8,8.12,0,16.15
44b6_0113de3b,9334,39,14,164,64,0.2222,0.6431,0.251,29.83,14,26.0,2055.0,1891.07,2104.0,1549.0,162.68,0.2935,3.1104,457.0,1.0,0,2,7,7.96,0,23.62
44b6_0113de3b,9335,39,15,56,96,0.2381,0.2196,0.3765,32.01,15,22.75,1888.0,1859.56,2109.0,1510.0,144.16,0.3221,2.622,157.0,1.0,0,1,7,6.08,0,24.23
44b6_0113de3b,9336,39,15,176,136,0.2381,0.6902,0.5333,19.77,15,32.09,701.0,658.74,729.0,558.0,48.25,0.2596,2.9639,115.0,1.0,0,0,2,11.6,0,31.98
44b6_0113de3b,9337,39,16,32,116,0.254,0.1255,0.4549,39.3,16,13.0,1475.0,1358.07,1493.0,1187.0,76.28,0.2253,3.7755,270.0,1.0,0,2,8,7.27,0,35.22
44b6_0113de3b,9338,39,16,52,180,0.254,0.2039,0.7059,37.41,16,21.12,628.0,631.0,699.0,547.0,34.65,0.2409,2.3373,10.0,1.0,0,1,1,9.19,0,44.85
44b6_0113de3b,9339,39,16,64,136,0.254,0.251,0.5333,26.2,16,26.0,1258.0,1136.07,1258.0,932.0,90.02,0.287,3.6213,326.0,1.0,0,2,9,8.29,0,28.07
44b6_0113de3b,9340,39,16,180,72,0.254,0.7059,0.2824,31.05,16,29.25,1562.0,1440.78,1604.0,1201.0,135.89,0.2797,2.6566,319.0,1.0,0,1,8,7.96,0,27.88
44b6_0113de3b,9341,39,16,220,60,0.254,0.8627,0.2353,46.48,16,14.22,2210.0,2014.52,2298.0,1771.0,144.34,0.2616,3.0415,351.0,1.0,0,1,9,8.75,0,44.76
44b6_0113de3b,9342,39,16,228,104,0.254,0.8941,0.4078,41.78,16,10.97,795.0,738.7,972.0,469.0,158.04,0.6809,2.0628,149.0,1.0,0,2,7,8.9,0,46.82
44b6_0113de3b,9343,39,16,244,84,0.254,0.9569,0.3294,50.4,16,4.47,833.0,758.96,834.0,679.0,43.58,0.2042,3.534,153.0,1.0,0,2,8,9.19,0,52.95
44b6_0113de3b,9344,39,17,52,120,0.2698,0.2039,0.4706,31.05,17,21.12,1695.0,1616.85,1904.0,1318.0,159.3,0.3624,2.3667,168.0,1.0,0,4,9,8.29,0,28.21
44b6_0113de3b,9345,39,17,92,96,0.2698,0.3608,0.3765,19.57,17,37.38,2121.0,1929.93,2158.0,1558.0,178.35,0.3109,3.1567,526.0,1.0,0,2,9,7.08,0,9.52
44b6_0113de3b,9346,39,17,92,124,0.2698,0.3608,0.4863,14.72,17,37.38,1381.0,1244.15,1491.0,1081.0,119.64,0.3295,2.5076,190.0,1.0,0,1,9,8.29,0,16.87
44b6_0113de3b,9347,39,17,148,124,0.2698,0.5804,0.4863,8.29,17,43.47,1526.0,1325.04,1526.0,1129.0,94.95,0.2996,4.1809,397.0,1.0,0,0,3,10.9,0,19.89
44b6_0113de3b,9348,39,18,8,136,0.2857,0.0314,0.5333,48.86,18,3.25,1408.0,1374.96,1550.0,1235.0,76.91,0.2291,2.2494,31.0,1.0,0,0,6,10.53,0,47.11
44b6_0113de3b,9349,39,18,112,88,0.2857,0.4392,0.3451,17.5,18,35.75,1823.0,1749.93,1958.0,1569.0,100.09,0.2223,2.5376,119.0,1.0,0,4,6,7.45,1,0.91
44b6_0113de3b,9350,39,18,208,108,0.2857,0.8157,0.4235,33.5,18,19.09,662.0,623.3,698.0,502.0,53.78,0.3145,2.9751,124.0,1.0,0,1,6,8.9,0,38.96
44b6_0113de3b,9351,39,20,8,172,0.3175,0.0314,0.6745,51.92,20,3.25,1044.0,1064.52,1277.0,823.0,159.48,0.4265,1.3857,12.0,1.0,0,0,3,10.41,0,54.79
44b6_0113de3b,9352,39,20,24,116,0.3175,0.0941,0.4549,42.53,20,9.75,2114.0,1984.15,2161.0,1679.0,118.15,0.2429,3.6816,388.0,1.0,0,1,5,7.27,0,38.31
44b6_0113de3b,9353,39,20,52,164,0.3175,0.2039,0.6431,34.16,20,21.12,969.0,901.56,1123.0,678.0,149.92,0.4936,1.941,137.0,1.0,0,1,4,9.19,0,39.67
44b6_0113de3b,9354,39,20,68,108,0.3175,0.2667,0.4235,25.69,20,27.62,2194.0,2024.19,2194.0,1840.0,85.24,0.1749,4.153,354.0,1.0,0,3,8,7.45,0,20.48
44b6_0113de3b,9355,39,20,112,180,0.3175,0.4392,0.7059,22.1,20,30.47,1025.0,922.67,1122.0,737.0,102.98,0.4173,2.7966,191.0,1.0,0,0,2,11.02,0,37.12
44b6_0113de3b,9356,39,20,132,92,0.3175,0.5176,0.3608,14.72,20,37.38,2225.0,2071.22,2225.0,1842.0,104.19,0.1849,3.676,383.0,1.0,0,2,8,6.08,0,8.09
44b6_0113de3b,9357,39,20,160,168,0.3175,0.6275,0.6588,20.81,20,35.34,418.0,402.81,496.0,308.0,51.03,0.4667,2.1557,32.0,1.0,0,0,1,11.38,0,37.28
44b6_0113de3b,9358,39,20,164,84,0.3175,0.6431,0.3294,23.1,20,34.12,1745.0,1562.11,1817.0,1223.0,168.93,0.3803,3.09,450.0,1.0,0,1,7,8.9,0,20.67
44b6_0113de3b,9359,39,20,208,68,0.3175,0.8157,0.2667,40.62,20,19.09,1967.0,1825.22,2074.0,1519.0,150.98,0.3041,2.9673,341.0,1.0,0,3,5,6.89,0,39.26
44b6_0113de3b,9360,39,20,248,56,0.3175,0.9725,0.2196,56.85,20,2.84,1462.0,1321.59,1468.0,1073.0,108.37,0.2989,3.5895,383.0,1.0,0,1,4,6.89,0,56.16
44b6_0113de3b,9361,39,21,116,144,0.3333,0.4549,0.5647,8.12,21,45.09,1320.0,1203.37,1350.0,951.0,105.58,0.3316,3.4949,339.0,1.0,0,1,6,5.86,0,22.88
44b6_0113de3b,9362,39,21,192,64,0.3333,0.7529,0.251,36.77,21,25.59,1302.0,1200.41,1372.0,963.0,119.48,0.3407,2.8372,269.0,1.0,0,2,6,6.89,0,33.63
44b6_0113de3b,9363,39,21,244,72,0.3333,0.9569,0.2824,52.33,21,4.47,1765.0,1717.59,2024.0,1266.0,203.06,0.4413,2.4574,240.0,1.0,0,2,5,6.89,0,53.48
44b6_0113de3b,9364,39,22,72,124,0.3492,0.2824,0.4863,22.81,22,29.25,1807.0,1601.0,1807.0,1360.0,153.34,0.2792,2.9152,447.0,1.0,0,2,8,7.45,0,23.14
44b6_0113de3b,9365,39,22,128,80,0.3492,0.502,0.3137,19.5,22,32.5,1219.0,1165.07,1308.0,1051.0,70.82,0.2206,2.3723,79.0,1.0,0,2,4,6.08,0,9.38
44b6_0113de3b,9366,39,22,172,132,0.3492,0.6745,0.5176,17.95,22,33.72,1037.0,957.3,1205.0,685.0,173.12,0.5432,2.0333,184.0,1.0,0,0,5,10.53,0,30.04
44b6_0113de3b,9367,39,22,232,116,0.3492,0.9098,0.4549,42.53,22,9.34,1442.0,1251.15,1450.0,991.0,136.87,0.3669,3.295,443.0,1.0,0,1,7,8.29,0,49.6
44b6_0113de3b,9368,39,22,252,120,0.3492,0.9882,0.4706,50.48,22,1.22,869.0,773.96,946.0,587.0,102.84,0.4638,2.7421,205.0,1.0,0,1,3,8.29,0,57.83
44b6_0113de3b,9369,39,23,12,216,0.3651,0.0471,0.8471,59.15,23,4.88,1038.0,922.44,1082.0,794.0,85.06,0.3122,2.8686,200.0,1.0,0,0,2,14.26,0,66.67
44b6_0113de3b,9370,39,23,40,136,0.3651,0.1569,0.5333,35.9,23,16.25,1988.0,1790.56,1988.0,1588.0,94.27,0.2234,4.2429,400.0,1.0,0,1,10,6.08,0,36.53
44b6_0113de3b,9371,39,23,96,112,0.3651,0.3765,0.4392,14.53,23,39.0,1660.0,1519.78,1889.0,1308.0,154.65,0.3823,2.276,123.0,1.0,0,1,9,8.9,0,14.38
44b6_0113de3b,9372,39,23,136,176,0.3651,0.5333,0.6902,19.77,23,32.09,635.0,584.44,705.0,428.0,66.18,0.474,3.1279,137.0,1.0,0,0,3,11.02,0,37.35
44b6_0113de3b,9373,39,23,192,116,0.3651,0.7529,0.4549,26.45,23,25.59,1346.0,1281.7,1399.0,1124.0,83.31,0.2146,2.6647,169.0,1.0,0,1,8,8.9,0,34.5
44b6_0113de3b,9374,39,23,200,80,0.3651,0.7843,0.3137,35.15,23,22.34,2599.0,2344.11,2711.0,1885.0,202.58,0.3524,3.5245,602.0,1.0,0,3,7,7.62,0,36.06
44b6_0113de3b,9375,39,24,8,152,0.381,0.0314,0.5961,49.72,24,3.25,1428.0,1313.41,1488.0,1098.0,109.5,0.2969,3.0138,270.0,1.0,0,1,6,7.27,0,51.03
44b6_0113de3b,9376,39,24,116,136,0.381,0.4549,0.5333,5.86,24,47.12,1638.0,1442.63,1638.0,1304.0,91.34,0.2315,3.6568,334.0,1.0,0,1,6,5.86,0,21.45
44b6_0113de3b,9377,39,24,216,136,0.381,0.8471,0.5333,35.9,24,15.84,1012.0,892.67,1052.0,767.0,87.25,0.3193,2.8082,205.0,1.0,0,1,6,7.08,0,46.66
44b6_0113de3b,9378,39,24,236,152,0.381,0.9255,0.5961,44.95,24,7.72,1218.0,1155.7,1313.0,885.0,119.36,0.3703,2.7898,238.0,1.0,0,0,4,10.41,0,56.63
44b6_0113de3b,9379,39,25,52,140,0.3968,0.2039,0.549,31.26,25,21.12,2230.0,2073.63,2230.0,1900.0,92.97,0.1591,3.5495,330.0,1.0,0,1,8,6.08,0,34.54
44b6_0113de3b,9380,39,25,120,112,0.3968,0.4706,0.4392,7.27,25,45.5,1764.0,1718.26,1898.0,1569.0,94.36,0.1915,2.0665,61.0,1.0,0,0,8,10.02,0,14.92
44b6_0113de3b,9381,39,25,160,92,0.3968,0.6275,0.3608,19.57,25,37.38,1966.0,1914.19,2095.0,1734.0,87.89,0.1886,2.6395,103.0,1.0,0,2,5,8.29,0,21.91
