dataset,t,eval_result,gt_node_id,gt_z,gt_y,gt_x,pred_node_id,pred_z,pred_y,pred_x,distance_um
6bba_f20478e9,13,FP,,,,,1487.0,8.0,151.0,12.0,
6bba_f20478e9,13,FP,,,,,1488.0,16.0,174.0,72.0,
6bba_f20478e9,13,FP,,,,,1489.0,14.0,71.0,50.0,
6bba_f20478e9,13,FP,,,,,1490.0,63.0,92.0,255.0,
6bba_f20478e9,13,FP,,,,,1491.0,14.0,73.0,54.0,
6bba_f20478e9,13,FP,,,,,1492.0,18.0,18.0,45.0,
6bba_f20478e9,13,FP,,,,,1493.0,9.0,38.0,0.0,
6bba_f20478e9,13,FP,,,,,1494.0,19.0,31.0,69.0,
6bba_f20478e9,13,FP,,,,,1495.0,27.0,205.0,145.0,
6bba_f20478e9,13,FP,,,,,1496.0,24.0,175.0,126.0,
6bba_f20478e9,13,FP,,,,,1497.0,29.0,224.0,133.0,
6bba_f20478e9,13,FP,,,,,1498.0,20.0,148.0,103.0,
6bba_f20478e9,13,FP,,,,,1499.0,18.0,197.0,90.0,
6bba_f20478e9,13,FP,,,,,1500.0,22.0,89.0,119.0,
6bba_f20478e9,13,FP,,,,,1501.0,18.0,203.0,81.0,
6bba_f20478e9,13,FP,,,,,1502.0,22.0,84.0,113.0,
6bba_f20478e9,13,FP,,,,,1503.0,25.0,174.0,133.0,
6bba_f20478e9,13,FP,,,,,1504.0,21.0,238.0,104.0,
6bba_f20478e9,13,FP,,,,,1505.0,21.0,80.0,100.0,
6bba_f20478e9,13,FP,,,,,1506.0,19.0,150.0,97.0,
6bba_f20478e9,13,FP,,,,,1507.0,51.0,175.0,255.0,
6bba_f20478e9,14,FP,,,,,1508.0,23.0,220.0,73.0,
6bba_f20478e9,14,FP,,,,,1509.0,52.0,38.0,226.0,
6bba_f20478e9,14,FP,,,,,1510.0,43.0,65.0,189.0,
6bba_f20478e9,14,FP,,,,,1511.0,38.0,225.0,168.0,
6bba_f20478e9,14,FP,,,,,1512.0,44.0,121.0,204.0,
6bba_f20478e9,14,FP,,,,,1513.0,34.0,119.0,145.0,
6bba_f20478e9,14,FP,,,,,1514.0,44.0,114.0,202.0,
6bba_f20478e9,14,FP,,,,,1515.0,52.0,142.0,240.0,
6bba_f20478e9,14,FP,,,,,1516.0,19.0,183.0,53.0,
6bba_f20478e9,14,FP,,,,,1517.0,53.0,250.0,237.0,
6bba_f20478e9,14,FP,,,,,1518.0,30.0,78.0,124.0,
6bba_f20478e9,14,FP,,,,,1519.0,15.0,186.0,8.0,
6bba_f20478e9,14,FP,,,,,1520.0,25.0,38.0,78.0,
6bba_f20478e9,14,FP,,,,,1521.0,41.0,246.0,183.0,
6bba_f20478e9,14,FP,,,,,1522.0,17.0,226.0,37.0,
6bba_f20478e9,14,FP,,,,,1523.0,26.0,184.0,104.0,
6bba_f20478e9,14,FP,,,,,1524.0,28.0,136.0,117.0,
6bba_f20478e9,14,FP,,,,,1525.0,29.0,12.0,101.0,
6bba_f20478e9,14,FP,,,,,1526.0,21.0,128.0,66.0,
6bba_f20478e9,14,FP,,,,,1527.0,34.0,196.0,151.0,
6bba_f20478e9,14,FP,,,,,1528.0,18.0,233.0,42.0,
6bba_f20478e9,14,FP,,,,,1529.0,52.0,217.0,240.0,
6bba_f20478e9,14,FP,,,,,1530.0,17.0,145.0,37.0,
6bba_f20478e9,14,FP,,,,,1531.0,43.0,190.0,199.0,
6bba_f20478e9,14,FP,,,,,1532.0,18.0,37.0,19.0,
6bba_f20478e9,14,TP,15000184.0,59.0,60.0,253.0,1533.0,57.0,59.0,255.0,3.3746
6bba_f20478e9,14,FP,,,,,1534.0,36.0,72.0,154.0,
6bba_f20478e9,14,FP,,,,,1535.0,16.0,117.0,25.0,
6bba_f20478e9,14,FP,,,,,1536.0,14.0,237.0,7.0,
6bba_f20478e9,14,FP,,,,,1537.0,17.0,73.0,26.0,
6bba_f20478e9,14,TP,15000179.0,49.0,5.0,134.0,1538.0,47.0,0.0,127.0,4.7724
6bba_f20478e9,14,FP,,,,,1539.0,39.0,18.0,154.0,
6bba_f20478e9,14,FP,,,,,1540.0,36.0,200.0,163.0,
6bba_f20478e9,14,FP,,,,,1541.0,39.0,26.0,158.0,
6bba_f20478e9,14,FP,,,,,1542.0,24.0,156.0,93.0,
6bba_f20478e9,14,TP,15000182.0,57.0,98.0,252.0,1543.0,56.0,98.0,252.0,1.625
6bba_f20478e9,14,FP,,,,,1544.0,16.0,173.0,0.0,
6bba_f20478e9,14,FP,,,,,1545.0,51.0,97.0,227.0,
6bba_f20478e9,14,FP,,,,,1546.0,24.0,85.0,81.0,
6bba_f20478e9,14,FP,,,,,1547.0,39.0,159.0,177.0,
6bba_f20478e9,14,FP,,,,,1548.0,49.0,184.0,177.0,
6bba_f20478e9,14,FP,,,,,1549.0,24.0,255.0,78.0,
6bba_f20478e9,14,FP,,,,,1550.0,47.0,12.0,196.0,
6bba_f20478e9,14,TP,15000183.0,59.0,198.0,219.0,1551.0,57.0,194.0,215.0,3.9804
6bba_f20478e9,14,TP,15000172.0,43.0,236.0,142.0,1552.0,43.0,227.0,143.0,3.6788
6bba_f20478e9,14,TP,15000180.0,49.0,178.0,172.0,1553.0,48.0,180.0,169.0,2.1877
6bba_f20478e9,14,FP,,,,,1554.0,22.0,7.0,37.0,
6bba_f20478e9,14,FP,,,,,1555.0,31.0,246.0,131.0,
6bba_f20478e9,14,TP,15000177.0,36.0,246.0,97.0,1556.0,35.0,243.0,98.0,2.0715
6bba_f20478e9,14,FP,,,,,1557.0,29.0,0.0,18.0,
6bba_f20478e9,14,FP,,,,,1558.0,57.0,209.0,215.0,
6bba_f20478e9,14,TP,15000185.0,62.0,82.0,233.0,1559.0,63.0,84.0,230.0,2.1877
6bba_f20478e9,14,TP,15000171.0,33.0,246.0,138.0,1560.0,32.0,247.0,143.0,2.6328
6bba_f20478e9,14,FP,,,,,1561.0,14.0,211.0,0.0,
6bba_f20478e9,14,FP,,,,,1562.0,30.0,255.0,108.0,
6bba_f20478e9,14,FP,,,,,1563.0,37.0,58.0,93.0,
6bba_f20478e9,14,FP,,,,,1564.0,49.0,66.0,228.0,
6bba_f20478e9,14,FP,,,,,1565.0,37.0,45.0,163.0,
6bba_f20478e9,14,FP,,,,,1566.0,33.0,73.0,72.0,
6bba_f20478e9,14,FP,,,,,1567.0,63.0,194.0,227.0,
6bba_f20478e9,14,FP,,,,,1568.0,39.0,43.0,105.0,
6bba_f20478e9,14,TP,15000175.0,40.0,55.0,104.0,1569.0,40.0,48.0,109.0,3.4947
6bba_f20478e9,14,FP,,,,,1570.0,53.0,0.0,237.0,
6bba_f20478e9,14,FP,,,,,1571.0,27.0,255.0,122.0,
6bba_f20478e9,14,FP,,,,,1572.0,12.0,60.0,0.0,
6bba_f20478e9,14,TP,15000186.0,62.0,235.0,250.0,1573.0,63.0,235.0,250.0,1.625
6bba_f20478e9,14,FP,,,,,1574.0,9.0,126.0,0.0,
6bba_f20478e9,14,FP,,,,,1575.0,23.0,0.0,68.0,
6bba_f20478e9,14,FP,,,,,1576.0,8.0,158.0,0.0,
6bba_f20478e9,14,FP,,,,,1577.0,52.0,174.0,246.0,
6bba_f20478e9,14,FP,,,,,1578.0,53.0,177.0,250.0,
6bba_f20478e9,14,FP,,,,,1579.0,6.0,145.0,0.0,
6bba_f20478e9,14,FP,,,,,1580.0,8.0,224.0,5.0,
6bba_f20478e9,14,FP,,,,,1581.0,56.0,40.0,255.0,
6bba_f20478e9,14,FP,,,,,1582.0,32.0,210.0,169.0,
6bba_f20478e9,14,FP,,,,,1583.0,18.0,233.0,78.0,
6bba_f20478e9,14,FP,,,,,1584.0,20.0,171.0,96.0,
6bba_f20478e9,14,FP,,,,,1585.0,20.0,169.0,102.0,
6bba_f20478e9,14,FP,,,,,1586.0,16.0,7.0,23.0,
6bba_f20478e9,14,FP,,,,,1587.0,12.0,255.0,40.0,
6bba_f20478e9,14,FP,,,,,1588.0,16.0,139.0,78.0,
6bba_f20478e9,14,FP,,,,,1589.0,27.0,223.0,112.0,
6bba_f20478e9,14,FP,,,,,1590.0,17.0,20.0,47.0,
6bba_f20478e9,14,FP,,,,,1591.0,54.0,232.0,255.0,
6bba_f20478e9,14,FP,,,,,1592.0,22.0,192.0,120.0,
6bba_f20478e9,14,FP,,,,,1593.0,11.0,60.0,23.0,
6bba_f20478e9,14,FP,,,,,1594.0,17.0,0.0,48.0,
6bba_f20478e9,14,FP,,,,,1595.0,21.0,50.0,96.0,
6bba_f20478e9,14,FP,,,,,1596.0,10.0,255.0,28.0,
6bba_f20478e9,14,FP,,,,,1597.0,22.0,203.0,109.0,
6bba_f20478e9,14,FP,,,,,1598.0,18.0,72.0,85.0,
6bba_f20478e9,14,FP,,,,,1599.0,48.0,236.0,243.0,
6bba_f20478e9,15,FP,,,,,1600.0,51.0,38.0,221.0,
6bba_f20478e9,15,FP,,,,,1601.0,22.0,220.0,68.0,
6bba_f20478e9,15,FP,,,,,1602.0,43.0,62.0,186.0,
6bba_f20478e9,15,FP,,,,,1603.0,37.0,219.0,163.0,
6bba_f20478e9,15,FP,,,,,1604.0,44.0,120.0,202.0,
6bba_f20478e9,15,FP,,,,,1605.0,44.0,112.0,200.0,
6bba_f20478e9,15,FP,,,,,1606.0,53.0,244.0,234.0,
6bba_f20478e9,15,FP,,,,,1607.0,52.0,141.0,236.0,
6bba_f20478e9,15,FP,,,,,1608.0,14.0,183.0,0.0,
6bba_f20478e9,15,FP,,,,,1609.0,30.0,75.0,119.0,
6bba_f20478e9,15,FP,,,,,1610.0,33.0,119.0,137.0,
6bba_f20478e9,15,FP,,,,,1611.0,41.0,243.0,180.0,
6bba_f20478e9,15,FP,,,,,1612.0,19.0,179.0,49.0,
6bba_f20478e9,15,FP,,,,,1613.0,17.0,223.0,32.0,
6bba_f20478e9,15,FP,,,,,1614.0,20.0,123.0,60.0,
6bba_f20478e9,15,FP,,,,,1615.0,25.0,37.0,74.0,
6bba_f20478e9,15,FP,,,,,1616.0,33.0,191.0,146.0,
6bba_f20478e9,15,FP,,,,,1617.0,26.0,180.0,99.0,
6bba_f20478e9,15,FP,,,,,1618.0,18.0,232.0,37.0,
6bba_f20478e9,15,FP,,,,,1619.0,29.0,11.0,97.0,
6bba_f20478e9,15,FP,,,,,1620.0,51.0,213.0,236.0,
6bba_f20478e9,15,FP,,,,,1621.0,30.0,12.0,104.0,
6bba_f20478e9,15,FP,,,,,1622.0,28.0,135.0,113.0,
6bba_f20478e9,15,FP,,,,,1623.0,17.0,36.0,12.0,
6bba_f20478e9,15,FP,,,,,1624.0,14.0,175.0,0.0,
6bba_f20478e9,15,FP,,,,,1625.0,26.0,37.0,81.0,
6bba_f20478e9,15,FP,,,,,1626.0,43.0,189.0,197.0,
6bba_f20478e9,15,FP,,,,,1627.0,13.0,235.0,0.0,
6bba_f20478e9,15,FP,,,,,1628.0,16.0,145.0,34.0,
6bba_f20478e9,15,TP,16000201.0,56.0,100.0,250.0,1629.0,55.0,101.0,248.0,1.8617
6bba_f20478e9,15,FP,,,,,1630.0,38.0,17.0,148.0,
6bba_f20478e9,15,FP,,,,,1631.0,24.0,151.0,89.0,
6bba_f20478e9,15,FP,,,,,1632.0,35.0,71.0,149.0,
6bba_f20478e9,15,TP,16000203.0,58.0,59.0,252.0,1633.0,57.0,57.0,252.0,1.8168
6bba_f20478e9,15,FP,,,,,1634.0,16.0,114.0,21.0,
6bba_f20478e9,15,FP,,,,,1635.0,38.0,25.0,152.0,
6bba_f20478e9,15,FP,,,,,1636.0,24.0,83.0,78.0,
6bba_f20478e9,15,FP,,,,,1637.0,38.0,159.0,170.0,
6bba_f20478e9,15,FP,,,,,1638.0,50.0,96.0,225.0,
6bba_f20478e9,15,FP,,,,,1639.0,16.0,71.0,18.0,
6bba_f20478e9,15,TP,16000202.0,58.0,196.0,216.0,1640.0,57.0,196.0,211.0,2.6013
6bba_f20478e9,15,FP,,,,,1641.0,28.0,0.0,15.0,
6bba_f20478e9,15,FP,,,,,1642.0,49.0,178.0,175.0,
6bba_f20478e9,15,FP,,,,,1643.0,24.0,255.0,73.0,
6bba_f20478e9,15,FP,,,,,1644.0,46.0,10.0,192.0,
6bba_f20478e9,15,TP,16000198.0,48.0,178.0,168.0,1645.0,47.0,176.0,165.0,2.1877
6bba_f20478e9,15,FP,,,,,1646.0,22.0,4.0,33.0,
6bba_f20478e9,15,FP,,,,,1647.0,30.0,246.0,126.0,
6bba_f20478e9,15,TP,16000197.0,36.0,245.0,94.0,1648.0,35.0,241.0,95.0,2.3337
6bba_f20478e9,15,FP,,,,,1649.0,34.0,244.0,91.0,
6bba_f20478e9,15,TP,16000199.0,48.0,3.0,130.0,1650.0,47.0,0.0,127.0,2.3688
6bba_f20478e9,15,FP,,,,,1651.0,43.0,228.0,142.0,
6bba_f20478e9,15,FP,,,,,1652.0,63.0,88.0,230.0,
6bba_f20478e9,15,FP,,,,,1653.0,30.0,255.0,110.0,
6bba_f20478e9,15,TP,16000204.0,62.0,82.0,232.0,1654.0,63.0,84.0,226.0,3.0401
6bba_f20478e9,15,FP,,,,,1655.0,40.0,236.0,132.0,
6bba_f20478e9,15,FP,,,,,1656.0,30.0,255.0,105.0,
6bba_f20478e9,15,TP,16000192.0,43.0,236.0,140.0,1657.0,42.0,241.0,141.0,2.6328
6bba_f20478e9,15,TP,16000191.0,32.0,246.0,134.0,1658.0,31.0,247.0,138.0,2.3337
6bba_f20478e9,15,FP,,,,,1659.0,35.0,59.0,80.0,
6bba_f20478e9,15,FP,,,,,1660.0,55.0,225.0,255.0,
6bba_f20478e9,15,FP,,,,,1661.0,37.0,58.0,93.0,
6bba_f20478e9,15,FP,,,,,1662.0,49.0,65.0,226.0,
6bba_f20478e9,15,FP,,,,,1663.0,32.0,71.0,66.0,
6bba_f20478e9,15,FP,,,,,1664.0,63.0,225.0,255.0,
6bba_f20478e9,15,FP,,,,,1665.0,37.0,43.0,159.0,
6bba_f20478e9,15,FP,,,,,1666.0,63.0,191.0,224.0,
6bba_f20478e9,15,FP,,,,,1667.0,32.0,8.0,29.0,
6bba_f20478e9,15,FP,,,,,1668.0,63.0,73.0,232.0,
6bba_f20478e9,15,TP,16000195.0,39.0,54.0,101.0,1669.0,39.0,44.0,102.0,4.0828
6bba_f20478e9,15,FP,,,,,1670.0,50.0,161.0,171.0,
6bba_f20478e9,15,FP,,,,,1671.0,53.0,0.0,236.0,
6bba_f20478e9,15,FP,,,,,1672.0,63.0,238.0,250.0,
6bba_f20478e9,15,TP,16000205.0,62.0,235.0,248.0,1673.0,63.0,233.0,247.0,1.8617
6bba_f20478e9,15,FP,,,,,1674.0,34.0,134.0,159.0,
6bba_f20478e9,15,FP,,,,,1675.0,56.0,39.0,255.0,
6bba_f20478e9,15,FP,,,,,1676.0,35.0,121.0,165.0,
6bba_f20478e9,15,FP,,,,,1677.0,9.0,207.0,0.0,
6bba_f20478e9,15,FP,,,,,1678.0,14.0,255.0,30.0,
6bba_f20478e9,15,FP,,,,,1679.0,32.0,207.0,166.0,
6bba_f20478e9,15,FP,,,,,1680.0,7.0,220.0,0.0,
6bba_f20478e9,15,FP,,,,,1681.0,53.0,176.0,255.0,
6bba_f20478e9,15,FP,,,,,1682.0,52.0,174.0,247.0,
6bba_f20478e9,15,FP,,,,,1683.0,51.0,170.0,243.0,
6bba_f20478e9,15,FP,,,,,1684.0,21.0,0.0,64.0,
6bba_f20478e9,15,FP,,,,,1685.0,8.0,59.0,0.0,
6bba_f20478e9,15,FP,,,,,1686.0,17.0,235.0,70.0,
6bba_f20478e9,15,FP,,,,,1687.0,7.0,125.0,0.0,
6bba_f20478e9,15,FP,,,,,1688.0,20.0,168.0,95.0,
6bba_f20478e9,15,FP,,,,,1689.0,12.0,163.0,43.0,
6bba_f20478e9,15,FP,,,,,1690.0,17.0,232.0,77.0,
6bba_f20478e9,15,FP,,,,,1691.0,15.0,108.0,67.0,
6bba_f20478e9,15,FP,,,,,1692.0,17.0,19.0,43.0,
6bba_f20478e9,15,FP,,,,,1693.0,27.0,221.0,110.0,
6bba_f20478e9,15,FP,,,,,1694.0,12.0,245.0,35.0,
6bba_f20478e9,15,FP,,,,,1695.0,11.0,165.0,36.0,
6bba_f20478e9,15,FP,,,,,1696.0,11.0,57.0,20.0,
6bba_f20478e9,15,FP,,,,,1697.0,12.0,242.0,45.0,
6bba_f20478e9,15,FP,,,,,1698.0,12.0,245.0,43.0,
6bba_f20478e9,15,FP,,,,,1699.0,16.0,4.0,20.0,
6bba_f20478e9,15,FP,,,,,1700.0,6.0,137.0,0.0,
6bba_f20478e9,15,FP,,,,,1701.0,15.0,134.0,74.0,
6bba_f20478e9,15,FP,,,,,1702.0,6.0,147.0,0.0,
6bba_f20478e9,15,FP,,,,,1703.0,63.0,42.0,255.0,
6bba_f20478e9,15,FP,,,,,1704.0,47.0,229.0,239.0,
6bba_f20478e9,15,FP,,,,,1705.0,25.0,87.0,127.0,
6bba_f20478e9,15,FP,,,,,1706.0,45.0,83.0,232.0,
6bba_f20478e9,15,FP,,,,,1707.0,21.0,199.0,101.0,
6bba_f20478e9,15,FP,,,,,1708.0,22.0,198.0,108.0,
6bba_f20478e9,15,FP,,,,,1709.0,15.0,137.0,60.0,
6bba_f20478e9,16,FP,,,,,1710.0,49.0,26.0,207.0,
6bba_f20478e9,16,FP,,,,,1711.0,42.0,105.0,191.0,
6bba_f20478e9,16,FP,,,,,1712.0,40.0,51.0,171.0,
6bba_f20478e9,16,FP,,,,,1713.0,42.0,98.0,190.0,
6bba_f20478e9,16,FP,,,,,1714.0,49.0,128.0,222.0,
6bba_f20478e9,16,FP,,,,,1715.0,50.0,231.0,222.0,
6bba_f20478e9,16,FP,,,,,1716.0,19.0,206.0,49.0,
6bba_f20478e9,16,FP,,,,,1717.0,34.0,204.0,143.0,
6bba_f20478e9,16,TP,17000220.0,55.0,50.0,241.0,1718.0,55.0,50.0,243.0,0.8125
6bba_f20478e9,16,FP,,,,,1719.0,16.0,170.0,24.0,
6bba_f20478e9,16,TP,17000219.0,54.0,88.0,243.0,1720.0,53.0,91.0,241.0,2.1877
6bba_f20478e9,16,FP,,,,,1721.0,38.0,225.0,166.0,
6bba_f20478e9,16,FP,,,,,1722.0,27.0,63.0,101.0,
6bba_f20478e9,16,FP,,,,,1723.0,31.0,177.0,130.0,
6bba_f20478e9,16,FP,,,,,1724.0,21.0,24.0,45.0,
6bba_f20478e9,16,FP,,,,,1725.0,30.0,108.0,119.0,
6bba_f20478e9,16,FP,,,,,1726.0,14.0,210.0,15.0,
6bba_f20478e9,16,FP,,,,,1727.0,22.0,172.0,77.0,
6bba_f20478e9,16,FP,,,,,1728.0,18.0,109.0,41.0,
6bba_f20478e9,16,FP,,,,,1729.0,56.0,218.0,255.0,
6bba_f20478e9,16,FP,,,,,1730.0,15.0,217.0,18.0,
6bba_f20478e9,16,FP,,,,,1731.0,26.0,0.0,77.0,
6bba_f20478e9,16,TP,17000221.0,57.0,184.0,203.0,1732.0,55.0,186.0,199.0,3.7233
6bba_f20478e9,16,FP,,,,,1733.0,40.0,174.0,181.0,
6bba_f20478e9,16,TP,17000207.0,26.0,122.0,93.0,1734.0,25.0,119.0,92.0,2.0715
6bba_f20478e9,16,FP,,,,,1735.0,15.0,255.0,7.0,
6bba_f20478e9,16,FP,,,,,1736.0,15.0,131.0,15.0,
6bba_f20478e9,16,FP,,,,,1737.0,49.0,195.0,223.0,
6bba_f20478e9,16,FP,,,,,1738.0,22.0,69.0,58.0,
6bba_f20478e9,16,FP,,,,,1739.0,21.0,137.0,69.0,
6bba_f20478e9,16,FP,,,,,1740.0,33.0,59.0,133.0,
6bba_f20478e9,16,TP,17000208.0,29.0,232.0,118.0,1741.0,29.0,238.0,116.0,2.5694
6bba_f20478e9,16,FP,,,,,1742.0,21.0,234.0,57.0,
6bba_f20478e9,16,FP,,,,,1743.0,34.0,140.0,149.0,
6bba_f20478e9,16,FP,,,,,1744.0,46.0,159.0,156.0,
6bba_f20478e9,16,FP,,,,,1745.0,26.0,244.0,90.0,
6bba_f20478e9,16,TP,17000217.0,47.0,164.0,156.0,1746.0,46.0,166.0,155.0,1.8617
6bba_f20478e9,16,FP,,,,,1747.0,34.0,5.0,125.0,
6bba_f20478e9,16,FP,,,,,1748.0,40.0,211.0,122.0,
6bba_f20478e9,16,FP,,,,,1749.0,20.0,255.0,44.0,
6bba_f20478e9,16,TP,17000222.0,58.0,25.0,251.0,1750.0,58.0,22.0,251.0,1.2188
6bba_f20478e9,16,FP,,,,,1751.0,20.0,0.0,8.0,
6bba_f20478e9,16,FP,,,,,1752.0,57.0,77.0,255.0,
6bba_f20478e9,16,TP,17000223.0,61.0,69.0,217.0,1753.0,63.0,74.0,212.0,4.3376
6bba_f20478e9,16,FP,,,,,1754.0,15.0,58.0,0.0,
6bba_f20478e9,16,FP,,,,,1755.0,14.0,95.0,0.0,
6bba_f20478e9,16,FP,,,,,1756.0,44.0,0.0,178.0,
6bba_f20478e9,16,FP,,,,,1757.0,48.0,78.0,214.0,
6bba_f20478e9,16,FP,,,,,1758.0,55.0,166.0,255.0,
6bba_f20478e9,16,TP,17000211.0,33.0,236.0,78.0,1759.0,32.0,228.0,76.0,3.7233
6bba_f20478e9,16,TP,17000209.0,41.0,223.0,125.0,1760.0,41.0,225.0,131.0,2.5694
6bba_f20478e9,16,FP,,,,,1761.0,31.0,243.0,73.0,
6bba_f20478e9,16,FP,,,,,1762.0,56.0,202.0,205.0,
6bba_f20478e9,16,FP,,,,,1763.0,33.0,45.0,55.0,
6bba_f20478e9,16,FP,,,,,1764.0,35.0,39.0,69.0,
6bba_f20478e9,16,TP,17000214.0,36.0,43.0,70.0,1765.0,35.0,43.0,71.0,1.675
6bba_f20478e9,16,FP,,,,,1766.0,36.0,45.0,76.0,
6bba_f20478e9,16,TP,17000224.0,62.0,226.0,242.0,1767.0,63.0,220.0,237.0,3.5648
6bba_f20478e9,16,FP,,,,,1768.0,48.0,52.0,219.0,
6bba_f20478e9,16,FP,,,,,1769.0,37.0,17.0,151.0,
6bba_f20478e9,16,FP,,,,,1770.0,38.0,33.0,82.0,
6bba_f20478e9,16,FP,,,,,1771.0,51.0,49.0,229.0,
6bba_f20478e9,16,FP,,,,,1772.0,63.0,234.0,242.0,
6bba_f20478e9,16,FP,,,,,1773.0,33.0,113.0,149.0,
6bba_f20478e9,16,FP,,,,,1774.0,59.0,0.0,255.0,
6bba_f20478e9,16,FP,,,,,1775.0,26.0,255.0,122.0,
6bba_f20478e9,16,FP,,,,,1776.0,15.0,220.0,51.0,
6bba_f20478e9,16,FP,,,,,1777.0,6.0,161.0,0.0,
6bba_f20478e9,16,FP,,,,,1778.0,6.0,156.0,0.0,
6bba_f20478e9,16,FP,,,,,1779.0,50.0,157.0,236.0,
6bba_f20478e9,16,FP,,,,,1780.0,53.0,122.0,255.0,
6bba_f20478e9,16,FP,,,,,1781.0,10.0,22.0,0.0,
6bba_f20478e9,16,FP,,,,,1782.0,9.0,153.0,26.0,
6bba_f20478e9,16,FP,,,,,1783.0,9.0,152.0,20.0,
6bba_f20478e9,16,FP,,,,,1784.0,6.0,232.0,0.0,
6bba_f20478e9,16,FP,,,,,1785.0,8.0,102.0,12.0,
6bba_f20478e9,16,FP,,,,,1786.0,7.0,226.0,0.0,
6bba_f20478e9,16,FP,,,,,1787.0,44.0,66.0,222.0,
6bba_f20478e9,16,FP,,,,,1788.0,10.0,184.0,26.0,
6bba_f20478e9,16,FP,,,,,1789.0,30.0,130.0,159.0,
6bba_f20478e9,16,FP,,,,,1790.0,25.0,118.0,132.0,
6bba_f20478e9,16,FP,,,,,1791.0,13.0,120.0,56.0,
6bba_f20478e9,16,FP,,,,,1792.0,16.0,236.0,69.0,
6bba_f20478e9,16,FP,,,,,1793.0,15.0,55.0,59.0,
6bba_f20478e9,16,FP,,,,,1794.0,22.0,0.0,97.0,
6bba_f20478e9,16,FP,,,,,1795.0,8.0,73.0,0.0,
6bba_f20478e9,16,FP,,,,,1796.0,42.0,192.0,208.0,
6bba_f20478e9,16,FP,,,,,1797.0,13.0,123.0,50.0,
6bba_f20478e9,16,FP,,,,,1798.0,24.0,201.0,99.0,
6bba_f20478e9,16,FP,,,,,1799.0,18.0,190.0,86.0,
6bba_f20478e9,16,FP,,,,,1800.0,16.0,244.0,65.0,
6bba_f20478e9,16,FP,,,,,1801.0,9.0,186.0,18.0,
6bba_f20478e9,17,FP,,,,,1802.0,48.0,21.0,201.0,
6bba_f20478e9,17,FP,,,,,1803.0,40.0,44.0,167.0,
6bba_f20478e9,17,FP,,,,,1804.0,18.0,201.0,44.0,
6bba_f20478e9,17,FP,,,,,1805.0,42.0,100.0,189.0,
6bba_f20478e9,17,FP,,,,,1806.0,47.0,127.0,215.0,
6bba_f20478e9,17,FP,,,,,1807.0,42.0,93.0,187.0,
6bba_f20478e9,17,FP,,,,,1808.0,49.0,227.0,219.0,
6bba_f20478e9,17,FP,,,,,1809.0,27.0,60.0,96.0,
6bba_f20478e9,17,FP,,,,,1810.0,20.0,255.0,41.0,
6bba_f20478e9,17,TP,18000237.0,55.0,47.0,239.0,1811.0,54.0,44.0,238.0,2.0715
6bba_f20478e9,17,FP,,,,,1812.0,14.0,168.0,14.0,
6bba_f20478e9,17,FP,,,,,1813.0,33.0,200.0,136.0,
6bba_f20478e9,17,FP,,,,,1814.0,29.0,173.0,123.0,
6bba_f20478e9,17,FP,,,,,1815.0,20.0,20.0,34.0,
6bba_f20478e9,17,TP,18000238.0,53.0,84.0,241.0,1816.0,53.0,88.0,238.0,2.0312
6bba_f20478e9,17,FP,,,,,1817.0,37.0,219.0,163.0,
6bba_f20478e9,17,FP,,,,,1818.0,21.0,171.0,71.0,
6bba_f20478e9,17,FP,,,,,1819.0,17.0,105.0,34.0,
6bba_f20478e9,17,FP,,,,,1820.0,13.0,205.0,11.0,
6bba_f20478e9,17,FP,,,,,1821.0,14.0,125.0,10.0,
6bba_f20478e9,17,TP,18000241.0,56.0,181.0,201.0,1822.0,55.0,178.0,198.0,2.3688
6bba_f20478e9,17,FP,,,,,1823.0,29.0,107.0,114.0,
6bba_f20478e9,17,FP,,,,,1824.0,26.0,0.0,73.0,
6bba_f20478e9,17,FP,,,,,1825.0,56.0,218.0,255.0,
6bba_f20478e9,17,FP,,,,,1826.0,55.0,160.0,255.0,
6bba_f20478e9,17,FP,,,,,1827.0,39.0,169.0,177.0,
6bba_f20478e9,17,FP,,,,,1828.0,32.0,55.0,129.0,
6bba_f20478e9,17,FP,,,,,1829.0,27.0,0.0,79.0,
6bba_f20478e9,17,FP,,,,,1830.0,15.0,250.0,0.0,
6bba_f20478e9,17,FP,,,,,1831.0,34.0,137.0,146.0,
6bba_f20478e9,17,TP,18000242.0,58.0,22.0,248.0,1832.0,57.0,18.0,246.0,2.4375
6bba_f20478e9,17,TP,18000225.0,25.0,119.0,89.0,1833.0,24.0,116.0,87.0,2.1877
6bba_f20478e9,17,FP,,,,,1834.0,48.0,189.0,218.0,
6bba_f20478e9,17,FP,,,,,1835.0,21.0,66.0,51.0,
6bba_f20478e9,17,FP,,,,,1836.0,20.0,134.0,63.0,
6bba_f20478e9,17,TP,18000226.0,29.0,229.0,113.0,1837.0,28.0,235.0,110.0,3.1729
6bba_f20478e9,17,FP,,,,,1838.0,20.0,229.0,53.0,
6bba_f20478e9,17,TP,18000235.0,46.0,162.0,154.0,1839.0,45.0,156.0,152.0,3.0401
6bba_f20478e9,17,FP,,,,,1840.0,33.0,0.0,119.0,
6bba_f20478e9,17,FP,,,,,1841.0,56.0,72.0,255.0,
6bba_f20478e9,17,FP,,,,,1842.0,34.0,7.0,123.0,
