dataset,t,estimated_number_of_nodes,gt_nodes_frame,hyb_pred_nodes,hyb_tp,tp_diff,pred_diff,cv_texture,sharpness_ratio,contrast_ratio,dyn_range,vol_mean,vol_std,fg_ratio,bg_gradient_std,max_to_med,snr_proxy,bg_median,bg_noise,p01,p995,vol_max
44b6_cf8fed6b,24,43729,2,444,2,2,442,1.0856827590583198,7.8693233797094635,0.7530504422087072,1407.0,299.77163314819336,325.4569046205766,0.011720657348632812,1.6947894590394934,13.795320830682993,3.4489895947899596,171.0,359.5255744996294,4.0,1411.0,2359.0
44b6_cf8fed6b,25,43729,2,459,2,2,457,1.0372557827493445,7.26469022389425,0.5635699226093797,1450.0,326.78611946105957,338.96080250575994,0.008085250854492188,1.4424879334290155,11.358851131155449,3.229817223903396,209.0,385.470719051149,4.0,1454.0,2374.0
44b6_cf8fed6b,26,43729,2,460,2,2,458,1.0414700413440012,7.515131587473686,0.5488497758697807,1466.0,326.8073081970215,340.3600311941741,0.00832366943359375,1.424405400476679,11.639809874890528,3.2412041150308335,211.0,388.4358784284655,4.0,1470.0,2456.0
44b6_cf8fed6b,27,43729,2,510,2,2,508,0.9807745872900768,6.637040382770236,0.36784326943372747,1455.0,348.8000373840332,342.0942225198344,0.004726409912109375,1.1864420768632256,9.078431016532116,2.9747178752217143,255.0,404.7442550037064,4.0,1459.0,2315.0
44b6_cf8fed6b,28,43729,2,520,2,2,518,0.9529681487652883,6.640978068617649,0.26992832253728344,1481.5650000000023,363.1995029449463,346.1175674835998,0.0039882659912109375,1.0619409457834288,8.4335661386865,2.9024411215879433,286.0,413.63973313565606,5.0,1486.5650000000023,2412.0
44b6_cf8fed6b,29,43729,2,533,2,2,531,0.9456259733100858,6.821637245768978,0.2485282060856491,1486.5650000000023,367.0672950744629,347.10837763134913,0.003734588623046875,1.034951681796322,8.51700651302699,2.869476281155894,294.0,417.3461823573017,5.0,1491.5650000000023,2504.0
44b6_cf8fed6b,30,43729,2,527,2,2,525,0.9337248686133856,7.095135802358631,0.20813539711444046,1500.0,378.1463813781738,353.0846896062112,0.0029010772705078125,0.9899811716704128,8.57188471016343,2.7916804901740107,313.0,426.98295033358045,5.0,1505.0,2683.0
44b6_cf8fed6b,31,43729,2,549,2,2,547,0.9011558139852786,7.022636380019635,0.14585465481722626,1503.0,390.7364387512207,352.1144225281233,0.0023040771484375,0.900937828600451,8.046920585134295,2.709609231406836,341.0,430.6893995552261,5.0,1508.0,2744.0
44b6_cf8fed6b,32,43729,2,555,2,2,553,0.878171384298294,5.803096079976188,0.11182970759608786,1518.5650000000023,405.81784439086914,356.377626963393,0.00183868408203125,0.8510938781450147,6.452054617751929,2.622322398699453,365.0,441.80874722016307,5.0,1523.5650000000023,2355.0
44b6_cf8fed6b,33,43729,2,565,2,2,563,0.8533550691795032,7.218666511963536,0.07501903167395796,1543.0,421.40746116638184,359.61020170994726,0.001735687255859375,0.7952659294174289,7.760203883668269,2.590438480157782,392.0,446.2564862861379,5.0,1548.0,3042.0
44b6_cf8fed6b,34,43729,2,578,2,2,576,0.8371600161851571,7.268728178187205,0.05919558344620216,1534.0,425.7966251373291,356.45991796315184,0.0013523101806640625,0.7674313597203848,7.6990047836068465,2.5606226468400677,402.0,444.0326167531505,5.0,1539.0,3095.0
44b6_cf8fed6b,35,43729,2,583,2,2,581,0.8220777727432745,5.930399534998083,0.03403006068369277,1508.0,430.1565055847168,353.6221102628916,0.001068115234375,0.7369119313831801,6.1322113910526115,2.468669944496071,416.0,444.7739065974796,6.0,1514.0,2551.0
44b6_cf8fed6b,36,43729,2,579,2,2,577,0.8074773400460162,5.876156980338824,0.020677873538313137,1508.0,436.85013008117676,352.74658911147816,0.000858306884765625,0.7152947455728826,5.997663411269547,2.437627233138783,428.0,445.51519644180877,6.0,1514.0,2567.0
44b6_cf8fed6b,37,43729,2,599,2,2,597,0.809509982608962,5.358362880047148,0.0113543523411918,1474.0,431.8483085632324,349.58552484983176,0.000659942626953125,0.7138002133816861,5.419203620159166,2.3754129898924394,427.0,443.29132690882136,6.0,1480.0,2314.0
44b6_cf8fed6b,38,43729,2,632,2,2,630,0.7809062444417378,5.641611019045477,0.00042182679203756925,1461.0,441.18602561950684,344.52493017576785,0.0007114410400390625,0.6766162480889398,5.6439908017235645,2.361900969518696,441.0,434.3958487768718,6.0,1467.0,2489.0
44b6_cf8fed6b,39,43729,2,632,2,2,630,0.753811521770215,4.792458004777283,-0.008288623286206531,1456.0,453.2120990753174,341.63650962675365,0.00069427490234375,0.645079692189688,4.7527351257607195,2.3578173359879027,457.0,426.24166048925133,6.0,1462.0,2172.0
44b6_cf8fed6b,40,43729,2,649,2,2,647,0.7295404531905291,4.987268081871047,-0.01929764828651276,1448.0,458.96870040893555,334.8362409920075,0.000823974609375,0.6125081249106158,4.8910255365165485,2.4164482167007506,468.0,408.4507042253521,7.0,1455.0,2289.0
44b6_cf8fed6b,41,43729,2,666,2,2,664,0.7050153080521008,5.253832926771549,-0.02418113924280486,1475.0,477.17542266845703,336.4159846576467,0.00119781494140625,0.5850336268995969,5.126789261210853,2.494519490407695,489.0,398.07264640474426,7.0,1482.0,2507.0
44b6_cf8fed6b,42,43729,2,683,2,2,681,0.655006648555779,4.865817203399542,-0.019603958935937235,1476.0,503.9235649108887,330.07329193062816,0.0022430419921875,0.5375879331947916,4.770427922754321,2.662355618058583,514.0,364.7146034099333,9.0,1485.0,2452.0
44b6_cf8fed6b,43,43729,2,713,2,2,711,0.638476692122016,4.825200783359599,-0.027816870772347055,1468.0,506.5074100494385,323.39318208842195,0.0029697418212890625,0.5148081183160538,4.690978796718258,2.76443889230775,521.0,346.182357301705,10.0,1478.0,2444.0
44b6_cf8fed6b,44,43729,2,728,2,2,726,0.6301797106856614,4.487688425202488,-0.025481977431528184,1475.0,511.62196159362793,322.4137860393001,0.0033512115478515625,0.5080452254052501,4.373333250031748,2.81990193132177,525.0,340.4373610081542,10.0,1485.0,2296.0
44b6_cf8fed6b,45,43729,2,748,2,2,746,0.5948052453842168,4.467705909640216,-0.02412428306876584,1454.0,525.9970111846924,312.865787257128,0.004322052001953125,0.4740989669368907,4.359925707608058,2.9286252002174384,539.0,316.53076352853964,12.0,1466.0,2350.0
44b6_cf8fed6b,46,43729,2,777,2,2,775,0.5832648915490581,4.701964847882242,-0.02239060755850415,1461.0,530.8418998718262,309.6214489910856,0.005435943603515625,0.4626451389073121,4.5966849982194296,3.048346987567474,543.0,305.41141586360266,13.0,1474.0,2496.0
44b6_cf8fed6b,47,43729,2,775,2,2,773,0.564932340218148,4.285982414493761,-0.021839799155761643,1450.0,538.9662704467773,304.47948211146854,0.0061492919921875,0.44630399627980255,4.192377419376091,3.121483437699211,551.0,292.80948851000744,15.0,1465.0,2310.0
44b6_cf8fed6b,48,43729,2,778,2,2,776,0.5636864106838841,4.016253805490621,-0.02382226412082055,1449.0,540.8024654388428,304.84300626908066,0.0061855316162109375,0.44303099750932357,3.920577546559972,3.1078226786720813,554.0,292.80948851000744,15.0,1464.0,2172.0
44b6_cf8fed6b,49,43729,2,806,2,2,804,0.5446870878080832,4.076938288468255,-0.015783518912119505,1449.0,547.2243633270264,298.06605028510126,0.007770538330078125,0.42721047940676293,4.012589855888672,3.259785029245358,556.0,279.46627131208305,18.0,1467.0,2231.0
44b6_cf8fed6b,50,43729,2,804,2,2,802,0.5437896036565598,4.12360935941424,-0.014386357323013221,1457.0,551.943639755249,300.14121854116195,0.00766754150390625,0.4281940169829461,4.064285641709185,3.2482498846871297,560.0,281.6901408450704,18.0,1475.0,2276.0
44b6_cf8fed6b,51,43729,2,818,2,2,816,0.5323546924090738,3.68376275010496,-0.013562219004882602,1447.0,560.2966594696045,298.27656113331983,0.007434844970703125,0.41819883267334934,3.633802752926008,3.2204242879482132,568.0,279.46627131208305,21.0,1468.0,2064.0
44b6_cf8fed6b,52,43729,2,800,2,2,798,0.5284320956987301,4.255738029050291,-0.012756001263467253,1417.5650000000023,543.9714431762695,287.4519750022197,0.00954437255859375,0.41257994233217404,4.20145182937474,3.395677448136868,551.0,261.67531504818385,22.0,1439.5650000000023,2315.0
44b6_cf8fed6b,53,43729,2,827,2,2,825,0.5161437763407271,4.120665585743852,-0.012726836600979006,1400.0,549.9111518859863,283.83322374774986,0.009311676025390625,0.4034707444388221,4.068222548146813,3.3783312807674672,557.0,257.22757598220903,26.0,1426.0,2266.0
44b6_cf8fed6b,54,43729,2,816,2,2,814,0.5104946229155636,4.052553250491018,-0.01731994638726774,1397.5650000000023,557.1795902252197,284.437189913218,0.00867462158203125,0.39786648794226115,3.9823632454609657,3.3318154336815407,567.0,256.4862861378799,24.0,1421.5650000000023,2258.0
44b6_cf8fed6b,55,43729,2,817,2,2,815,0.5168242886983714,4.0360748864756415,-0.01959470830003778,1383.0,547.0661525726318,282.73708034254804,0.008787155151367188,0.4006717244359358,3.956989176398044,3.3369998683738937,558.0,253.5211267605634,21.0,1404.0,2208.0
44b6_cf8fed6b,56,43729,2,820,2,2,818,0.5379369236806839,3.9004989293340695,-0.024379853505244055,1413.0,541.469181060791,291.27627090711036,0.008449554443359375,0.41739880123441636,3.8054053368395437,3.334392528302387,555.0,262.41660489251296,17.0,1430.0,2112.0
44b6_cf8fed6b,57,43729,2,775,2,2,773,0.6021886649294163,4.321897072216991,-0.040809570092017335,1430.5650000000023,514.126070022583,309.6008977341935,0.004787445068359375,0.47236947972177734,4.145522310717867,2.9722801579171385,536.0,304.67012601927354,11.0,1441.5650000000023,2222.0
44b6_cf8fed6b,58,43729,2,831,2,2,829,0.525313522967456,3.8982807548525025,-0.023849253949734927,1413.0,551.5251712799072,289.72363598341286,0.008493423461914062,0.4059250695799375,3.805309667162661,3.328301866385208,565.0,260.19273535952556,18.0,1431.0,2150.0
44b6_cf8fed6b,59,43729,2,838,2,2,836,0.516886833068414,3.807042132164943,-0.02026965287581716,1395.5650000000023,547.6692638397217,283.08303652389174,0.00981903076171875,0.39798557157788833,3.729874709662349,3.4186572156281576,559.0,250.55596738324687,20.0,1415.5650000000023,2085.0
44b6_cf8fed6b,60,43729,2,806,2,2,804,0.5055963491735184,3.8932690570024646,-0.018782478104480638,1364.0,545.556941986084,275.8316031903965,0.009281158447265625,0.3899012451556698,3.820143816184464,3.3623722361609563,556.0,246.8495181616012,22.0,1386.0,2124.0
44b6_cf8fed6b,61,43729,2,849,2,2,847,0.46698038596591634,3.650991105727822,-0.016134947927499282,1315.0,571.6255950927734,266.9379456942238,0.006931304931640625,0.3608741530664784,3.5920825543531403,3.1760238953616744,581.0,246.8495181616012,50.0,1365.0,2087.0
44b6_cf8fed6b,62,43729,2,857,2,2,855,0.46520660314776,3.5789234123703872,-0.01197035922951991,1309.0,575.0332508087158,267.50926995780264,0.00626373291015625,0.3623341979266358,3.5360824134693747,3.1250501711333523,582.0,250.55596738324687,56.0,1365.0,2058.0
44b6_cf8fed6b,63,43729,2,899,2,2,897,0.46576793640294356,3.5274920073122913,-0.01286455941582915,1298.0,579.4485034942627,269.88853838197593,0.0051975250244140625,0.3656758280941175,3.48211237679536,3.0156423236017007,587.0,255.00370644922165,58.0,1356.0,2044.0
44b6_cf8fed6b,64,43729,2,874,2,2,872,0.467631272169013,3.4039706460825596,-0.014401386783376106,1293.0,577.5607872009277,270.08549035001914,0.004669189453125,0.3697027629121732,3.354948748209066,2.96935045960765,586.0,257.9688658265382,59.0,1352.0,1966.0
44b6_cf8fed6b,65,43729,2,843,2,2,841,0.4676978911826597,3.4358859813476945,-0.008951936878517572,1286.0,579.7631168365479,271.15399180691827,0.0043487548828125,0.3732777230320812,3.4051281469208865,2.9324414827389305,585.0,260.19273535952556,62.0,1348.0,1992.0
44b6_cf8fed6b,66,43729,2,896,2,2,894,0.46902550116890623,3.3268953767268856,-0.007313524430938685,1275.0,580.7215881347656,272.3732386047666,0.003635406494140625,0.3781059044657026,3.3025640461100165,2.8453696403808504,585.0,264.6404744255004,63.0,1338.0,1932.0
44b6_cf8fed6b,67,43729,2,883,2,2,881,0.4705982217581075,3.199677519080258,-0.014530654368236506,1267.0,572.557689666748,269.4446353170842,0.0034236907958984375,0.3775555985536274,3.153184110960687,2.8419942743300486,581.0,263.89918458117126,64.0,1331.0,1832.0
44b6_cf8fed6b,68,43729,2,878,2,2,876,0.47598466254756344,3.3902984696081644,-0.014215050832755757,1252.0,561.8974208831787,267.45455902527266,0.003509521484375,0.38367674792020756,3.3421052045244704,2.8428078012726634,570.0,262.41660489251296,64.0,1316.0,1905.0
44b6_cf8fed6b,69,43729,2,895,2,2,893,0.47417083500586243,3.470647594642153,-0.016363892340807724,1230.0,553.7871284484863,262.5897098536259,0.0034427642822265625,0.38142462738922744,3.4138542910505456,2.833675177510695,563.0,257.9688658265382,64.0,1294.0,1922.0
44b6_cf8fed6b,70,43729,2,892,2,2,890,0.4766106333406519,3.7637895591928263,-0.017137347286370116,1233.0,552.3688106536865,263.2648534493825,0.0033740997314453125,0.3846943525793434,3.699288190404125,2.824828951262272,562.0,260.19273535952556,64.0,1297.0,2079.0
44b6_cf8fed6b,71,43729,2,860,2,2,858,0.47563575988927265,3.5520877105739492,-0.019840884821558154,1235.0,559.6708545684814,266.1994769569159,0.0027637481689453125,0.3843387086363432,3.481611147432379,2.7355764988776405,571.0,266.12305411415866,64.0,1299.0,1988.0
44b6_cf8fed6b,72,43729,2,869,2,2,867,0.4817590843682598,3.43731668979925,-0.025326165525693455,1237.0,556.5387592315674,268.11760788043813,0.002330780029296875,0.38946003287988235,3.350262638349166,2.694304010010518,571.0,270.5707931801334,63.0,1300.0,1913.0
44b6_cf8fed6b,73,43729,2,864,2,2,862,0.4913669684389773,3.599181547504436,-0.027310835093312794,1251.0,549.5693778991699,270.0402440788795,0.0025272369384765625,0.39911791634799837,3.500884893789648,2.708878934024794,565.0,275.75982209043735,61.0,1312.0,1978.0
44b6_cf8fed6b,74,43729,2,850,2,2,848,0.4944993410391883,3.598262898089766,-0.028304543893748025,1231.0,542.2060642242432,268.12054641133346,0.00243377685546875,0.4033396247399689,3.4964157079495393,2.676064942818114,558.0,273.53595255744995,59.0,1290.0,1951.0
44b6_cf8fed6b,75,43729,2,875,2,2,873,0.5033592322848234,3.5347352958637237,-0.030465956990899205,1236.5650000000023,544.8781318664551,274.26944317867986,0.001495361328125,0.4161553641943826,3.427046202365726,2.533923463634297,562.0,289.10303928836174,58.0,1294.5650000000023,1926.0
44b6_cf8fed6b,76,43729,2,843,2,2,841,0.5087296715790709,3.4568828230865196,-0.027021718010819196,1235.0,538.0569896697998,273.7255607328375,0.0017681121826171875,0.42151940625203527,3.363471910244631,2.56935815809113,553.0,287.6204595997035,57.0,1292.0,1860.0
44b6_cf8fed6b,77,43729,2,816,2,2,814,0.5129958444160654,3.50169152744864,-0.024924289838515752,1241.0,541.1670188903809,277.6164369557542,0.001232147216796875,0.4290127668594099,3.414414352893435,2.518359211123956,555.0,295.0333580429948,57.0,1298.0,1895.0
44b6_cf8fed6b,78,43729,2,830,2,2,828,0.5165314876716761,3.487447590297451,-0.025388352395465604,1226.0,535.0617942810059,276.3762697615591,0.0010700225830078125,0.43337370802673886,3.3989070419142617,2.4597436985523817,549.0,297.9985174203114,56.0,1282.0,1866.0
44b6_cf8fed6b,79,43729,2,771,2,2,769,0.5330734801685749,3.4663833880792447,-0.019794098581866853,1248.0,527.3507747650146,281.11671810431545,0.0011730194091796875,0.45289823841792753,3.3977694535730585,2.4742475159192336,538.0,308.3765752409192,53.0,1301.0,1828.0
44b6_cf8fed6b,80,43729,2,825,2,2,823,0.5284594756290915,3.5689806533339317,-0.020369454895095375,1224.0,527.0412330627441,278.5199389438423,0.0008449554443359375,0.450939483487249,3.4962824628943783,2.40219510263708,538.0,307.63528539659006,53.0,1277.0,1881.0
44b6_cf8fed6b,81,43729,2,810,2,2,808,0.5396672713156672,3.5801012233220604,-0.020297287631065898,1220.0,527.0800590515137,284.4478626299038,0.000476837158203125,0.4667279045625681,3.5074348790439616,2.265826017011458,538.0,323.943661971831,52.0,1272.0,1887.0
44b6_cf8fed6b,82,43729,2,801,2,2,799,0.5486336864062223,3.687981601328803,-0.022136331970805084,1228.0,524.1349258422852,287.5580820254417,0.0002765655517578125,0.4758983065414157,3.606343216299567,2.2323095097686965,536.0,332.8391401037806,51.0,1279.0,1933.0
44b6_cf8fed6b,83,43729,2,812,2,2,810,0.5527853890698381,3.5065145256385497,-0.021692042552514987,1241.0,520.4598331451416,287.702596888214,0.00038909912109375,0.48063224005994987,3.430451063337386,2.2936017204906327,532.0,331.3565604151223,51.0,1292.0,1825.0
44b6_cf8fed6b,84,43729,2,787,2,2,785,0.5578433860601751,3.393370345584072,-0.026572077909874727,1212.0,516.8902263641357,288.34379967481374,0.0002307891845703125,0.48414359377334837,3.3032014443841535,2.1595832694456614,531.0,338.02816901408454,49.0,1261.0,1754.0
44b6_cf8fed6b,85,43729,2,772,2,2,770,0.5668703021537597,3.5076859775420695,-0.02270891406658884,1231.0,516.009693145752,292.51057633650424,0.000202178955078125,0.4959760182499996,3.428030238105488,2.1722654618761004,528.0,346.182357301705,49.0,1280.0,1810.0
44b6_cf8fed6b,86,43729,2,761,2,2,759,0.5779986273720689,3.4478123327689714,-0.014662087259939966,1225.0,503.5076732635498,291.0267497976222,0.0002536773681640625,0.512226215763784,3.3972602074900156,2.2011519706776443,511.0,346.182357301705,48.0,1273.0,1736.0
44b6_cf8fed6b,87,43729,2,725,2,2,723,0.6063099241732472,3.6040662145432814,-0.00929554797474245,1231.0,491.38940811157227,297.93428083476346,0.0001983642578125,0.5453741753029344,3.570564444141846,2.1430141977408117,496.0,363.97331356560414,45.0,1276.0,1771.0
44b6_cf8fed6b,88,43729,2,749,2,2,747,0.6077206722354477,3.7532873632225305,-0.016329002053791054,1230.0,491.83549880981445,298.89860604316385,0.0001811981201171875,0.542265051028332,3.6919999261600016,2.116346096053626,500.0,366.19718309859155,45.0,1275.0,1846.0
44b6_cf8fed6b,89,43729,3,681,3,3,678,0.6468733338964185,3.7620564321132663,0.001392612388093818,1242.0,477.6642761230469,308.9882892476681,0.0001392364501953125,0.5969504755607736,3.7672955185053354,2.065736190006108,477.0,390.6597479614529,42.0,1284.0,1797.0
44b6_cf8fed6b,90,43729,3,708,3,3,705,0.6533207796851781,3.937644827218448,0.00786620885760579,1262.0,481.76004791259766,314.7438566566348,0.0001239776611328125,0.6078933607343683,3.9686191638364194,2.053367107564719,478.0,401.7790956263899,41.0,1303.0,1897.0
44b6_cf8fed6b,91,43729,3,715,3,3,712,0.6612489934157197,4.270168207061613,0.0035709062468138025,1265.0,481.7140350341797,318.532927393066,0.0001392364501953125,0.6145933618325237,4.285416577387155,1.9897749520677428,480.0,415.1223128243143,41.0,1306.0,2057.0
44b6_cf8fed6b,92,43729,3,678,3,3,675,0.6639911352411257,3.861766015328997,0.00459025818876717,1250.5650000000023,475.17119216918945,315.5094659622106,6.103515625e-05,0.6178609850062308,3.8794925184039637,1.9943854576776554,473.0,409.93328391401036,40.0,1290.5650000000023,1835.0
44b6_cf8fed6b,93,43729,3,703,3,3,700,0.673661650047522,4.10139367241133,0.017681619010997414,1262.0,468.133544921875,315.36362305128256,6.866455078125e-05,0.6356956333984103,4.173912952741023,2.06144822539213,460.0,408.4507042253521,40.0,1302.0,1920.0
44b6_cf8fed6b,94,43729,3,692,3,3,689,0.6726096537569691,4.302202053715446,0.017747573965025052,1254.0,465.1106414794922,312.83791425029955,0.000354766845703125,0.6349179433518716,4.378555702876243,2.0807453356655823,457.0,401.7790956263899,39.0,1293.0,2001.0
44b6_cf8fed6b,95,43729,3,712,3,3,709,0.6749985927318473,4.672482898354454,0.0184674677228814,1258.5650000000023,464.4211654663086,313.4836398746286,0.000331878662109375,0.6375128600144693,4.75877182546553,2.1023539937763847,456.0,400.29651593773167,39.0,1297.5650000000023,2170.0
44b6_cf8fed6b,96,43729,3,695,3,3,692,0.6735595539926696,4.517790640233218,0.02010084539685682,1278.0,474.3468933105469,319.5008886316559,0.0003509521484375,0.6378428447088645,4.608602051427913,2.088379259215542,465.0,408.4507042253521,40.0,1318.0,2143.0
44b6_cf8fed6b,97,43729,3,679,3,3,676,0.6847123303774508,4.131403986564885,0.0281751526124898,1262.0,468.8478698730469,321.02592442040105,0.0001316070556640625,0.6560696452409381,4.2478069243902,2.0452580150707336,456.0,413.63973313565606,40.0,1302.0,1937.0
44b6_cf8fed6b,98,43729,3,669,3,3,666,0.6880333938433062,4.342488055718706,0.020112066497111943,1262.0,465.1711025238037,320.0532592676191,0.000179290771484375,0.6525598337151477,4.429824464258235,2.0391859973012183,456.0,414.3810229799852,39.0,1301.0,2020.0
44b6_cf8fed6b,99,43729,3,675,3,3,672,0.6904843439273765,4.4430823782305415,0.028315119643941355,1250.0,462.7418041229248,319.5159779324317,9.34600830078125e-05,0.6610990469608697,4.568888787358027,2.013898528171724,450.0,416.6048925129726,39.0,1289.0,2056.0
44b6_d29c9ab2,0,38055,11,393,11,11,382,0.8035186178299634,10.509395035561175,0.2272865056682222,1540.0,312.9580612182617,251.46763682402886,0.048336029052734375,0.7339980410987136,12.898038709880835,7.397384836923273,255.0,180.87472201630837,53.0,1593.0,3289.0
44b6_d29c9ab2,1,38055,11,421,11,11,410,0.7946766717002707,8.9061727595054,0.2207922242684741,1544.0,316.18518829345703,251.26500102073453,0.04827117919921875,0.7191355240696182,10.872586452795892,7.402913525142199,259.0,180.87472201630837,54.0,1598.0,2816.0
44b6_d29c9ab2,2,38055,11,432,11,11,421,0.7919375402073694,9.847579310534686,0.21665028271623502,1546.0,321.19567680358887,254.36692213245075,0.04708671569824219,0.7156351360130745,11.98106015223257,7.180334275447373,264.0,186.0637509266123,54.0,1600.0,3163.0
44b6_d29c9ab2,3,38055,10,454,10,10,444,0.7879123687193034,11.843595898972751,0.21229508098702496,1571.0,328.53196907043457,258.8544098294267,0.04734230041503906,0.7075879645448919,14.357933049522767,7.173505502860434,271.0,189.02891030392885,56.0,1627.0,3891.0
44b6_d29c9ab2,4,38055,11,444,11,11,433,0.7829059800374623,10.543363469602232,0.20379313131371837,1567.5650000000023,332.2469062805176,260.11809760502325,0.047794342041015625,0.6969377119937625,12.692028525651141,7.128882701299511,276.0,189.02891030392885,56.0,1623.5650000000023,3503.0
44b6_d29c9ab2,5,38055,12,445,12,12,433,0.7839817194534187,9.792111908744747,0.20367052161179333,1598.0,338.23141860961914,265.1672569745554,0.04685401916503906,0.6984974542924733,11.786476448879842,7.047627014933504,281.0,194.9592290585619,57.0,1655.0,3312.0
44b6_d29c9ab2,6,38055,12,459,12,12,447,0.7822333883572349,8.886412001883341,0.20770255436924823,1603.0,338.15671730041504,264.5174825919971,0.046108245849609375,0.7030610788709989,10.732142473852056,6.99349964532966,280.0,197.1830985915493,56.0,1659.0,3005.0
44b6_d29c9ab2,7,38055,11,455,11,11,444,0.7809362273396363,9.448537623499686,0.20096553298121556,1608.6950000000024,342.27517890930176,267.2950947387914,0.045928955078125,0.6975697009793729,11.347368022899369,6.928368370023471,285.0,199.4069681245367,57.86999999999989,1666.5650000000023,3234.0
44b6_d29c9ab2,8,38055,12,470,12,12,458,0.7877401049582634,11.125877293352739,0.20763381978731785,1650.0,349.00617599487305,274.92616958668447,0.046787261962890625,0.7039527188563982,13.435985694256551,6.955934204234354,289.0,203.8547071905115,57.0,1707.0,3883.0
44b6_d29c9ab2,9,38055,12,483,12,12,471,0.7734641032174271,9.55800197258558,0.19748644903145518,1627.0,352.0610179901123,272.3065672921777,0.04763984680175781,0.681552695240631,11.445577841987149,6.934158326414038,294.0,200.88954781319495,60.0,1687.0,3365.0
44b6_d29c9ab2,10,38055,13,474,13,13,461,0.7759957648578696,11.594609045929102,0.19854547474574982,1652.0,359.5636444091797,279.0198730183421,0.04895782470703125,0.6817367340401663,13.896666203444461,6.931406932710256,300.0,203.8547071905115,61.0,1713.0,4169.0
44b6_d29c9ab2,11,38055,14,500,14,14,486,0.7702851603470435,10.543586537855298,0.19503923401789794,1643.0,358.5117721557617,276.15630560415525,0.04860877990722656,0.6761743450995008,12.599999580000015,6.937713942894648,300.0,202.3721275018532,61.0,1704.0,3780.0
44b6_d29c9ab2,12,38055,14,514,14,14,500,0.7620287408341703,9.389910582828835,0.18299277284084917,1633.0,360.8127975463867,274.94972941141486,0.04791450500488281,0.6627247959159476,11.108196357108318,6.863593067436372,305.0,202.3721275018532,61.0,1694.0,3388.0
44b6_d29c9ab2,13,38055,14,514,14,14,500,0.7660866042190815,7.492526506836837,0.18641562584647292,1637.0,364.22959899902344,279.03142431410566,0.04825782775878906,0.6706642683906222,8.889250524780113,6.701638962838895,307.0,207.56115641215715,61.0,1698.0,2729.0
44b6_d29c9ab2,14,38055,15,513,15,15,498,0.7701071446197306,9.023258010371892,0.18367942094489584,1661.0,366.9406223297119,282.5836026083928,0.04998207092285156,0.6664884526468505,10.680644816753395,6.8320319277272015,310.0,206.81986656782803,62.0,1723.0,3311.0
44b6_d29c9ab2,15,38055,15,524,15,15,509,0.7544029294589649,8.7934193439244,0.17645334405183818,1627.0,368.2298984527588,277.7937216511677,0.04833984375,0.652251883982056,10.345047592809982,6.653132294800162,313.0,206.81986656782803,62.0,1689.0,3238.0
44b6_d29c9ab2,16,38055,15,512,15,15,497,0.7675728063778359,9.597313539998025,0.18776578577527006,1672.0,371.7706928253174,285.36108169668927,0.05011177062988281,0.667023153850202,11.399360658167392,6.821811060404871,313.0,208.3024462564863,62.0,1734.0,3568.0
44b6_d29c9ab2,17,38055,15,521,15,15,506,0.7656063204806001,11.551815625894854,0.18791544523412565,1647.5650000000023,368.2537899017334,281.93743674576524,0.050533294677734375,0.6606440829277749,13.722580202497413,6.845514828456551,310.0,204.59599703484062,63.0,1710.5650000000023,4254.0
44b6_d29c9ab2,18,38055,15,532,14,14,517,0.7547182578650182,11.651590851554749,0.17418422100653536,1672.0,379.2615051269531,286.2355899718613,0.050815582275390625,0.6405436561622292,13.681114127519688,6.8320319277272015,323.0,206.81986656782803,64.0,1736.0,4419.0
44b6_d29c9ab2,19,38055,12,494,11,11,482,0.7732923299127968,10.63943430255202,0.1954153071994718,1657.0,361.01542472839355,279.17046665560065,0.049678802490234375,0.6769217152604361,12.718542625213821,7.011834818352924,302.0,202.3721275018532,64.0,1721.0,3841.0
44b6_d29c9ab2,20,38055,13,531,12,12,518,0.7690725813745928,10.110116060690522,0.19138253384681742,1684.0,370.51996994018555,284.95675742346083,0.04945945739746094,0.6702329384361544,12.04501568987088,6.932896094554399,311.0,207.56115641215715,66.0,1750.0,3746.0
44b6_d29c9ab2,21,38055,13,535,13,13,522,0.7643980500444167,11.566730949123599,0.1860182498058406,1680.0,374.7817687988281,286.48246090600213,0.0495147705078125,0.6646335984225182,13.71835399625462,6.845457119343204,316.0,209.0437361008154,67.0,1747.0,4335.0
44b6_d29c9ab2,22,38055,14,521,13,13,507,0.7613720700238339,12.328168851374391,0.18592249004285968,1676.5650000000023,374.75150871276855,285.3253395469161,0.051021575927734375,0.6601866296658954,14.620252701890738,6.947422712199533,316.0,205.33728687916977,66.0,1742.5650000000023,4620.0
44b6_d29c9ab2,23,38055,14,508,13,13,494,0.760543131587352,9.87990222552765,0.1854393574422746,1670.5650000000023,374.59883880615234,284.89858156004806,0.05092620849609375,0.6595071064897987,11.712024945821996,6.9230725328799805,316.0,205.33728687916977,67.0,1737.5650000000023,3701.0
44b6_d29c9ab2,24,38055,14,499,13,13,485,0.7505977411614976,9.256209823547078,0.1768765827565047,1664.0,375.4236316680908,281.79213741469243,0.05066490173339844,0.6454632655759519,10.893416586413274,6.951780679636784,319.0,203.11341734618236,67.0,1731.0,3475.0
