dataset,t,eval_result,gt_node_id,gt_z,gt_y,gt_x,pred_node_id,pred_z,pred_y,pred_x,distance_um
44b6_0113de3b,94,FP,,,,,18478.0,22.0,127.0,54.0,
44b6_0113de3b,94,FP,,,,,18459.0,45.0,214.0,127.0,
44b6_0113de3b,94,FP,,,,,18461.0,54.0,154.0,142.0,
44b6_0113de3b,94,FP,,,,,18476.0,57.0,44.0,205.0,
44b6_0113de3b,94,FP,,,,,18475.0,46.0,110.0,132.0,
44b6_0113de3b,94,FP,,,,,18474.0,33.0,32.0,210.0,
44b6_0113de3b,94,FP,,,,,18473.0,9.0,169.0,9.0,
44b6_0113de3b,94,FP,,,,,18472.0,43.0,212.0,83.0,
44b6_0113de3b,94,FP,,,,,18471.0,26.0,88.0,151.0,
44b6_0113de3b,94,FP,,,,,18470.0,22.0,187.0,24.0,
44b6_0113de3b,94,FP,,,,,18469.0,55.0,216.0,205.0,
44b6_0113de3b,94,FP,,,,,18468.0,30.0,211.0,91.0,
44b6_0113de3b,94,FP,,,,,18467.0,48.0,112.0,184.0,
44b6_0113de3b,94,FP,,,,,18466.0,57.0,191.0,205.0,
44b6_0113de3b,94,FP,,,,,18465.0,9.0,127.0,25.0,
44b6_0113de3b,94,FP,,,,,18464.0,18.0,106.0,55.0,
44b6_0113de3b,94,FP,,,,,18463.0,51.0,71.0,162.0,
44b6_0113de3b,94,FP,,,,,18462.0,52.0,137.0,141.0,
44b6_0113de3b,94,FP,,,,,18460.0,39.0,84.0,160.0,
44b6_0113de3b,94,FP,,,,,18442.0,31.0,210.0,47.0,
44b6_0113de3b,94,FP,,,,,18516.0,15.0,196.0,10.0,
44b6_0113de3b,94,FP,,,,,18518.0,58.0,8.0,235.0,
44b6_0113de3b,95,FP,,,,,18571.0,9.0,93.0,38.0,
44b6_0113de3b,95,FP,,,,,18570.0,13.0,25.0,82.0,
44b6_0113de3b,95,FP,,,,,18569.0,14.0,149.0,26.0,
44b6_0113de3b,95,FP,,,,,18568.0,32.0,162.0,103.0,
44b6_0113de3b,95,FP,,,,,18567.0,32.0,137.0,115.0,
44b6_0113de3b,95,FP,,,,,18566.0,55.0,223.0,119.0,
44b6_0113de3b,95,FP,,,,,18565.0,28.0,31.0,156.0,
44b6_0113de3b,95,FP,,,,,18564.0,46.0,82.0,183.0,
44b6_0113de3b,95,FP,,,,,18563.0,49.0,92.0,154.0,
44b6_0113de3b,95,FP,,,,,18562.0,46.0,193.0,100.0,
44b6_0113de3b,95,FP,,,,,18561.0,25.0,72.0,80.0,
44b6_0113de3b,95,FP,,,,,18560.0,24.0,164.0,42.0,
44b6_0113de3b,95,FP,,,,,18559.0,54.0,21.0,202.0,
44b6_0113de3b,95,FP,,,,,18558.0,53.0,225.0,179.0,
44b6_0113de3b,95,FP,,,,,18557.0,19.0,133.0,38.0,
44b6_0113de3b,95,FP,,,,,18572.0,38.0,228.0,55.0,
44b6_0113de3b,95,FP,,,,,18556.0,51.0,57.0,227.0,
44b6_0113de3b,95,FP,,,,,18573.0,29.0,188.0,46.0,
44b6_0113de3b,95,FP,,,,,18575.0,52.0,90.0,222.0,
44b6_0113de3b,95,FP,,,,,18590.0,42.0,123.0,111.0,
44b6_0113de3b,95,FP,,,,,18589.0,22.0,221.0,88.0,
44b6_0113de3b,95,FP,,,,,18588.0,32.0,238.0,39.0,
44b6_0113de3b,95,FP,,,,,18587.0,42.0,229.0,74.0,
44b6_0113de3b,95,FP,,,,,18586.0,31.0,211.0,95.0,
44b6_0113de3b,95,FP,,,,,18585.0,49.0,137.0,128.0,
44b6_0113de3b,95,FP,,,,,18584.0,12.0,64.0,58.0,
44b6_0113de3b,95,FP,,,,,18583.0,38.0,49.0,185.0,
44b6_0113de3b,95,FP,,,,,18582.0,38.0,22.0,140.0,
44b6_0113de3b,95,FP,,,,,18581.0,50.0,172.0,121.0,
44b6_0113de3b,95,FP,,,,,18580.0,8.0,24.0,90.0,
44b6_0113de3b,95,FP,,,,,18579.0,30.0,26.0,127.0,
44b6_0113de3b,95,FP,,,,,18578.0,46.0,185.0,147.0,
44b6_0113de3b,95,FP,,,,,18577.0,23.0,186.0,27.0,
44b6_0113de3b,95,FP,,,,,18576.0,49.0,225.0,100.0,
44b6_0113de3b,95,FP,,,,,18574.0,55.0,243.0,167.0,
44b6_0113de3b,94,FP,,,,,18517.0,60.0,31.0,241.0,
44b6_0113de3b,95,FP,,,,,18555.0,22.0,196.0,67.0,
44b6_0113de3b,94,FP,,,,,18553.0,62.0,55.0,228.0,
44b6_0113de3b,94,FP,,,,,18533.0,37.0,245.0,141.0,
44b6_0113de3b,94,FP,,,,,18532.0,20.0,45.0,109.0,
44b6_0113de3b,94,FP,,,,,18531.0,22.0,4.0,114.0,
44b6_0113de3b,94,FP,,,,,18530.0,36.0,47.0,134.0,
44b6_0113de3b,94,FP,,,,,18529.0,59.0,170.0,144.0,
44b6_0113de3b,94,FP,,,,,18528.0,40.0,215.0,110.0,
44b6_0113de3b,94,FP,,,,,18527.0,26.0,148.0,58.0,
44b6_0113de3b,94,FP,,,,,18526.0,28.0,189.0,87.0,
44b6_0113de3b,94,FP,,,,,18525.0,17.0,190.0,53.0,
44b6_0113de3b,94,FP,,,,,18524.0,47.0,207.0,145.0,
44b6_0113de3b,94,FP,,,,,18523.0,23.0,255.0,17.0,
44b6_0113de3b,94,FP,,,,,18522.0,39.0,180.0,80.0,
44b6_0113de3b,94,FP,,,,,18521.0,53.0,41.0,239.0,
44b6_0113de3b,94,FP,,,,,18520.0,57.0,241.0,183.0,
44b6_0113de3b,94,FP,,,,,18519.0,43.0,27.0,165.0,
44b6_0113de3b,94,FP,,,,,18534.0,60.0,64.0,207.0,
44b6_0113de3b,94,FP,,,,,18554.0,42.0,246.0,75.0,
44b6_0113de3b,94,FP,,,,,18535.0,59.0,155.0,167.0,
44b6_0113de3b,94,FP,,,,,18537.0,10.0,2.0,115.0,
44b6_0113de3b,94,FP,,,,,18552.0,62.0,175.0,173.0,
44b6_0113de3b,94,FP,,,,,18551.0,62.0,88.0,203.0,
44b6_0113de3b,94,FP,,,,,18550.0,62.0,213.0,166.0,
44b6_0113de3b,94,FP,,,,,18549.0,60.0,135.0,173.0,
44b6_0113de3b,94,FP,,,,,18548.0,61.0,146.0,240.0,
44b6_0113de3b,94,FP,,,,,18547.0,52.0,184.0,171.0,
44b6_0113de3b,94,FP,,,,,18546.0,60.0,134.0,219.0,
44b6_0113de3b,94,FP,,,,,18545.0,37.0,16.0,188.0,
44b6_0113de3b,94,FP,,,,,18544.0,59.0,201.0,156.0,
44b6_0113de3b,94,FP,,,,,18543.0,61.0,39.0,224.0,
44b6_0113de3b,94,FP,,,,,18542.0,43.0,143.0,107.0,
44b6_0113de3b,94,FP,,,,,18541.0,62.0,209.0,247.0,
44b6_0113de3b,94,FP,,,,,18540.0,56.0,76.0,247.0,
44b6_0113de3b,94,FP,,,,,18539.0,25.0,80.0,105.0,
44b6_0113de3b,94,FP,,,,,18538.0,56.0,107.0,171.0,
44b6_0113de3b,94,FP,,,,,18536.0,25.0,119.0,48.0,
44b6_0113de3b,94,FP,,,,,18441.0,27.0,113.0,69.0,
44b6_0113de3b,94,FP,,,,,18440.0,17.0,165.0,22.0,
44b6_0113de3b,94,FP,,,,,18439.0,31.0,41.0,114.0,
44b6_0113de3b,93,FP,,,,,18342.0,60.0,40.0,219.0,
44b6_0113de3b,93,FP,,,,,18341.0,58.0,182.0,157.0,
44b6_0113de3b,93,FP,,,,,18340.0,55.0,77.0,242.0,
44b6_0113de3b,93,FP,,,,,18339.0,59.0,66.0,203.0,
44b6_0113de3b,93,FP,,,,,18338.0,13.0,195.0,8.0,
44b6_0113de3b,93,FP,,,,,18337.0,57.0,9.0,231.0,
44b6_0113de3b,93,FP,,,,,18336.0,22.0,50.0,90.0,
44b6_0113de3b,93,FP,,,,,18335.0,55.0,218.0,205.0,
44b6_0113de3b,93,FP,,,,,18334.0,32.0,4.0,188.0,
44b6_0113de3b,93,FP,,,,,18333.0,57.0,240.0,181.0,
44b6_0113de3b,93,FP,,,,,18332.0,62.0,89.0,198.0,
44b6_0113de3b,93,FP,,,,,18331.0,60.0,212.0,141.0,
44b6_0113de3b,93,FP,,,,,18330.0,40.0,247.0,70.0,
44b6_0113de3b,93,FP,,,,,18329.0,5.0,139.0,37.0,
44b6_0113de3b,93,FP,,,,,18328.0,55.0,110.0,166.0,
44b6_0113de3b,93,FP,,,,,18343.0,20.0,47.0,109.0,
44b6_0113de3b,93,FP,,,,,18327.0,49.0,59.0,175.0,
44b6_0113de3b,93,FP,,,,,18344.0,21.0,255.0,13.0,
44b6_0113de3b,93,FP,,,,,18346.0,9.0,5.0,115.0,
44b6_0113de3b,93,FP,,,,,18361.0,14.0,75.0,59.0,
44b6_0113de3b,93,FP,,,,,18360.0,51.0,139.0,119.0,
44b6_0113de3b,93,FP,,,,,18359.0,30.0,247.0,85.0,
44b6_0113de3b,93,FP,,,,,18358.0,18.0,185.0,82.0,
44b6_0113de3b,93,FP,,,,,18357.0,61.0,57.0,224.0,
44b6_0113de3b,93,FP,,,,,18356.0,50.0,207.0,168.0,
44b6_0113de3b,93,FP,,,,,18355.0,60.0,237.0,197.0,
44b6_0113de3b,93,FP,,,,,18354.0,62.0,149.0,175.0,
44b6_0113de3b,93,FP,,,,,18353.0,62.0,212.0,248.0,
44b6_0113de3b,93,FP,,,,,18352.0,24.0,147.0,56.0,
44b6_0113de3b,93,FP,,,,,18351.0,19.0,5.0,135.0,
44b6_0113de3b,93,FP,,,,,18350.0,30.0,59.0,141.0,
44b6_0113de3b,93,FP,,,,,18349.0,27.0,175.0,77.0,
44b6_0113de3b,93,FP,,,,,18348.0,30.0,207.0,46.0,
44b6_0113de3b,93,FP,,,,,18347.0,32.0,2.0,139.0,
44b6_0113de3b,93,FP,,,,,18345.0,22.0,8.0,112.0,
44b6_0113de3b,93,FP,,,,,18362.0,44.0,245.0,117.0,
44b6_0113de3b,93,FP,,,,,18326.0,62.0,229.0,216.0,
44b6_0113de3b,93,FP,,,,,18324.0,51.0,87.0,214.0,
44b6_0113de3b,93,FP,,,,,18304.0,32.0,102.0,87.0,
44b6_0113de3b,93,FP,,,,,18303.0,2.0,111.0,17.0,
44b6_0113de3b,93,FP,,,,,18302.0,21.0,129.0,51.0,
44b6_0113de3b,93,FP,,,,,18301.0,38.0,241.0,106.0,
44b6_0113de3b,93,FP,,,,,18300.0,26.0,36.0,148.0,
44b6_0113de3b,93,FP,,,,,18299.0,38.0,219.0,105.0,
44b6_0113de3b,93,FP,,,,,18298.0,53.0,170.0,130.0,
44b6_0113de3b,93,FP,,,,,18297.0,2.0,39.0,54.0,
44b6_0113de3b,93,FP,,,,,18296.0,28.0,160.0,52.0,
44b6_0113de3b,93,FP,,,,,18295.0,48.0,33.0,185.0,
44b6_0113de3b,93,FP,,,,,18294.0,19.0,187.0,23.0,
44b6_0113de3b,93,FP,,,,,18293.0,53.0,44.0,237.0,
44b6_0113de3b,93,FP,,,,,18292.0,30.0,137.0,110.0,
44b6_0113de3b,93,FP,,,,,18291.0,23.0,83.0,103.0,
44b6_0113de3b,93,FP,,,,,18290.0,29.0,79.0,85.0,
44b6_0113de3b,93,FP,,,,,18305.0,7.0,196.0,33.0,
44b6_0113de3b,93,FP,,,,,18325.0,62.0,141.0,191.0,
44b6_0113de3b,93,FP,,,,,18306.0,8.0,166.0,8.0,
44b6_0113de3b,93,FP,,,,,18308.0,24.0,111.0,66.0,
44b6_0113de3b,93,FP,,,,,18323.0,58.0,136.0,213.0,
44b6_0113de3b,93,FP,,,,,18322.0,58.0,156.0,165.0,
44b6_0113de3b,93,FP,,,,,18321.0,50.0,5.0,199.0,
44b6_0113de3b,93,FP,,,,,18320.0,45.0,14.0,178.0,
44b6_0113de3b,93,FP,,,,,18319.0,57.0,171.0,143.0,
44b6_0113de3b,93,FP,,,,,18318.0,21.0,232.0,15.0,
44b6_0113de3b,93,FP,,,,,18317.0,54.0,15.0,219.0,
44b6_0113de3b,93,FP,,,,,18316.0,41.0,148.0,101.0,
44b6_0113de3b,93,FP,,,,,18315.0,44.0,67.0,153.0,
44b6_0113de3b,93,FP,,,,,18314.0,57.0,244.0,130.0,
44b6_0113de3b,93,FP,,,,,18313.0,47.0,139.0,121.0,
44b6_0113de3b,93,FP,,,,,18312.0,60.0,147.0,238.0,
44b6_0113de3b,93,FP,,,,,18311.0,7.0,70.0,70.0,
44b6_0113de3b,93,FP,,,,,18310.0,52.0,154.0,138.0,
44b6_0113de3b,93,FP,,,,,18309.0,46.0,211.0,148.0,
44b6_0113de3b,93,FP,,,,,18307.0,23.0,151.0,112.0,
44b6_0113de3b,93,FP,,,,,18363.0,61.0,22.0,223.0,
44b6_0113de3b,94,FP,,,,,18364.0,45.0,194.0,95.0,
44b6_0113de3b,94,FP,,,,,18365.0,53.0,222.0,115.0,
44b6_0113de3b,94,FP,,,,,18419.0,11.0,136.0,61.0,
44b6_0113de3b,94,FP,,,,,18418.0,30.0,239.0,35.0,
44b6_0113de3b,94,FP,,,,,18417.0,58.0,155.0,212.0,
44b6_0113de3b,94,FP,,,,,18416.0,55.0,88.0,171.0,
44b6_0113de3b,94,FP,,,,,18415.0,40.0,228.0,70.0,
44b6_0113de3b,94,FP,,,,,18414.0,48.0,227.0,97.0,
44b6_0113de3b,94,FP,,,,,18413.0,48.0,171.0,114.0,
44b6_0113de3b,94,FP,,,,,18412.0,22.0,177.0,72.0,
44b6_0113de3b,94,FP,,,,,18411.0,50.0,170.0,231.0,
44b6_0113de3b,94,FP,,,,,18410.0,17.0,30.0,141.0,
44b6_0113de3b,94,FP,,,,,18409.0,42.0,41.0,144.0,
44b6_0113de3b,94,FP,,,,,18408.0,11.0,20.0,109.0,
44b6_0113de3b,94,FP,,,,,18407.0,21.0,85.0,63.0,
44b6_0113de3b,94,FP,,,,,18406.0,13.0,54.0,95.0,
44b6_0113de3b,94,FP,,,,,18405.0,26.0,111.0,99.0,
44b6_0113de3b,94,FP,,,,,18420.0,9.0,92.0,65.0,
44b6_0113de3b,94,FP,,,,,18404.0,34.0,164.0,71.0,
44b6_0113de3b,94,FP,,,,,18421.0,47.0,137.0,123.0,
44b6_0113de3b,94,FP,,,,,18423.0,41.0,92.0,125.0,
44b6_0113de3b,94,FP,,,,,18438.0,15.0,167.0,54.0,
44b6_0113de3b,94,FP,,,,,18437.0,15.0,120.0,43.0,
44b6_0113de3b,94,FP,,,,,18436.0,43.0,130.0,151.0,
44b6_0113de3b,94,FP,,,,,18435.0,37.0,146.0,86.0,
44b6_0113de3b,94,FP,,,,,18434.0,60.0,188.0,227.0,
44b6_0113de3b,94,FP,,,,,18433.0,59.0,168.0,237.0,
44b6_0113de3b,94,FP,,,,,18432.0,21.0,119.0,77.0,
44b6_0113de3b,94,FP,,,,,18431.0,49.0,30.0,188.0,
44b6_0113de3b,94,FP,,,,,18430.0,35.0,226.0,51.0,
44b6_0113de3b,94,FP,,,,,18429.0,45.0,173.0,100.0,
44b6_0113de3b,94,FP,,,,,18428.0,25.0,76.0,125.0,
44b6_0113de3b,94,FP,,,,,18427.0,8.0,198.0,34.0,
44b6_0113de3b,94,FP,,,,,18426.0,44.0,24.0,225.0,
44b6_0113de3b,94,FP,,,,,18425.0,44.0,186.0,145.0,
44b6_0113de3b,94,FP,,,,,18424.0,54.0,120.0,157.0,
44b6_0113de3b,94,FP,,,,,18422.0,43.0,78.0,140.0,
44b6_0113de3b,94,FP,,,,,18403.0,22.0,71.0,76.0,
44b6_0113de3b,94,FP,,,,,18402.0,47.0,161.0,159.0,
44b6_0113de3b,94,FP,,,,,18401.0,19.0,141.0,73.0,
44b6_0113de3b,94,FP,,,,,18380.0,27.0,34.0,152.0,
44b6_0113de3b,94,FP,,,,,18379.0,50.0,193.0,111.0,
44b6_0113de3b,94,FP,,,,,18378.0,46.0,44.0,156.0,
44b6_0113de3b,94,FP,,,,,18377.0,55.0,192.0,130.0,
44b6_0113de3b,94,FP,,,,,18376.0,55.0,169.0,183.0,
44b6_0113de3b,94,FP,,,,,18375.0,36.0,200.0,62.0,
44b6_0113de3b,94,FP,,,,,18374.0,31.0,162.0,99.0,
44b6_0113de3b,94,FP,,,,,18373.0,31.0,176.0,132.0,
44b6_0113de3b,94,FP,,,,,18372.0,30.0,77.0,88.0,
44b6_0113de3b,94,FP,,,,,18371.0,19.0,121.0,105.0,
44b6_0113de3b,94,FP,,,,,18370.0,54.0,240.0,162.0,
44b6_0113de3b,94,FP,,,,,18369.0,52.0,21.0,196.0,
44b6_0113de3b,94,FP,,,,,18368.0,22.0,165.0,36.0,
44b6_0113de3b,94,FP,,,,,18367.0,17.0,132.0,33.0,
44b6_0113de3b,94,FP,,,,,18366.0,10.0,25.0,76.0,
44b6_0113de3b,94,FP,,,,,18381.0,55.0,151.0,192.0,
44b6_0113de3b,94,FP,,,,,18382.0,36.0,24.0,136.0,
44b6_0113de3b,94,FP,,,,,18383.0,56.0,199.0,179.0,
44b6_0113de3b,94,FP,,,,,18384.0,41.0,159.0,191.0,
44b6_0113de3b,94,FP,,,,,18400.0,44.0,82.0,178.0,
44b6_0113de3b,94,FP,,,,,18399.0,11.0,148.0,19.0,
44b6_0113de3b,94,FP,,,,,18398.0,34.0,119.0,87.0,
44b6_0113de3b,94,FP,,,,,18397.0,57.0,99.0,233.0,
44b6_0113de3b,94,FP,,,,,18396.0,10.0,66.0,53.0,
44b6_0113de3b,94,FP,,,,,18395.0,52.0,224.0,176.0,
44b6_0113de3b,94,FP,,,,,18394.0,27.0,61.0,165.0,
44b6_0113de3b,95,FP,,,,,18591.0,7.0,37.0,63.0,
44b6_0113de3b,94,FP,,,,,18393.0,21.0,233.0,51.0,
44b6_0113de3b,94,FP,,,,,18391.0,34.0,189.0,105.0,
44b6_0113de3b,94,FP,,,,,18390.0,21.0,197.0,62.0,
44b6_0113de3b,94,FP,,,,,18389.0,27.0,229.0,68.0,
44b6_0113de3b,94,FP,,,,,18388.0,39.0,181.0,120.0,
44b6_0113de3b,94,FP,,,,,18387.0,48.0,93.0,150.0,
44b6_0113de3b,94,FP,,,,,18386.0,38.0,237.0,109.0,
44b6_0113de3b,94,FP,,,,,18385.0,28.0,188.0,43.0,
44b6_0113de3b,94,FP,,,,,18392.0,22.0,30.0,102.0,
44b6_0113de3b,96,FP,,,,,18897.0,5.0,88.0,56.0,
44b6_0113de3b,95,FP,,,,,18592.0,38.0,204.0,65.0,
44b6_0113de3b,95,FP,,,,,18594.0,40.0,182.0,125.0,
44b6_0113de3b,96,FP,,,,,18800.0,36.0,191.0,115.0,
44b6_0113de3b,96,FP,,,,,18799.0,14.0,28.0,80.0,
44b6_0113de3b,96,FP,,,,,18798.0,33.0,58.0,152.0,
44b6_0113de3b,96,FP,,,,,18797.0,17.0,205.0,48.0,
44b6_0113de3b,96,FP,,,,,18796.0,25.0,32.0,106.0,
44b6_0113de3b,96,FP,,,,,18795.0,43.0,233.0,74.0,
44b6_0113de3b,96,FP,,,,,18794.0,23.0,224.0,89.0,
44b6_0113de3b,96,FP,,,,,18793.0,51.0,227.0,105.0,
44b6_0113de3b,96,FP,,,,,18792.0,28.0,76.0,132.0,
44b6_0113de3b,96,FP,,,,,18791.0,25.0,89.0,71.0,
44b6_0113de3b,96,FP,,,,,18790.0,8.0,117.0,23.0,
44b6_0113de3b,96,FP,,,,,18789.0,39.0,232.0,58.0,
44b6_0113de3b,96,FP,,,,,18788.0,26.0,167.0,45.0,
44b6_0113de3b,96,FP,,,,,18787.0,50.0,138.0,130.0,
44b6_0113de3b,96,FP,,,,,18786.0,16.0,226.0,50.0,
44b6_0113de3b,96,FP,,,,,18801.0,22.0,109.0,60.0,
44b6_0113de3b,96,FP,,,,,18785.0,31.0,115.0,75.0,
44b6_0113de3b,96,FP,,,,,18802.0,26.0,128.0,59.0,
44b6_0113de3b,96,FP,,,,,18804.0,44.0,36.0,207.0,
44b6_0113de3b,96,FP,,,,,18819.0,49.0,47.0,167.0,
44b6_0113de3b,96,FP,,,,,18818.0,2.0,49.0,38.0,
44b6_0113de3b,96,FP,,,,,18817.0,48.0,68.0,163.0,
44b6_0113de3b,96,FP,,,,,18816.0,43.0,156.0,201.0,
44b6_0113de3b,96,FP,,,,,18815.0,22.0,143.0,76.0,
44b6_0113de3b,96,FP,,,,,18814.0,18.0,95.0,49.0,
44b6_0113de3b,96,FP,,,,,18813.0,29.0,32.0,156.0,
44b6_0113de3b,96,FP,,,,,18812.0,18.0,121.0,46.0,
44b6_0113de3b,96,FP,,,,,18811.0,40.0,48.0,143.0,
44b6_0113de3b,96,FP,,,,,18810.0,40.0,23.0,142.0,
44b6_0113de3b,96,FP,,,,,18809.0,46.0,25.0,173.0,
44b6_0113de3b,96,FP,,,,,18808.0,34.0,42.0,121.0,
44b6_0113de3b,96,FP,,,,,18807.0,58.0,89.0,182.0,
44b6_0113de3b,96,FP,,,,,18806.0,48.0,161.0,166.0,
44b6_0113de3b,96,FP,,,,,18805.0,50.0,210.0,151.0,
44b6_0113de3b,96,FP,,,,,18803.0,42.0,154.0,145.0,
44b6_0113de3b,96,FP,,,,,18820.0,58.0,204.0,182.0,
44b6_0113de3b,96,FP,,,,,18784.0,14.0,137.0,65.0,
44b6_0113de3b,96,FP,,,,,18782.0,48.0,195.0,102.0,
44b6_0113de3b,96,FP,,,,,18762.0,32.0,26.0,128.0,
44b6_0113de3b,96,FP,,,,,18761.0,45.0,187.0,147.0,
44b6_0113de3b,96,FP,,,,,18760.0,13.0,66.0,57.0,
44b6_0113de3b,96,FP,,,,,18759.0,25.0,190.0,28.0,
44b6_0113de3b,96,FP,,,,,18758.0,21.0,136.0,40.0,
44b6_0113de3b,96,FP,,,,,18757.0,54.0,225.0,180.0,
44b6_0113de3b,96,FP,,,,,18756.0,33.0,164.0,103.0,
44b6_0113de3b,96,FP,,,,,18755.0,37.0,121.0,93.0,
44b6_0113de3b,96,FP,,,,,18754.0,46.0,84.0,183.0,
44b6_0113de3b,96,FP,,,,,18753.0,39.0,52.0,186.0,
44b6_0113de3b,96,FP,,,,,18752.0,45.0,38.0,156.0,
44b6_0113de3b,96,FP,,,,,18751.0,55.0,22.0,204.0,
44b6_0113de3b,96,FP,,,,,18750.0,51.0,93.0,158.0,
44b6_0113de3b,96,FP,,,,,18749.0,41.0,183.0,126.0,
44b6_0113de3b,96,FP,,,,,18748.0,30.0,96.0,87.0,
44b6_0113de3b,96,FP,,,,,18763.0,8.0,25.0,89.0,
44b6_0113de3b,96,FP,,,,,18783.0,56.0,223.0,123.0,
44b6_0113de3b,96,FP,,,,,18764.0,16.0,153.0,26.0,
44b6_0113de3b,96,FP,,,,,18766.0,29.0,59.0,168.0,
44b6_0113de3b,96,FP,,,,,18781.0,29.0,148.0,62.0,
44b6_0113de3b,96,FP,,,,,18780.0,31.0,191.0,47.0,
44b6_0113de3b,96,FP,,,,,18779.0,34.0,212.0,51.0,
44b6_0113de3b,96,FP,,,,,18778.0,49.0,114.0,191.0,
44b6_0113de3b,96,FP,,,,,18777.0,34.0,167.0,63.0,
44b6_0113de3b,96,FP,,,,,18776.0,32.0,211.0,97.0,
44b6_0113de3b,96,FP,,,,,18775.0,53.0,197.0,119.0,
44b6_0113de3b,96,FP,,,,,18774.0,54.0,134.0,145.0,
44b6_0113de3b,96,FP,,,,,18773.0,45.0,92.0,132.0,
44b6_0113de3b,96,FP,,,,,18772.0,23.0,232.0,59.0,
44b6_0113de3b,96,FP,,,,,18771.0,52.0,174.0,123.0,
44b6_0113de3b,96,FP,,,,,18770.0,21.0,126.0,105.0,
44b6_0113de3b,96,FP,,,,,18769.0,43.0,122.0,112.0,
44b6_0113de3b,96,FP,,,,,18768.0,10.0,97.0,37.0,
44b6_0113de3b,96,FP,,,,,18767.0,33.0,138.0,116.0,
44b6_0113de3b,96,FP,,,,,18765.0,27.0,72.0,84.0,
44b6_0113de3b,96,FP,,,,,18747.0,53.0,93.0,222.0,
44b6_0113de3b,96,FP,,,,,18821.0,19.0,201.0,15.0,
44b6_0113de3b,96,FP,,,,,18823.0,45.0,22.0,228.0,
44b6_0113de3b,96,FP,,,,,18876.0,58.0,176.0,189.0,
44b6_0113de3b,96,FP,,,,,18875.0,14.0,131.0,30.0,
44b6_0113de3b,96,FP,,,,,18874.0,61.0,209.0,158.0,
44b6_0113de3b,96,FP,,,,,18873.0,59.0,57.0,201.0,
44b6_0113de3b,96,FP,,,,,18872.0,51.0,135.0,182.0,
44b6_0113de3b,96,FP,,,,,18871.0,33.0,173.0,138.0,
44b6_0113de3b,96,FP,,,,,18870.0,20.0,75.0,66.0,
44b6_0113de3b,96,FP,,,,,18869.0,43.0,182.0,87.0,
44b6_0113de3b,96,FP,,,,,18868.0,33.0,242.0,41.0,
44b6_0113de3b,96,FP,,,,,18867.0,7.0,221.0,15.0,
44b6_0113de3b,96,FP,,,,,18866.0,49.0,12.0,192.0,
44b6_0113de3b,96,FP,,,,,18865.0,20.0,32.0,145.0,
44b6_0113de3b,96,FP,,,,,18864.0,45.0,145.0,110.0,
44b6_0113de3b,96,FP,,,,,18863.0,27.0,221.0,28.0,
44b6_0113de3b,96,FP,,,,,18862.0,49.0,110.0,142.0,
44b6_0113de3b,96,FP,,,,,18877.0,59.0,241.0,185.0,
44b6_0113de3b,96,FP,,,,,18861.0,30.0,231.0,75.0,
44b6_0113de3b,96,FP,,,,,18878.0,23.0,44.0,117.0,
44b6_0113de3b,96,FP,,,,,18880.0,18.0,190.0,59.0,
44b6_0113de3b,96,FP,,,,,18895.0,59.0,45.0,213.0,
44b6_0113de3b,96,FP,,,,,18894.0,19.0,250.0,43.0,
44b6_0113de3b,96,FP,,,,,18893.0,48.0,174.0,110.0,
44b6_0113de3b,96,FP,,,,,18892.0,54.0,40.0,180.0,
44b6_0113de3b,96,FP,,,,,18891.0,52.0,172.0,238.0,
44b6_0113de3b,96,FP,,,,,18890.0,11.0,70.0,75.0,
44b6_0113de3b,96,FP,,,,,18889.0,51.0,202.0,173.0,
44b6_0113de3b,96,FP,,,,,18888.0,55.0,169.0,139.0,
44b6_0113de3b,96,FP,,,,,18887.0,29.0,142.0,95.0,
44b6_0113de3b,96,FP,,,,,18886.0,41.0,240.0,114.0,
44b6_0113de3b,96,FP,,,,,18885.0,25.0,147.0,113.0,
44b6_0113de3b,96,FP,,,,,18884.0,41.0,84.0,171.0,
44b6_0113de3b,96,FP,,,,,18883.0,22.0,184.0,87.0,
44b6_0113de3b,96,FP,,,,,18882.0,58.0,217.0,211.0,
44b6_0113de3b,96,FP,,,,,18881.0,51.0,248.0,105.0,
44b6_0113de3b,96,FP,,,,,18879.0,39.0,240.0,147.0,
44b6_0113de3b,96,FP,,,,,18822.0,17.0,167.0,58.0,
44b6_0113de3b,96,FP,,,,,18860.0,58.0,123.0,233.0,
44b6_0113de3b,96,FP,,,,,18858.0,28.0,111.0,105.0,
44b6_0113de3b,96,FP,,,,,18838.0,10.0,137.0,41.0,
44b6_0113de3b,96,FP,,,,,18837.0,45.0,74.0,147.0,
44b6_0113de3b,96,FP,,,,,18836.0,43.0,106.0,121.0,
44b6_0113de3b,96,FP,,,,,18835.0,43.0,62.0,130.0,
44b6_0113de3b,96,FP,,,,,18834.0,46.0,215.0,132.0,
44b6_0113de3b,96,FP,,,,,18833.0,34.0,131.0,76.0,
44b6_0113de3b,96,FP,,,,,18832.0,56.0,154.0,191.0,
44b6_0113de3b,96,FP,,,,,18831.0,32.0,244.0,92.0,
44b6_0113de3b,96,FP,,,,,18830.0,40.0,150.0,92.0,
44b6_0113de3b,96,FP,,,,,18829.0,59.0,193.0,140.0,
44b6_0113de3b,96,FP,,,,,18828.0,15.0,52.0,98.0,
