dataset,t,eval_result,gt_node_id,gt_z,gt_y,gt_x,pred_node_id,pred_z,pred_y,pred_x,distance_um
6bba_fc516dc6,31,FP,,,,,4161.0,48.0,194.0,224.0,
6bba_fc516dc6,31,FP,,,,,4162.0,16.0,227.0,118.0,
6bba_fc516dc6,31,FP,,,,,4163.0,3.0,152.0,0.0,
6bba_fc516dc6,31,FP,,,,,4164.0,0.0,180.0,15.0,
6bba_fc516dc6,31,FP,,,,,4165.0,60.0,110.0,170.0,
6bba_fc516dc6,31,FP,,,,,4166.0,15.0,182.0,63.0,
6bba_fc516dc6,31,FP,,,,,4167.0,5.0,224.0,95.0,
6bba_fc516dc6,31,FP,,,,,4168.0,26.0,218.0,138.0,
6bba_fc516dc6,31,FP,,,,,4169.0,10.0,129.0,0.0,
6bba_fc516dc6,31,FP,,,,,4170.0,6.0,255.0,106.0,
6bba_fc516dc6,31,FP,,,,,4171.0,37.0,98.0,43.0,
6bba_fc516dc6,31,FP,,,,,4172.0,53.0,100.0,113.0,
6bba_fc516dc6,31,FP,,,,,4173.0,63.0,23.0,104.0,
6bba_fc516dc6,31,FP,,,,,4174.0,53.0,88.0,101.0,
6bba_fc516dc6,31,FP,,,,,4175.0,18.0,255.0,176.0,
6bba_fc516dc6,31,FP,,,,,4176.0,0.0,193.0,10.0,
6bba_fc516dc6,31,FP,,,,,4177.0,17.0,146.0,18.0,
6bba_fc516dc6,31,FP,,,,,4178.0,10.0,156.0,70.0,
6bba_fc516dc6,31,FP,,,,,4179.0,10.0,153.0,0.0,
6bba_fc516dc6,31,FP,,,,,4180.0,17.0,132.0,0.0,
6bba_fc516dc6,31,FP,,,,,4181.0,46.0,214.0,231.0,
6bba_fc516dc6,31,FP,,,,,4182.0,48.0,210.0,236.0,
6bba_fc516dc6,31,FN,32000443.0,5.0,198.0,36.0,,,,,
6bba_fc516dc6,31,FN,32000444.0,5.0,242.0,84.0,,,,,
6bba_fc516dc6,32,FP,,,,,4183.0,31.0,255.0,241.0,
6bba_fc516dc6,32,FP,,,,,4184.0,48.0,210.0,255.0,
6bba_fc516dc6,32,FP,,,,,4185.0,25.0,194.0,116.0,
6bba_fc516dc6,32,FP,,,,,4186.0,9.0,255.0,140.0,
6bba_fc516dc6,32,FP,,,,,4187.0,48.0,150.0,161.0,
6bba_fc516dc6,32,FP,,,,,4188.0,59.0,13.0,70.0,
6bba_fc516dc6,32,FP,,,,,4189.0,15.0,206.0,91.0,
6bba_fc516dc6,32,FP,,,,,4190.0,63.0,141.0,233.0,
6bba_fc516dc6,32,FP,,,,,4191.0,21.0,179.0,80.0,
6bba_fc516dc6,32,TP,33000468.0,52.0,121.0,141.0,4192.0,52.0,120.0,140.0,0.5745
6bba_fc516dc6,32,FP,,,,,4193.0,63.0,76.0,146.0,
6bba_fc516dc6,32,FP,,,,,4194.0,46.0,175.0,185.0,
6bba_fc516dc6,32,FP,,,,,4195.0,40.0,163.0,142.0,
6bba_fc516dc6,32,FP,,,,,4196.0,49.0,60.0,67.0,
6bba_fc516dc6,32,FP,,,,,4197.0,40.0,89.0,60.0,
6bba_fc516dc6,32,FP,,,,,4198.0,20.0,153.0,46.0,
6bba_fc516dc6,32,FP,,,,,4199.0,40.0,46.0,19.0,
6bba_fc516dc6,32,FP,,,,,4200.0,54.0,142.0,179.0,
6bba_fc516dc6,32,FP,,,,,4201.0,21.0,128.0,28.0,
6bba_fc516dc6,32,FP,,,,,4202.0,59.0,47.0,100.0,
6bba_fc516dc6,32,FP,,,,,4203.0,57.0,91.0,132.0,
6bba_fc516dc6,32,FP,,,,,4204.0,37.0,228.0,220.0,
6bba_fc516dc6,32,TP,33000463.0,31.0,92.0,26.0,4205.0,30.0,92.0,25.0,1.675
6bba_fc516dc6,32,FP,,,,,4206.0,23.0,232.0,158.0,
6bba_fc516dc6,32,FP,,,,,4207.0,54.0,137.0,172.0,
6bba_fc516dc6,32,FP,,,,,4208.0,56.0,169.0,234.0,
6bba_fc516dc6,32,FP,,,,,4209.0,42.0,122.0,100.0,
6bba_fc516dc6,32,FP,,,,,4210.0,35.0,155.0,107.0,
6bba_fc516dc6,32,FP,,,,,4211.0,55.0,167.0,224.0,
6bba_fc516dc6,32,FP,,,,,4212.0,35.0,192.0,154.0,
6bba_fc516dc6,32,FP,,,,,4213.0,37.0,232.0,227.0,
6bba_fc516dc6,32,FP,,,,,4214.0,29.0,120.0,46.0,
6bba_fc516dc6,32,FP,,,,,4215.0,8.0,238.0,109.0,
6bba_fc516dc6,32,FP,,,,,4216.0,34.0,191.0,148.0,
6bba_fc516dc6,32,FP,,,,,4217.0,46.0,13.0,19.0,
6bba_fc516dc6,32,FP,,,,,4218.0,42.0,74.0,93.0,
6bba_fc516dc6,32,FP,,,,,4219.0,38.0,209.0,192.0,
6bba_fc516dc6,32,TP,33000459.0,15.0,238.0,180.0,4220.0,14.0,236.0,175.0,2.7252
6bba_fc516dc6,32,FP,,,,,4221.0,8.0,169.0,24.0,
6bba_fc516dc6,32,FP,,,,,4222.0,50.0,108.0,169.0,
6bba_fc516dc6,32,FP,,,,,4223.0,37.0,207.0,185.0,
6bba_fc516dc6,32,FP,,,,,4224.0,23.0,255.0,196.0,
6bba_fc516dc6,32,TP,33000466.0,43.0,78.0,100.0,4225.0,42.0,83.0,103.0,2.8726
6bba_fc516dc6,32,FP,,,,,4226.0,0.0,239.0,80.0,
6bba_fc516dc6,32,FP,,,,,4227.0,24.0,213.0,185.0,
6bba_fc516dc6,32,FP,,,,,4228.0,21.0,104.0,1.0,
6bba_fc516dc6,32,TP,33000467.0,52.0,110.0,175.0,4229.0,50.0,115.0,177.0,3.9177
6bba_fc516dc6,32,TP,33000458.0,13.0,92.0,5.0,4230.0,11.0,92.0,0.0,3.8326
6bba_fc516dc6,32,TP,33000462.0,26.0,217.0,190.0,4231.0,25.0,219.0,195.0,2.7252
6bba_fc516dc6,32,FP,,,,,4232.0,8.0,202.0,61.0,
6bba_fc516dc6,32,FP,,,,,4233.0,35.0,123.0,72.0,
6bba_fc516dc6,32,TP,33000456.0,4.0,197.0,32.0,4234.0,0.0,197.0,33.0,6.5127
6bba_fc516dc6,32,FP,,,,,4235.0,30.0,62.0,0.0,
6bba_fc516dc6,32,FP,,,,,4236.0,63.0,21.0,102.0,
6bba_fc516dc6,32,FP,,,,,4237.0,30.0,236.0,197.0,
6bba_fc516dc6,32,FP,,,,,4238.0,55.0,0.0,45.0,
6bba_fc516dc6,32,TP,33000460.0,25.0,133.0,78.0,4239.0,23.0,136.0,82.0,3.8326
6bba_fc516dc6,32,FP,,,,,4240.0,29.0,155.0,83.0,
6bba_fc516dc6,32,FP,,,,,4241.0,28.0,149.0,73.0,
6bba_fc516dc6,32,FP,,,,,4242.0,60.0,109.0,172.0,
6bba_fc516dc6,32,FP,,,,,4243.0,15.0,226.0,117.0,
6bba_fc516dc6,32,FP,,,,,4244.0,60.0,115.0,179.0,
6bba_fc516dc6,32,FP,,,,,4245.0,0.0,178.0,12.0,
6bba_fc516dc6,32,FP,,,,,4246.0,47.0,193.0,220.0,
6bba_fc516dc6,32,FP,,,,,4247.0,0.0,223.0,53.0,
6bba_fc516dc6,32,FP,,,,,4248.0,46.0,194.0,215.0,
6bba_fc516dc6,32,FP,,,,,4249.0,25.0,217.0,136.0,
6bba_fc516dc6,32,FP,,,,,4250.0,14.0,183.0,61.0,
6bba_fc516dc6,32,FP,,,,,4251.0,4.0,223.0,94.0,
6bba_fc516dc6,32,TP,33000457.0,4.0,240.0,82.0,4252.0,5.0,245.0,92.0,4.824
6bba_fc516dc6,32,FP,,,,,4253.0,36.0,97.0,40.0,
6bba_fc516dc6,32,FP,,,,,4254.0,53.0,94.0,106.0,
6bba_fc516dc6,32,FP,,,,,4255.0,52.0,88.0,97.0,
6bba_fc516dc6,32,FP,,,,,4256.0,9.0,126.0,0.0,
6bba_fc516dc6,32,FP,,,,,4257.0,8.0,129.0,0.0,
6bba_fc516dc6,32,FP,,,,,4258.0,16.0,144.0,15.0,
6bba_fc516dc6,32,FP,,,,,4259.0,17.0,132.0,5.0,
6bba_fc516dc6,32,FP,,,,,4260.0,10.0,156.0,68.0,
6bba_fc516dc6,32,FP,,,,,4261.0,2.0,148.0,0.0,
6bba_fc516dc6,32,FP,,,,,4262.0,17.0,255.0,177.0,
6bba_fc516dc6,32,FP,,,,,4263.0,45.0,215.0,229.0,
6bba_fc516dc6,32,FP,,,,,4264.0,45.0,153.0,131.0,
6bba_fc516dc6,32,FP,,,,,4265.0,48.0,207.0,234.0,
6bba_fc516dc6,32,FP,,,,,4266.0,10.0,153.0,0.0,
6bba_fc516dc6,33,FP,,,,,4267.0,30.0,255.0,235.0,
6bba_fc516dc6,33,FP,,,,,4268.0,8.0,255.0,135.0,
6bba_fc516dc6,33,FP,,,,,4269.0,24.0,192.0,110.0,
6bba_fc516dc6,33,FP,,,,,4270.0,63.0,75.0,146.0,
6bba_fc516dc6,33,FP,,,,,4271.0,20.0,177.0,76.0,
6bba_fc516dc6,33,FP,,,,,4272.0,63.0,19.0,96.0,
6bba_fc516dc6,33,FP,,,,,4273.0,63.0,139.0,230.0,
6bba_fc516dc6,33,TP,34000481.0,51.0,119.0,135.0,4274.0,50.0,119.0,134.0,1.675
6bba_fc516dc6,33,FP,,,,,4275.0,58.0,13.0,68.0,
6bba_fc516dc6,33,FP,,,,,4276.0,45.0,174.0,180.0,
6bba_fc516dc6,33,FP,,,,,4277.0,13.0,206.0,85.0,
6bba_fc516dc6,33,FP,,,,,4278.0,40.0,161.0,139.0,
6bba_fc516dc6,33,FP,,,,,4279.0,39.0,44.0,16.0,
6bba_fc516dc6,33,FP,,,,,4280.0,54.0,169.0,226.0,
6bba_fc516dc6,33,FP,,,,,4281.0,39.0,88.0,58.0,
6bba_fc516dc6,33,FP,,,,,4282.0,48.0,58.0,65.0,
6bba_fc516dc6,33,FP,,,,,4283.0,35.0,228.0,212.0,
6bba_fc516dc6,33,FP,,,,,4284.0,47.0,150.0,159.0,
6bba_fc516dc6,33,FP,,,,,4285.0,18.0,153.0,42.0,
6bba_fc516dc6,33,FP,,,,,4286.0,58.0,45.0,96.0,
6bba_fc516dc6,33,FP,,,,,4287.0,34.0,154.0,103.0,
6bba_fc516dc6,33,FP,,,,,4288.0,20.0,128.0,25.0,
6bba_fc516dc6,33,FP,,,,,4289.0,36.0,231.0,220.0,
6bba_fc516dc6,33,FP,,,,,4290.0,21.0,231.0,151.0,
6bba_fc516dc6,33,FP,,,,,4291.0,55.0,91.0,127.0,
6bba_fc516dc6,33,FP,,,,,4292.0,47.0,211.0,255.0,
6bba_fc516dc6,33,FP,,,,,4293.0,34.0,189.0,147.0,
6bba_fc516dc6,33,FP,,,,,4294.0,20.0,104.0,0.0,
6bba_fc516dc6,33,FP,,,,,4295.0,41.0,121.0,96.0,
6bba_fc516dc6,33,TP,34000476.0,30.0,92.0,23.0,4296.0,29.0,92.0,23.0,1.625
6bba_fc516dc6,33,FP,,,,,4297.0,45.0,13.0,17.0,
6bba_fc516dc6,33,FP,,,,,4298.0,41.0,72.0,89.0,
6bba_fc516dc6,33,FP,,,,,4299.0,53.0,138.0,171.0,
6bba_fc516dc6,33,FP,,,,,4300.0,28.0,118.0,42.0,
6bba_fc516dc6,33,TP,34000472.0,14.0,238.0,176.0,4301.0,13.0,235.0,172.0,2.6013
6bba_fc516dc6,33,TP,34000479.0,42.0,76.0,96.0,4302.0,41.0,81.0,100.0,3.0671
6bba_fc516dc6,33,FP,,,,,4303.0,7.0,236.0,104.0,
6bba_fc516dc6,33,FP,,,,,4304.0,53.0,133.0,165.0,
6bba_fc516dc6,33,FP,,,,,4305.0,7.0,166.0,19.0,
6bba_fc516dc6,33,FP,,,,,4306.0,36.0,208.0,184.0,
6bba_fc516dc6,33,TP,34000475.0,24.0,216.0,187.0,4307.0,24.0,215.0,189.0,0.9084
6bba_fc516dc6,33,TP,34000471.0,11.0,92.0,3.0,4308.0,10.0,92.0,0.0,2.0312
6bba_fc516dc6,33,FP,,,,,4309.0,34.0,121.0,70.0,
6bba_fc516dc6,33,FP,,,,,4310.0,49.0,106.0,164.0,
6bba_fc516dc6,33,FP,,,,,4311.0,21.0,255.0,190.0,
6bba_fc516dc6,33,TP,34000480.0,51.0,109.0,170.0,4312.0,50.0,111.0,175.0,2.7252
6bba_fc516dc6,33,FP,,,,,4313.0,0.0,195.0,29.0,
6bba_fc516dc6,33,FP,,,,,4314.0,0.0,237.0,76.0,
6bba_fc516dc6,33,FP,,,,,4315.0,6.0,200.0,55.0,
6bba_fc516dc6,33,FP,,,,,4316.0,27.0,150.0,75.0,
6bba_fc516dc6,33,FP,,,,,4317.0,28.0,234.0,189.0,
6bba_fc516dc6,33,FP,,,,,4318.0,15.0,220.0,109.0,
6bba_fc516dc6,33,TP,34000473.0,24.0,131.0,76.0,4319.0,23.0,126.0,74.0,2.7252
6bba_fc516dc6,33,FP,,,,,4320.0,54.0,0.0,42.0,
6bba_fc516dc6,33,FP,,,,,4321.0,58.0,108.0,164.0,
6bba_fc516dc6,33,FP,,,,,4322.0,59.0,113.0,173.0,
6bba_fc516dc6,33,FP,,,,,4323.0,45.0,193.0,210.0,
6bba_fc516dc6,33,FP,,,,,4324.0,0.0,178.0,11.0,
6bba_fc516dc6,33,FP,,,,,4325.0,29.0,60.0,0.0,
6bba_fc516dc6,33,FP,,,,,4326.0,13.0,180.0,55.0,
6bba_fc516dc6,33,FP,,,,,4327.0,25.0,215.0,134.0,
6bba_fc516dc6,33,FP,,,,,4328.0,0.0,222.0,49.0,
6bba_fc516dc6,33,FP,,,,,4329.0,35.0,96.0,39.0,
6bba_fc516dc6,33,TP,34000470.0,4.0,240.0,78.0,4330.0,5.0,244.0,90.0,5.3895
6bba_fc516dc6,33,FP,,,,,4331.0,50.0,94.0,97.0,
6bba_fc516dc6,33,FP,,,,,4332.0,15.0,255.0,170.0,
6bba_fc516dc6,33,FP,,,,,4333.0,51.0,97.0,104.0,
6bba_fc516dc6,33,FP,,,,,4334.0,51.0,88.0,95.0,
6bba_fc516dc6,33,FP,,,,,4335.0,15.0,142.0,11.0,
6bba_fc516dc6,33,FP,,,,,4336.0,16.0,130.0,0.0,
6bba_fc516dc6,33,FP,,,,,4337.0,9.0,153.0,66.0,
6bba_fc516dc6,33,FP,,,,,4338.0,63.0,107.0,191.0,
6bba_fc516dc6,33,FP,,,,,4339.0,44.0,216.0,231.0,
6bba_fc516dc6,33,FP,,,,,4340.0,43.0,153.0,127.0,
6bba_fc516dc6,33,FN,34000469.0,6.0,197.0,28.0,,,,,
6bba_fc516dc6,34,FP,,,,,4341.0,29.0,255.0,229.0,
6bba_fc516dc6,34,FP,,,,,4342.0,6.0,255.0,132.0,
6bba_fc516dc6,34,FP,,,,,4343.0,63.0,75.0,145.0,
6bba_fc516dc6,34,FP,,,,,4344.0,23.0,191.0,106.0,
6bba_fc516dc6,34,FP,,,,,4345.0,63.0,136.0,226.0,
6bba_fc516dc6,34,FP,,,,,4346.0,63.0,16.0,95.0,
6bba_fc516dc6,34,FP,,,,,4347.0,44.0,174.0,177.0,
6bba_fc516dc6,34,FP,,,,,4348.0,47.0,55.0,60.0,
6bba_fc516dc6,34,FP,,,,,4349.0,57.0,10.0,64.0,
6bba_fc516dc6,34,FP,,,,,4350.0,38.0,40.0,12.0,
6bba_fc516dc6,34,FP,,,,,4351.0,18.0,175.0,70.0,
6bba_fc516dc6,34,FP,,,,,4352.0,57.0,44.0,94.0,
6bba_fc516dc6,34,TP,35000495.0,50.0,117.0,131.0,4353.0,49.0,118.0,130.0,1.7236
6bba_fc516dc6,34,FP,,,,,4354.0,53.0,167.0,217.0,
6bba_fc516dc6,34,FP,,,,,4355.0,39.0,161.0,136.0,
6bba_fc516dc6,34,FP,,,,,4356.0,47.0,209.0,255.0,
6bba_fc516dc6,34,FP,,,,,4357.0,34.0,228.0,208.0,
6bba_fc516dc6,34,FP,,,,,4358.0,33.0,153.0,101.0,
6bba_fc516dc6,34,FP,,,,,4359.0,12.0,204.0,82.0,
6bba_fc516dc6,34,FP,,,,,4360.0,18.0,105.0,0.0,
6bba_fc516dc6,34,FP,,,,,4361.0,47.0,148.0,157.0,
6bba_fc516dc6,34,FP,,,,,4362.0,35.0,231.0,216.0,
6bba_fc516dc6,34,FP,,,,,4363.0,20.0,128.0,26.0,
6bba_fc516dc6,34,FP,,,,,4364.0,39.0,85.0,55.0,
6bba_fc516dc6,34,FP,,,,,4365.0,63.0,23.0,102.0,
6bba_fc516dc6,34,TP,35000489.0,29.0,92.0,22.0,4366.0,28.0,92.0,21.0,1.675
6bba_fc516dc6,34,FP,,,,,4367.0,34.0,188.0,147.0,
6bba_fc516dc6,34,FP,,,,,4368.0,33.0,187.0,142.0,
6bba_fc516dc6,34,FP,,,,,4369.0,20.0,230.0,147.0,
6bba_fc516dc6,34,FP,,,,,4370.0,54.0,86.0,120.0,
6bba_fc516dc6,34,FP,,,,,4371.0,53.0,138.0,172.0,
6bba_fc516dc6,34,FP,,,,,4372.0,17.0,153.0,40.0,
6bba_fc516dc6,34,FP,,,,,4373.0,40.0,119.0,92.0,
6bba_fc516dc6,34,FP,,,,,4374.0,43.0,10.0,11.0,
6bba_fc516dc6,34,FP,,,,,4375.0,6.0,233.0,98.0,
6bba_fc516dc6,34,FP,,,,,4376.0,40.0,72.0,87.0,
6bba_fc516dc6,34,FP,,,,,4377.0,53.0,134.0,167.0,
6bba_fc516dc6,34,FP,,,,,4378.0,28.0,116.0,40.0,
6bba_fc516dc6,34,FP,,,,,4379.0,6.0,165.0,17.0,
6bba_fc516dc6,34,FP,,,,,4380.0,35.0,207.0,181.0,
6bba_fc516dc6,34,TP,35000493.0,42.0,76.0,94.0,4381.0,41.0,79.0,98.0,2.6013
6bba_fc516dc6,34,TP,35000484.0,14.0,237.0,176.0,4382.0,13.0,235.0,174.0,1.9902
6bba_fc516dc6,34,TP,35000485.0,24.0,216.0,186.0,4383.0,23.0,216.0,189.0,2.0312
6bba_fc516dc6,34,FP,,,,,4384.0,33.0,120.0,66.0,
6bba_fc516dc6,34,FP,,,,,4385.0,21.0,255.0,188.0,
6bba_fc516dc6,34,TP,35000494.0,50.0,109.0,167.0,4386.0,49.0,111.0,171.0,2.4375
6bba_fc516dc6,34,FP,,,,,4387.0,48.0,106.0,161.0,
6bba_fc516dc6,34,FP,,,,,4388.0,26.0,148.0,71.0,
6bba_fc516dc6,34,FP,,,,,4389.0,5.0,199.0,53.0,
6bba_fc516dc6,34,FP,,,,,4390.0,0.0,194.0,26.0,
6bba_fc516dc6,34,TP,35000483.0,11.0,90.0,3.0,4391.0,10.0,89.0,0.0,2.0715
6bba_fc516dc6,34,FP,,,,,4392.0,27.0,233.0,183.0,
6bba_fc516dc6,34,FP,,,,,4393.0,57.0,109.0,161.0,
6bba_fc516dc6,34,FP,,,,,4394.0,60.0,144.0,222.0,
6bba_fc516dc6,34,FP,,,,,4395.0,26.0,154.0,78.0,
6bba_fc516dc6,34,TP,35000488.0,23.0,131.0,74.0,4396.0,22.0,127.0,73.0,2.3337
6bba_fc516dc6,34,FP,,,,,4397.0,30.0,59.0,0.0,
6bba_fc516dc6,34,FP,,,,,4398.0,0.0,238.0,75.0,
6bba_fc516dc6,34,FP,,,,,4399.0,44.0,193.0,208.0,
6bba_fc516dc6,34,FP,,,,,4400.0,13.0,222.0,108.0,
6bba_fc516dc6,34,FP,,,,,4401.0,11.0,180.0,51.0,
6bba_fc516dc6,34,FP,,,,,4402.0,24.0,214.0,131.0,
6bba_fc516dc6,34,FP,,,,,4403.0,35.0,94.0,38.0,
6bba_fc516dc6,34,FP,,,,,4404.0,3.0,244.0,87.0,
6bba_fc516dc6,34,FP,,,,,4405.0,0.0,221.0,48.0,
6bba_fc516dc6,34,FP,,,,,4406.0,35.0,86.0,31.0,
6bba_fc516dc6,34,FP,,,,,4407.0,0.0,178.0,9.0,
6bba_fc516dc6,34,FP,,,,,4408.0,51.0,86.0,95.0,
6bba_fc516dc6,34,FP,,,,,4409.0,14.0,255.0,169.0,
6bba_fc516dc6,34,FP,,,,,4410.0,51.0,95.0,103.0,
6bba_fc516dc6,34,FP,,,,,4411.0,63.0,107.0,188.0,
6bba_fc516dc6,34,FP,,,,,4412.0,15.0,130.0,0.0,
6bba_fc516dc6,34,FP,,,,,4413.0,15.0,144.0,13.0,
6bba_fc516dc6,34,FP,,,,,4414.0,52.0,0.0,38.0,
6bba_fc516dc6,34,FP,,,,,4415.0,44.0,152.0,128.0,
6bba_fc516dc6,34,FP,,,,,4416.0,43.0,217.0,229.0,
6bba_fc516dc6,34,FP,,,,,4417.0,9.0,153.0,67.0,
6bba_fc516dc6,34,FP,,,,,4418.0,47.0,204.0,229.0,
6bba_fc516dc6,34,FP,,,,,4419.0,44.0,221.0,239.0,
6bba_fc516dc6,34,FN,35000482.0,7.0,197.0,25.0,,,,,
6bba_fc516dc6,35,FP,,,,,4420.0,63.0,15.0,94.0,
6bba_fc516dc6,35,FP,,,,,4421.0,21.0,191.0,104.0,
6bba_fc516dc6,35,FP,,,,,4422.0,27.0,255.0,226.0,
6bba_fc516dc6,35,FP,,,,,4423.0,5.0,255.0,130.0,
6bba_fc516dc6,35,FP,,,,,4424.0,63.0,72.0,142.0,
6bba_fc516dc6,35,FP,,,,,4425.0,57.0,41.0,91.0,
6bba_fc516dc6,35,FP,,,,,4426.0,43.0,172.0,173.0,
6bba_fc516dc6,35,FP,,,,,4427.0,46.0,53.0,55.0,
6bba_fc516dc6,35,FP,,,,,4428.0,45.0,149.0,156.0,
6bba_fc516dc6,35,TP,36000511.0,49.0,115.0,127.0,4429.0,49.0,114.0,126.0,0.5745
6bba_fc516dc6,35,FP,,,,,4430.0,11.0,203.0,79.0,
6bba_fc516dc6,35,FP,,,,,4431.0,32.0,152.0,98.0,
6bba_fc516dc6,35,FP,,,,,4432.0,58.0,170.0,255.0,
6bba_fc516dc6,35,FP,,,,,4433.0,17.0,174.0,67.0,
6bba_fc516dc6,35,FP,,,,,4434.0,34.0,230.0,213.0,
6bba_fc516dc6,35,FP,,,,,4435.0,16.0,104.0,0.0,
6bba_fc516dc6,35,FP,,,,,4436.0,37.0,39.0,10.0,
6bba_fc516dc6,35,FP,,,,,4437.0,57.0,8.0,63.0,
6bba_fc516dc6,35,FP,,,,,4438.0,38.0,83.0,53.0,
6bba_fc516dc6,35,FP,,,,,4439.0,37.0,159.0,130.0,
6bba_fc516dc6,35,TP,36000506.0,27.0,90.0,19.0,4440.0,27.0,90.0,18.0,0.4062
6bba_fc516dc6,35,FP,,,,,4441.0,15.0,153.0,37.0,
6bba_fc516dc6,35,FP,,,,,4442.0,54.0,86.0,121.0,
6bba_fc516dc6,35,FP,,,,,4443.0,18.0,230.0,143.0,
6bba_fc516dc6,35,FP,,,,,4444.0,63.0,135.0,225.0,
6bba_fc516dc6,35,FP,,,,,4445.0,19.0,128.0,26.0,
6bba_fc516dc6,35,FP,,,,,4446.0,39.0,117.0,88.0,
6bba_fc516dc6,35,FP,,,,,4447.0,33.0,227.0,205.0,
6bba_fc516dc6,35,FP,,,,,4448.0,45.0,208.0,245.0,
6bba_fc516dc6,35,FP,,,,,4449.0,33.0,187.0,144.0,
6bba_fc516dc6,35,FP,,,,,4450.0,43.0,11.0,12.0,
6bba_fc516dc6,35,FP,,,,,4451.0,27.0,115.0,39.0,
6bba_fc516dc6,35,FP,,,,,4452.0,52.0,164.0,210.0,
6bba_fc516dc6,35,FP,,,,,4453.0,39.0,72.0,85.0,
6bba_fc516dc6,35,FP,,,,,4454.0,4.0,230.0,94.0,
6bba_fc516dc6,35,FP,,,,,4455.0,52.0,167.0,216.0,
6bba_fc516dc6,35,FP,,,,,4456.0,34.0,206.0,179.0,
6bba_fc516dc6,35,TP,36000499.0,22.0,215.0,184.0,4457.0,22.0,214.0,187.0,1.2847
6bba_fc516dc6,35,TP,36000509.0,41.0,75.0,92.0,4458.0,40.0,79.0,97.0,3.0671
6bba_fc516dc6,35,FP,,,,,4459.0,52.0,133.0,165.0,
6bba_fc516dc6,35,TP,36000498.0,13.0,236.0,176.0,4460.0,12.0,234.0,172.0,2.4375
6bba_fc516dc6,35,TP,36000510.0,49.0,110.0,165.0,4461.0,48.0,111.0,170.0,2.6328
6bba_fc516dc6,35,FP,,,,,4462.0,5.0,163.0,14.0,
6bba_fc516dc6,35,FP,,,,,4463.0,20.0,255.0,187.0,
6bba_fc516dc6,35,FP,,,,,4464.0,32.0,118.0,63.0,
6bba_fc516dc6,35,FP,,,,,4465.0,47.0,106.0,159.0,
6bba_fc516dc6,35,FP,,,,,4466.0,59.0,142.0,221.0,
6bba_fc516dc6,35,FP,,,,,4467.0,25.0,145.0,65.0,
6bba_fc516dc6,35,FP,,,,,4468.0,56.0,107.0,155.0,
6bba_fc516dc6,35,FP,,,,,4469.0,10.0,86.0,0.0,
6bba_fc516dc6,35,TP,36000505.0,22.0,129.0,72.0,4470.0,21.0,126.0,71.0,2.0715
6bba_fc516dc6,35,FP,,,,,4471.0,25.0,232.0,179.0,
6bba_fc516dc6,35,FP,,,,,4472.0,4.0,196.0,48.0,
6bba_fc516dc6,35,FP,,,,,4473.0,0.0,193.0,23.0,
6bba_fc516dc6,35,FP,,,,,4474.0,12.0,220.0,104.0,
6bba_fc516dc6,35,FP,,,,,4475.0,29.0,58.0,0.0,
6bba_fc516dc6,35,FP,,,,,4476.0,13.0,255.0,167.0,
6bba_fc516dc6,35,FP,,,,,4477.0,43.0,192.0,206.0,
6bba_fc516dc6,35,FP,,,,,4478.0,10.0,179.0,49.0,
6bba_fc516dc6,35,FP,,,,,4479.0,24.0,212.0,133.0,
6bba_fc516dc6,35,FP,,,,,4480.0,63.0,105.0,186.0,
6bba_fc516dc6,35,FP,,,,,4481.0,34.0,92.0,35.0,
6bba_fc516dc6,35,FP,,,,,4482.0,49.0,84.0,88.0,
6bba_fc516dc6,35,FP,,,,,4483.0,34.0,84.0,28.0,
6bba_fc516dc6,35,FP,,,,,4484.0,2.0,242.0,85.0,
6bba_fc516dc6,35,FP,,,,,4485.0,11.0,252.0,185.0,
6bba_fc516dc6,35,FP,,,,,4486.0,50.0,94.0,100.0,
6bba_fc516dc6,35,FP,,,,,4487.0,0.0,237.0,72.0,
6bba_fc516dc6,35,FP,,,,,4488.0,3.0,250.0,100.0,
6bba_fc516dc6,35,FP,,,,,4489.0,0.0,214.0,40.0,
6bba_fc516dc6,35,FP,,,,,4490.0,15.0,129.0,0.0,
6bba_fc516dc6,35,FP,,,,,4491.0,14.0,141.0,9.0,
6bba_fc516dc6,35,FP,,,,,4492.0,63.0,53.0,149.0,
6bba_fc516dc6,35,FP,,,,,4493.0,63.0,46.0,204.0,
6bba_fc516dc6,35,FP,,,,,4494.0,42.0,215.0,224.0,
6bba_fc516dc6,35,FP,,,,,4495.0,8.0,149.0,65.0,
6bba_fc516dc6,35,FP,,,,,4496.0,46.0,202.0,224.0,
6bba_fc516dc6,35,FN,36000496.0,7.0,198.0,23.0,,,,,
6bba_fc516dc6,36,FP,,,,,4497.0,25.0,255.0,217.0,
6bba_fc516dc6,36,FP,,,,,4498.0,63.0,13.0,87.0,
6bba_fc516dc6,36,FP,,,,,4499.0,19.0,191.0,97.0,
6bba_fc516dc6,36,FP,,,,,4500.0,44.0,51.0,44.0,
6bba_fc516dc6,36,FP,,,,,4501.0,55.0,41.0,83.0,
6bba_fc516dc6,36,FP,,,,,4502.0,41.0,171.0,165.0,
6bba_fc516dc6,36,FP,,,,,4503.0,16.0,229.0,136.0,
6bba_fc516dc6,36,FP,,,,,4504.0,45.0,204.0,239.0,
6bba_fc516dc6,36,TP,37000522.0,48.0,114.0,123.0,4505.0,48.0,113.0,122.0,0.5745
