dataset,prev_id,curr_id,next_id,edge_type,speed_prev_um,speed_curr_um,cos_similarity,speed_ratio,accel_norm_um
6bba_0e7c0d07,76000392,77000395,78000397,GT_True_Edge,7.094851,3.65625,0.9734171,0.51533777,3.6336105
6bba_0e7c0d07,77000394,78000396,79000398,GT_True_Edge,3.172914,5.296852,0.8150583,1.6693914,3.2752922
6bba_0e7c0d07,77000395,78000397,79000399,GT_True_Edge,3.65625,4.1628237,0.6506,1.138547,3.3003907
6bba_0e7c0d07,78000396,79000398,80000400,GT_True_Edge,5.296852,4.5961943,0.7592565,0.8677202,3.4946947
6bba_0e7c0d07,78000397,79000399,80000401,GT_True_Edge,4.1628237,4.337563,0.97799504,1.0419737,0.9084026
6bba_0e7c0d07,79000398,80000400,81000402,GT_True_Edge,4.5961943,3.8540258,0.89442706,0.8385236,2.0714767
6bba_0e7c0d07,79000399,80000401,81000403,GT_True_Edge,4.337563,4.1628237,0.6855105,0.9597126,3.3745658
6bba_0e7c0d07,80000400,81000402,82000404,GT_True_Edge,3.8540258,4.0625,0.9065196,1.0540898,1.7235727
6bba_0e7c0d07,80000401,81000403,82000405,GT_True_Edge,4.1628237,5.025035,0.7258509,1.2071189,3.4946947
6bba_0e7c0d07,81000402,82000404,83000406,GT_True_Edge,4.0625,4.631963,0.9296814,1.1401726,1.7235727
6bba_0e7c0d07,81000403,82000405,83000407,GT_True_Edge,5.025035,4.0010986,0.9439874,0.7962314,1.8168052
6bba_0e7c0d07,82000404,83000406,84000408,GT_True_Edge,4.631963,5.8166146,0.9862278,1.2557532,1.4647552
6bba_0e7c0d07,82000405,83000407,84000409,GT_True_Edge,4.0010986,5.0902977,0.9967113,1.2722218,1.1490486
6bba_0e7c0d07,83000406,84000408,85000410,GT_True_Edge,5.8166146,2.9295104,0.98791945,0.5036444,2.9575446
6bba_0e7c0d07,83000407,84000409,85000411,GT_True_Edge,5.0902977,3.0939078,0.9955424,0.6078037,2.03125
6bba_0e7c0d07,84000408,85000410,86000412,GT_True_Edge,2.9295104,5.7019906,0.9287376,1.9463905,3.172914
6bba_0e7c0d07,84000409,85000411,86000413,GT_True_Edge,3.0939078,5.2025385,0.75874484,1.6815374,3.4946947
6bba_0e7c0d07,55000325,56000331,57000337,GT_True_Edge,4.3184967,3.8325548,0.9871904,0.8874722,0.8125
6bba_0e7c0d07,56000331,57000337,58000343,GT_True_Edge,3.8325548,6.7491317,0.8549786,1.7609961,4.0010986
6bba_0e7c0d07,57000337,58000343,59000349,GT_True_Edge,6.7491317,11.830178,0.69452333,1.7528418,8.636993
6bba_0e7c0d07,57000337,58000343,59000348,GT_True_Edge,6.7491317,5.04143,0.64996487,0.7469735,5.170718
6bba_0e7c0d07,58000343,59000348,60000351,GT_True_Edge,5.04143,3.4946947,0.22482,0.69319373,5.4504156
6bba_0e7c0d07,58000343,59000349,60000352,GT_True_Edge,11.830178,5.759588,0.9010461,0.48685515,7.094851
6bba_0e7c0d07,59000348,60000351,61000352,GT_True_Edge,3.4946947,4.1628237,0.9189132,1.1911803,1.6750116
6bba_0e7c0d07,59000349,60000352,61000353,GT_True_Edge,5.759588,4.7376485,0.9556296,0.82256585,1.8616713
6bba_0e7c0d07,68000375,69000379,70000383,GT_True_Edge,15.554654,6.7491317,0.89609355,0.4338976,9.967624
6bba_0e7c0d07,69000379,70000383,71000385,GT_True_Edge,6.7491317,4.8918977,0.9197702,0.72481775,2.9575446
6bba_0e7c0d07,70000383,71000385,72000386,GT_True_Edge,4.8918977,5.9982095,0.9505488,1.2261493,2.03125
6bba_0e7c0d07,71000385,72000386,73000387,GT_True_Edge,5.9982095,4.3184967,0.9620761,0.7199631,2.1877232
6bba_0e7c0d07,72000386,73000387,74000388,GT_True_Edge,4.3184967,7.556687,0.7535447,1.749838,5.1547346
6bba_12665c0e,1000007,2000037,3000060,GT_True_Edge,0.40625,1.8616713,-0.21821761,4.582463,1.9902104
6bba_12665c0e,1000011,2000038,3000059,GT_True_Edge,1.6750116,5.7019906,0.4492786,3.4041295,5.170718
6bba_12665c0e,1000017,2000039,3000061,GT_True_Edge,1.625,5.510643,0.14744194,3.391144,5.510643
6bba_12665c0e,1000014,2000040,3000058,GT_True_Edge,2.1877232,7.8984027,0.907358,3.6103137,5.984436
6bba_12665c0e,1000018,2000041,3000063,GT_True_Edge,3.65625,4.667457,0.94775605,1.2765659,1.6750116
6bba_12665c0e,1000022,2000045,3000068,GT_True_Edge,2.6328008,1.9902104,0.25197628,0.7559261,2.8726213
6bba_12665c0e,1000024,2000046,3000066,GT_True_Edge,3.5648293,6.1072764,0.8869237,1.7131982,3.3745658
6bba_12665c0e,1000023,2000047,3000067,GT_True_Edge,2.4375,7.094851,0.7443778,2.9106963,5.5255976
6bba_12665c0e,1000028,2000051,3000072,GT_True_Edge,0.9084026,2.4375,0.5962845,2.683252,2.03125
6bba_12665c0e,2000040,3000058,4000083,GT_True_Edge,7.8984027,1.4647552,0.27104163,0.1854493,7.6327443
6bba_12665c0e,2000038,3000059,4000082,GT_True_Edge,5.7019906,1.6750116,0.5183984,0.29375857,5.04143
6bba_12665c0e,2000037,3000060,4000081,GT_True_Edge,1.8616713,0.0,0.0,0.0,1.8616713
6bba_12665c0e,2000039,3000061,4000084,GT_True_Edge,5.510643,0.5745243,0.4170287,0.104257025,5.296852
6bba_12665c0e,2000041,3000063,4000086,GT_True_Edge,4.667457,1.21875,0.17407763,0.26111594,4.614113
6bba_12665c0e,2000046,3000066,4000090,GT_True_Edge,6.1072764,1.9902104,0.9233132,0.32587475,4.337563
6bba_12665c0e,2000047,3000067,4000089,GT_True_Edge,7.094851,1.8616713,0.9746194,0.26239714,5.296852
6bba_12665c0e,2000045,3000068,4000091,GT_True_Edge,1.9902104,0.8125,-0.40824804,0.40824625,2.4375
6bba_12665c0e,2000051,3000072,4000097,GT_True_Edge,2.4375,1.4647552,-0.092450015,0.6009227,2.9575446
6bba_12665c0e,3000060,4000081,5000105,GT_True_Edge,0.0,0.40625,0.0,40625.0,0.40625
6bba_12665c0e,3000059,4000082,5000107,GT_True_Edge,1.6750116,1.7235727,0.17149854,1.0289854,2.1877232
6bba_12665c0e,3000058,4000083,5000101,GT_True_Edge,1.4647552,1.9902104,0.5661384,1.3587232,1.6750116
6bba_12665c0e,3000061,4000084,5000108,GT_True_Edge,0.5745243,2.2980971,0.49999958,3.9999304,2.0714767
6bba_12665c0e,3000063,4000086,5000110,GT_True_Edge,1.21875,2.2980971,0.0,1.8856027,2.6012692
6bba_12665c0e,3000067,4000089,5000113,GT_True_Edge,1.8616713,0.40625,0.21821761,0.21821672,1.8168052
6bba_12665c0e,3000066,4000090,5000114,GT_True_Edge,1.9902104,1.1490486,0.57735,0.5773474,1.625
6bba_12665c0e,3000068,4000091,5000116,GT_True_Edge,0.8125,2.0714767,0.5883481,2.5494783,1.7235727
6bba_12665c0e,3000072,4000097,5000120,GT_True_Edge,1.4647552,1.7235727,0.06537202,1.1766888,2.1877232
6bba_12665c0e,4000083,5000101,6000125,GT_True_Edge,1.9902104,3.3500233,0.8911327,1.6832423,1.8168052
6bba_12665c0e,4000081,5000105,6000127,GT_True_Edge,0.40625,1.7235727,0.7071058,4.242536,1.4647552
6bba_12665c0e,4000082,5000107,6000124,GT_True_Edge,1.7235727,0.9084026,-0.31622759,0.5270432,2.1877232
6bba_12665c0e,4000084,5000108,6000126,GT_True_Edge,2.2980971,2.03125,0.9899493,0.8838796,0.40625
6bba_12665c0e,4000086,5000110,6000129,GT_True_Edge,2.2980971,1.7235727,0.83333313,0.74999666,1.2846752
6bba_12665c0e,4000089,5000113,6000132,GT_True_Edge,0.40625,2.0714767,0.1961159,5.098894,2.03125
6bba_12665c0e,4000090,5000114,6000131,GT_True_Edge,1.1490486,2.0714767,0.55469996,1.8027599,1.7235727
6bba_12665c0e,4000091,5000116,6000134,GT_True_Edge,2.0714767,1.7235727,0.9245001,0.8320463,0.8125
6bba_12665c0e,4000096,5000119,6000139,GT_True_Edge,2.6012692,0.8125,-0.46852106,0.3123463,3.0671203
6bba_12665c0e,4000097,5000120,6000140,GT_True_Edge,1.7235727,0.9084026,0.10540919,0.5270432,1.8616713
6bba_12665c0e,5000107,6000124,7000147,GT_True_Edge,0.9084026,2.7252078,-0.5999998,2.9999669,3.3500233
6bba_12665c0e,5000101,6000125,7000145,GT_True_Edge,3.3500233,2.3688242,0.20797256,0.7071047,3.6787503
6bba_12665c0e,5000108,6000126,7000148,GT_True_Edge,2.03125,1.8168052,0.5366562,0.89442277,1.8616713
6bba_12665c0e,5000105,6000127,7000149,GT_True_Edge,1.7235727,0.9084026,-0.31622759,0.5270432,2.1877232
6bba_12665c0e,5000110,6000129,7000151,GT_True_Edge,1.7235727,2.6012692,0.84664154,1.5092221,1.4647552
6bba_12665c0e,5000114,6000131,7000153,GT_True_Edge,2.0714767,2.03125,0.98058045,0.9805759,0.40625
6bba_12665c0e,5000113,6000132,7000154,GT_True_Edge,2.0714767,2.3337286,0.99004346,1.126596,0.40625
6bba_12665c0e,5000116,6000134,7000157,GT_True_Edge,1.7235727,2.1877232,0.91914487,1.2692882,0.9084026
6bba_12665c0e,5000119,6000139,7000160,GT_True_Edge,0.8125,1.8616713,0.43643552,2.2912595,1.6750116
6bba_12665c0e,5000120,6000140,7000161,GT_True_Edge,0.9084026,1.8168052,0.39999977,1.999978,1.6750116
6bba_12665c0e,6000125,7000145,8000166,GT_True_Edge,2.3688242,6.5505843,0.6594252,2.7653198,5.296852
6bba_12665c0e,6000124,7000147,8000167,GT_True_Edge,2.7252078,7.7080517,0.92709553,2.8284168,5.28125
6bba_12665c0e,6000126,7000148,8000168,GT_True_Edge,1.8168052,4.542013,0.6399999,2.4999862,3.65625
6bba_12665c0e,6000127,7000149,8000170,GT_True_Edge,0.9084026,5.2183757,0.4177863,5.744499,4.9087377
6bba_12665c0e,6000129,7000151,8000172,GT_True_Edge,2.6012692,7.3237762,0.9962405,2.8154519,4.7376485
6bba_12665c0e,6000131,7000153,8000175,GT_True_Edge,2.03125,6.5631695,0.81705946,3.231083,5.04143
6bba_12665c0e,6000132,7000154,8000174,GT_True_Edge,2.3337286,6.306696,0.9867728,2.7024004,4.02167
6bba_12665c0e,6000135,7000156,8000177,GT_True_Edge,3.3003907,4.7376485,0.8021805,1.4354768,2.8726213
6bba_12665c0e,6000134,7000157,8000178,GT_True_Edge,2.1877232,4.9087377,0.81451744,2.243755,3.3745658
6bba_12665c0e,6000139,7000160,8000183,GT_True_Edge,1.8616713,5.773897,0.75233406,3.1014423,4.542013
6bba_12665c0e,6000140,7000161,8000184,GT_True_Edge,1.8168052,6.345828,0.97341704,3.4928308,4.5961943
6bba_12665c0e,7000145,8000166,9000191,GT_True_Edge,6.5505843,1.8168052,0.7765802,0.27734968,5.2656016
6bba_12665c0e,7000147,8000167,9000187,GT_True_Edge,7.7080517,2.6012692,0.83957005,0.33747384,5.7019906
6bba_12665c0e,7000148,8000168,9000192,GT_True_Edge,4.542013,1.8168052,0.8399999,0.3999991,3.172914
6bba_12665c0e,7000149,8000170,9000195,GT_True_Edge,5.2183757,1.625,0.7784989,0.31139898,4.082762
6bba_12665c0e,7000151,8000172,9000196,GT_True_Edge,7.3237762,2.1877232,0.9785497,0.2987148,5.2025385
6bba_12665c0e,7000154,8000174,9000199,GT_True_Edge,6.306696,1.8616713,0.9839654,0.29518917,4.487178
6bba_12665c0e,7000153,8000175,9000200,GT_True_Edge,6.5631695,1.8168052,0.83045477,0.27681786,5.1547346
6bba_12665c0e,7000156,8000177,9000202,GT_True_Edge,4.7376485,1.6750116,0.7902957,0.35355264,3.5648293
6bba_12665c0e,7000157,8000178,9000203,GT_True_Edge,4.9087377,1.625,0.6620846,0.33104166,4.02167
6bba_12665c0e,7000160,8000183,9000207,GT_True_Edge,5.773897,0.0,0.0,0.0,5.773897
6bba_12665c0e,7000161,8000184,9000208,GT_True_Edge,6.345828,2.7252078,0.9352439,0.42944807,3.9177332
6bba_12665c0e,8000167,9000187,10000211,GT_True_Edge,2.6012692,1.8616713,0.8860774,0.7156753,1.2846752
6bba_12665c0e,8000166,9000191,10000214,GT_True_Edge,1.8168052,2.7252078,0.39999992,1.4999917,2.6012692
6bba_12665c0e,8000168,9000192,10000218,GT_True_Edge,1.8168052,1.21875,0.0,0.6708167,2.1877232
6bba_12665c0e,8000170,9000195,10000217,GT_True_Edge,1.625,4.614113,0.35218033,2.8394365,4.3184967
6bba_12665c0e,8000172,9000196,10000221,GT_True_Edge,2.1877232,2.6328008,0.8309488,1.2034378,1.4647552
6bba_12665c0e,8000174,9000199,10000225,GT_True_Edge,1.8616713,1.8168052,0.9758998,0.97589487,0.40625
6bba_12665c0e,8000175,9000200,10000226,GT_True_Edge,1.8168052,2.3337286,0.5449492,1.2845162,2.03125
6bba_12665c0e,8000177,9000202,10000227,GT_True_Edge,1.6750116,1.1490486,-0.17149849,0.6859903,2.1877232
6bba_12665c0e,8000178,9000203,10000223,GT_True_Edge,1.625,1.4647552,0.0,0.90138227,2.1877232
6bba_12665c0e,8000181,9000205,10000229,GT_True_Edge,0.5745243,2.6012692,-0.7730202,4.5276136,3.0671203
6bba_12665c0e,8000183,9000207,10000230,GT_True_Edge,0.0,1.4647552,0.0,146475.52,1.4647552
6bba_12665c0e,8000184,9000208,10000231,GT_True_Edge,2.7252078,2.03125,-0.77517015,0.7453533,4.487178
6bba_12665c0e,8000185,9000209,10000232,GT_True_Edge,1.2846752,1.8616713,0.06900653,1.4491264,2.1877232
6bba_12665c0e,9000187,10000211,11000234,GT_True_Edge,1.8616713,2.8726213,0.46291,1.5430253,2.6012692
6bba_12665c0e,9000191,10000214,11000237,GT_True_Edge,2.7252078,2.8145826,0.602464,1.0327917,2.4711223
6bba_12665c0e,9000195,10000217,11000240,GT_True_Edge,4.614113,1.625,0.70436066,0.35217962,3.65625
6bba_12665c0e,9000192,10000218,11000242,GT_True_Edge,1.21875,2.6012692,0.46852115,2.1343572,2.2980971
6bba_12665c0e,9000196,10000221,11000244,GT_True_Edge,2.6328008,2.3688242,0.8997353,0.89973205,1.1490486
6bba_12665c0e,9000203,10000223,11000251,GT_True_Edge,1.4647552,3.6787503,0.45942283,2.5114949,3.2752922
6bba_12665c0e,9000199,10000225,11000247,GT_True_Edge,1.8168052,2.3337286,0.93419856,1.2845162,0.9084026
6bba_12665c0e,9000200,10000226,11000248,GT_True_Edge,2.3337286,2.3337286,0.93939376,0.9999957,0.8125
6bba_12665c0e,9000202,10000227,11000250,GT_True_Edge,1.1490486,2.8726213,-0.19999993,2.499978,3.3003907
6bba_12665c0e,9000205,10000229,11000254,GT_True_Edge,2.6012692,3.4946947,0.8532769,1.3434523,1.8616713
6bba_12665c0e,9000207,10000230,11000256,GT_True_Edge,1.4647552,1.8616713,0.48418188,1.2709692,1.7235727
6bba_12665c0e,9000208,10000231,11000255,GT_True_Edge,2.03125,2.1877232,-0.22283435,1.0770277,3.3003907
6bba_12665c0e,9000209,10000232,11000257,GT_True_Edge,1.8616713,1.6750116,0.31755358,0.89973056,2.0714767
6bba_12665c0e,10000211,11000234,12000258,GT_True_Edge,2.8726213,1.2846752,0.4472135,0.447212,2.5693505
6bba_12665c0e,10000214,11000237,12000261,GT_True_Edge,2.8145826,2.03125,0.5773502,0.7216853,2.3337286
6bba_12665c0e,10000217,11000240,12000264,GT_True_Edge,1.625,2.6012692,-0.6246949,1.6007712,3.8325548
6bba_12665c0e,10000218,11000242,12000263,GT_True_Edge,2.6012692,2.0714767,0.9494738,0.79633,0.9084026
6bba_12665c0e,10000221,11000244,12000266,GT_True_Edge,2.3688242,2.3337286,0.925476,0.9851802,0.9084026
6bba_12665c0e,10000225,11000247,12000269,GT_True_Edge,2.3337286,2.03125,0.9748347,0.8703846,0.5745243
6bba_12665c0e,10000226,11000248,12000270,GT_True_Edge,2.3337286,2.0714767,0.64864916,0.8876216,1.8616713
6bba_12665c0e,10000227,11000250,12000271,GT_True_Edge,2.8726213,2.0714767,0.5547001,0.7211077,2.4375
6bba_12665c0e,10000223,11000251,12000272,GT_True_Edge,3.6787503,1.21875,0.33129448,0.33129367,3.4710016
6bba_12665c0e,10000229,11000254,12000275,GT_True_Edge,3.4946947,1.6750116,0.31013608,0.4792999,3.3745658
6bba_12665c0e,10000231,11000255,12000276,GT_True_Edge,2.1877232,2.2980971,0.91914487,1.0504467,0.9084026
6bba_12665c0e,10000230,11000256,12000277,GT_True_Edge,1.8616713,0.9084026,0.0,0.48794743,2.0714767
6bba_12665c0e,10000232,11000257,12000278,GT_True_Edge,1.6750116,1.8616713,0.31755358,1.1114312,2.0714767
6bba_12665c0e,11000234,12000258,13000280,GT_True_Edge,1.2846752,2.3688242,0.3253956,1.8438946,2.2980971
6bba_12665c0e,11000237,12000261,13000283,GT_True_Edge,2.03125,2.0714767,0.19611609,1.0197989,2.6012692
6bba_12665c0e,11000242,12000263,13000284,GT_True_Edge,2.0714767,2.03125,0.58834827,0.9805759,1.8616713
6bba_12665c0e,11000240,12000264,13000285,GT_True_Edge,2.6012692,1.2846752,-0.74079704,0.49386287,3.65625
6bba_12665c0e,11000244,12000266,13000286,GT_True_Edge,2.3337286,1.8168052,0.93419856,0.7784956,0.9084026
6bba_12665c0e,11000247,12000269,13000290,GT_True_Edge,2.03125,1.8616713,0.9601585,0.9165106,0.5745243
6bba_12665c0e,11000248,12000270,13000292,GT_True_Edge,2.0714767,0.40625,-0.1961159,0.19611518,2.1877232
6bba_12665c0e,11000250,12000271,13000291,GT_True_Edge,2.0714767,2.1877232,0.8376104,1.0561125,1.21875
6bba_12665c0e,11000251,12000272,13000293,GT_True_Edge,1.21875,2.1877232,0.5570858,1.7950401,1.8168052
6bba_12665c0e,11000253,12000274,13000294,GT_True_Edge,0.5745243,3.2752922,-0.087705754,5.7007775,3.3745658
6bba_12665c0e,11000254,12000275,13000295,GT_True_Edge,1.6750116,1.7235727,0.2858309,1.0289854,2.03125
6bba_12665c0e,11000255,12000276,13000297,GT_True_Edge,2.2980971,2.0714767,0.9707251,0.9013839,0.5745243
6bba_12665c0e,11000256,12000277,13000296,GT_True_Edge,0.9084026,1.6750116,0.21693031,1.8438885,1.7235727
6bba_12665c0e,11000257,12000278,13000298,GT_True_Edge,1.8616713,1.2846752,0.06900653,0.6900618,2.1877232
6bba_12665c0e,12000258,13000280,14000299,GT_True_Edge,2.3688242,0.5745243,0.72760636,0.24253461,1.9902104
6bba_12665c0e,12000261,13000283,14000301,GT_True_Edge,2.0714767,1.7235727,0.9245001,0.8320463,0.8125
6bba_12665c0e,12000263,13000284,14000303,GT_True_Edge,2.03125,1.8168052,0.44721347,0.89442277,2.03125
6bba_12665c0e,12000264,13000285,14000306,GT_True_Edge,1.2846752,1.7235727,0.29814228,1.3416303,1.8168052
6bba_12665c0e,12000266,13000286,14000308,GT_True_Edge,1.8168052,1.6750116,0.86772156,0.9219493,0.9084026
6bba_12665c0e,12000269,13000290,14000312,GT_True_Edge,1.8616713,2.0714767,0.8987168,1.1126913,0.9084026
6bba_12665c0e,12000271,13000291,14000313,GT_True_Edge,2.1877232,1.6750116,0.85571676,0.765638,1.1490486
6bba_12665c0e,12000270,13000292,14000314,GT_True_Edge,0.40625,3.65625,-0.77777725,8.999778,3.9804208
6bba_12665c0e,12000272,13000293,14000315,GT_True_Edge,2.1877232,1.2846752,-0.17616601,0.5872175,2.7252078
6bba_12665c0e,12000274,13000294,14000316,GT_True_Edge,3.2752922,0.40625,0.0,0.12403436,3.3003907
6bba_12665c0e,12000275,13000295,14000317,GT_True_Edge,1.7235727,1.8168052,0.948683,1.0540864,0.5745243
6bba_12665c0e,12000277,13000296,14000319,GT_True_Edge,1.6750116,0.40625,0.0,0.24253418,1.7235727
6bba_12665c0e,12000276,13000297,14000318,GT_True_Edge,2.0714767,1.625,0.7844643,0.7844607,1.2846752
6bba_12665c0e,12000278,13000298,14000320,GT_True_Edge,1.2846752,0.40625,0.31622714,0.31622532,1.21875
6bba_12665c0e,13000283,14000301,15000322,GT_True_Edge,1.7235727,1.625,0.2357022,0.94280356,2.0714767
6bba_12665c0e,13000284,14000303,15000324,GT_True_Edge,1.8168052,1.21875,0.0,0.6708167,2.1877232
6bba_12665c0e,13000286,14000308,15000325,GT_True_Edge,1.6750116,2.9575446,0.49972236,1.7656754,2.5693505
6bba_12665c0e,13000290,14000312,15000329,GT_True_Edge,2.0714767,2.3337286,0.99004346,1.126596,0.40625
6bba_12665c0e,13000291,14000313,15000330,GT_True_Edge,1.6750116,2.0714767,0.9037376,1.2366865,0.9084026
6bba_12665c0e,13000292,14000314,15000331,GT_True_Edge,3.65625,4.9087377,0.92875755,1.3425571,2.03125
6bba_12665c0e,13000293,14000315,15000332,GT_True_Edge,1.2846752,2.03125,0.1897366,1.5811266,2.1877232
6bba_12665c0e,13000294,14000316,15000335,GT_True_Edge,0.40625,1.8168052,0.0,4.472026,1.8616713
6bba_12665c0e,13000295,14000317,15000336,GT_True_Edge,1.8168052,2.6012692,0.7682731,1.4317743,1.6750116
6bba_12665c0e,13000297,14000318,15000337,GT_True_Edge,1.625,1.9902104,0.8164963,1.2247373,1.1490486
6bba_12665c0e,13000298,14000320,15000338,GT_True_Edge,0.40625,0.5745243,-0.7071037,1.4141787,0.9084026
6bba_12665c0e,14000301,15000322,16000340,GT_True_Edge,1.625,4.7550344,0.9397933,2.926157,3.2752922
6bba_12665c0e,14000303,15000324,16000342,GT_True_Edge,1.21875,3.4946947,0.8137333,2.8674183,2.6012692
6bba_12665c0e,14000308,15000325,16000341,GT_True_Edge,2.9575446,5.5850143,0.9591849,1.8883892,2.8726213
6bba_12665c0e,14000312,15000329,16000346,GT_True_Edge,2.3337286,5.2183757,0.98929065,2.2360585,2.9295104
6bba_12665c0e,14000313,15000330,16000350,GT_True_Edge,2.0714767,6.90625,0.98058057,3.3339581,4.8918977
6bba_12665c0e,14000314,15000331,16000349,GT_True_Edge,4.9087377,4.9589133,0.86106133,1.0102197,2.6012692
6bba_12665c0e,14000315,15000332,16000351,GT_True_Edge,2.03125,5.8590207,0.9429903,2.8844268,4.0010986
6bba_12665c0e,14000316,15000335,16000356,GT_True_Edge,1.8168052,3.6336105,0.9999999,1.999989,1.8168052
6bba_12665c0e,14000317,15000336,16000357,GT_True_Edge,2.6012692,4.9589133,0.85721487,1.9063364,3.0400965
6bba_12665c0e,14000318,15000337,16000358,GT_True_Edge,1.9902104,4.9087377,0.8784585,2.4664292,3.3003907
6bba_12665c0e,14000320,15000338,16000360,GT_True_Edge,0.5745243,5.2025385,0.55215746,9.055227,4.9087377
6bba_12665c0e,15000322,16000340,17000364,GT_True_Edge,4.7550344,2.4375,0.85435754,0.5126135,2.9575446
6bba_12665c0e,15000325,16000341,17000362,GT_True_Edge,5.5850143,4.3184967,0.96482587,0.77322793,1.8168052
6bba_12665c0e,15000324,16000342,17000365,GT_True_Edge,3.4946947,3.7233427,0.8371213,1.0654241,2.0714767
6bba_12665c0e,15000329,16000346,17000368,GT_True_Edge,5.2183757,3.3745658,0.9746906,0.64666855,2.0714767
6bba_12665c0e,15000331,16000349,17000371,GT_True_Edge,4.9589133,1.8616713,0.8044697,0.37541845,3.6336105
6bba_12665c0e,15000330,16000350,17000370,GT_True_Edge,6.90625,3.3745658,0.9489237,0.48862422,3.8540258
6bba_12665c0e,15000332,16000351,17000372,GT_True_Edge,5.8590207,4.082762,0.93831044,0.6968323,2.4711223
6bba_12665c0e,15000333,16000352,17000373,GT_True_Edge,5.2025385,3.8325548,0.8608279,0.7366687,2.7252078
6bba_12665c0e,15000335,16000356,17000376,GT_True_Edge,3.6336105,2.2980971,0.9486832,0.6324538,1.625
6bba_12665c0e,15000336,16000357,17000379,GT_True_Edge,4.9589133,1.6750116,0.7550331,0.3377773,3.8540258
6bba_12665c0e,15000337,16000358,17000378,GT_True_Edge,4.9087377,3.4471455,0.8192879,0.7022454,2.8726213
6bba_12665c0e,15000338,16000360,17000382,GT_True_Edge,5.2025385,1.8616713,0.8860775,0.35783833,3.65625
6bba_12665c0e,16000341,17000362,18000383,GT_True_Edge,4.3184967,4.9087377,0.98875344,1.1366748,0.9084026
6bba_12665c0e,16000342,17000365,18000385,GT_True_Edge,3.7233427,3.0400965,0.8748178,0.8164944,1.8168052
6bba_12665c0e,16000346,17000368,18000387,GT_True_Edge,3.3745658,6.1072764,0.87286633,1.8097908,3.5648293
6bba_12665c0e,16000350,17000370,18000388,GT_True_Edge,3.3745658,6.3588185,0.9229403,1.8843312,3.4946947
6bba_12665c0e,16000349,17000371,18000389,GT_True_Edge,1.8616713,4.3754463,0.4862645,2.350266,3.8325548
6bba_12665c0e,16000351,17000372,18000390,GT_True_Edge,4.082762,5.8166146,0.9521008,1.424673,2.2980971
6bba_12665c0e,16000352,17000373,18000391,GT_True_Edge,3.8325548,4.1429534,0.9770486,1.0809872,0.9084026
6bba_12665c0e,16000353,17000374,18000394,GT_True_Edge,0.5745243,4.0625,0.4242639,7.0709443,3.8540258
6bba_12665c0e,16000356,17000376,18000397,GT_True_Edge,2.2980971,3.4471455,0.83333325,1.4999933,1.9902104
6bba_12665c0e,16000355,17000377,18000396,GT_True_Edge,2.3337286,5.915089,0.98036754,2.534598,3.65625
6bba_12665c0e,16000358,17000378,18000399,GT_True_Edge,3.4471455,3.65625,0.96899813,1.0606571,0.9084026
6bba_12665c0e,16000357,17000379,18000398,GT_True_Edge,1.6750116,7.4577584,0.47562325,4.4523354,6.822098
6bba_12665c0e,16000361,17000381,18000401,GT_True_Edge,1.8616713,7.2330756,0.6986112,3.8852382,6.080193
6bba_12665c0e,16000360,17000382,18000402,GT_True_Edge,1.8616713,5.5850143,0.7619047,2.999984,4.337563
6bba_12665c0e,17000362,18000383,19000404,GT_True_Edge,4.9087377,3.3003907,0.9575895,0.6723488,1.9902104
6bba_12665c0e,17000365,18000385,19000406,GT_True_Edge,3.0400965,2.7252078,0.83665997,0.8964185,1.6750116
6bba_12665c0e,17000368,18000387,19000409,GT_True_Edge,6.1072764,3.9177332,0.98637104,0.6414851,2.3337286
6bba_12665c0e,17000370,18000388,19000410,GT_True_Edge,6.3588185,4.1429534,0.98982245,0.65152776,2.3337286
6bba_12665c0e,17000371,18000389,19000411,GT_True_Edge,4.3754463,4.487178,0.6220464,1.0255337,3.8540258
6bba_12665c0e,17000372,18000390,19000412,GT_True_Edge,5.8166146,3.4946947,0.9661713,0.6008115,2.6012692
6bba_12665c0e,17000373,18000391,19000414,GT_True_Edge,4.1429534,4.667457,0.92176473,1.1265987,1.8168052
6bba_12665c0e,17000374,18000394,19000416,GT_True_Edge,4.0625,3.4946947,0.11624763,0.86023045,5.04143
6bba_12665c0e,17000377,18000396,19000417,GT_True_Edge,5.915089,2.2980971,0.97128576,0.3885137,3.7233427
6bba_12665c0e,17000376,18000397,19000418,GT_True_Edge,3.4471455,2.3337286,0.8616404,0.67700124,1.8616713
6bba_12665c0e,17000379,18000398,19000419,GT_True_Edge,7.4577584,4.082762,0.9864969,0.54745084,3.4946947
6bba_12665c0e,17000378,18000399,19000420,GT_True_Edge,3.65625,4.02167,0.90913725,1.0999409,1.6750116
6bba_12665c0e,17000381,18000401,19000423,GT_True_Edge,7.2330756,2.9295104,0.73214406,0.4050153,5.4655347
6bba_12665c0e,17000382,18000402,19000425,GT_True_Edge,5.5850143,3.65625,0.8243786,0.6546525,3.3003907
6bba_12665c0e,18000383,19000404,20000427,GT_True_Edge,3.3003907,2.8726213,0.87038815,0.8703856,1.625
6bba_12665c0e,18000385,19000406,20000429,GT_True_Edge,2.7252078,2.03125,0.7453559,0.7453533,1.8168052
6bba_12665c0e,18000387,19000409,20000432,GT_True_Edge,3.9177332,2.9295104,0.8915557,0.7477546,1.8616713
