dataset,t,source_id,target_id,source_is_tp,target_is_tp,spatial_dist,spatial_dist_xy,delta_z_scaled,delta_y_scaled,delta_x_scaled,abs_delta_z,spatial_rank,spatial_margin,int_diff,int_ratio,snr_diff,snr_ratio,snr_min,radius_diff,radius_ratio,volume_diff,volume_ratio,z_depth_diff,density_source,density_target,density_diff,mahalanobis_dist,total_cost_4d,label
44b6_0113de3b,1,378,643,False,False,2.632800908728193,2.0714766773970688,1.625,2.03125,0.40625,1.625,2,0.29907233357211904,0.1799693,0.8467717740216274,1.1603606000000002,0.6930322264012941,2.619735,0.03731479999999987,0.9852289362909231,2.9500759999999957,0.956349023976353,0.01587299999999997,4,4,0,0.9101120773451771,3.5429129860733704,0
44b6_0113de3b,1,378,680,False,False,5.025034981221523,3.832554834897995,3.25,3.25,2.03125,3.25,3,2.6913064060654492,0.03007190000000004,1.0311670202023344,0.19879170000000013,1.0821088535660726,2.4209433,0.024340899999999888,1.0098696239666332,1.8773160000000004,1.029914312412652,0.031746019999999986,4,4,0,0.3026125637484326,5.327647544969956,0
44b6_0113de3b,1,378,678,False,False,5.343384490423649,4.241374519244911,3.25,4.0625,1.21875,3.25,4,3.0096559152675746,0.059935700000000036,1.0641137238463463,0.32599069999999974,1.1421166600101849,2.2937443,0.027857800000000044,1.0113123629562462,2.145505,1.0343345534357238,0.031746019999999986,4,4,0,0.3856812595805378,5.729065750004186,0
44b6_0113de3b,1,379,635,False,False,1.1490485194281397,1.1490485194281397,0.0,-0.8125,-0.8125,0.0,1,0.0,0.05876565,0.9344302593615736,0.2463723,0.9537573822005272,5.081653,0.05912519999999999,0.9764088677463697,4.559205000000006,0.9308941539802384,0.0,2,2,0,0.7090345847121418,1.8580831041402814,0
44b6_0113de3b,1,379,740,False,False,6.512682938889317,5.6438053707139835,-3.25,4.875,-2.84375,3.25,2,5.363634419461178,0.17010379999999992,1.2548167132898875,3.0888954,2.550047983517998,1.9927576,0.01794450000000003,1.0073816647260188,1.3409400000000034,1.022321218266135,0.03174604999999997,2,2,0,1.932421361617631,8.445104300506948,0
44b6_0113de3b,1,380,646,False,False,3.471001521535247,1.21875,3.25,-1.21875,0.0,3.25,1,0.0,0.0634053,1.0640427400808474,0.5547651999999998,1.244090137077712,2.2727373,0.04410120000000006,1.017734920870578,3.4864510000000024,1.0541665157052773,0.031746039999999975,2,2,0,0.6346367710260763,4.1056382925613235,0
44b6_0113de3b,1,380,603,False,False,6.9181882111576005,2.368824207280903,6.5,1.21875,2.03125,6.5,2,3.4471866896223533,0.016650399999999843,0.9844287497819985,0.010898800000000097,1.0038659188514207,2.8166037,0.01326470000000013,0.9947809096260365,1.0727550000000008,0.9844356393123195,0.06349208999999995,2,2,0,0.19708636024743342,7.115274571405034,0
44b6_0113de3b,1,381,682,False,False,1.9902104160113323,1.1490485194281397,1.625,0.8125,0.8125,1.625,1,0.0,0.003974849999999974,0.9952594628727619,0.21484139999999963,1.0778866480575722,2.7582471,0.034822999999999826,0.9860277335429862,2.6818830000000062,0.9586775645970007,0.015873010000000007,2,1,1,0.4550767499004694,2.4452871659118016,0
44b6_0113de3b,1,381,698,False,False,2.4375,1.8168052317185792,1.625,-1.625,0.8125,1.625,2,0.4472895839886677,0.09542267999999998,0.8976086206249287,0.6127200000000004,0.8291240897998601,2.9730885,0.04167200000000015,0.9833262596010414,3.2182630000000003,0.950819508542437,0.015873010000000007,2,2,0,0.6139638570975158,3.0514638570975157,0
44b6_0113de3b,1,382,654,False,False,1.8168052317185792,1.8168052317185792,0.0,-1.625,-0.8125,0.0,1,0.0,0.05202389000000007,0.9397877532909932,0.052502599999999955,0.9778106130077711,2.3140512,0.003588900000000006,0.9985252823779582,0.2681880000000021,0.9955945579342454,0.0,3,4,1,0.20789593005015214,2.024701161768731,0
44b6_0113de3b,1,382,677,False,False,2.4375,1.8168052317185792,1.625,0.8125,1.625,1.625,2,0.6206947682814208,0.02916395999999999,0.9653233641731643,0.025827000000000044,1.0112824989679814,2.2882242,0.0035994999999999777,1.0014752111510263,0.26818899999999957,1.004444286678142,0.015873000000000026,3,4,1,0.14150911178215927,2.579009111782159,0
44b6_0113de3b,1,382,667,False,False,3.2752922102462856,3.2752922102462856,0.0,-3.25,0.40625,0.0,3,1.4584869785277064,0.08910506000000007,0.9011212245315064,0.11778379999999977,0.9515619622138747,2.3140512,0.024903300000000073,0.9898796927571353,1.877319,0.9699569316792004,0.0,3,3,0,0.41668994672584386,3.6919821569721294,0
44b6_0113de3b,1,382,669,False,False,3.8540258983302125,3.494694639736067,1.625,-2.84375,2.03125,1.625,4,2.037220666611633,0.07838036000000004,0.9119734630237465,0.0872582000000004,1.0391809244014851,2.226793,0.010734999999999939,0.9956098875383522,0.8045639999999992,0.9868994256630731,0.015873000000000026,3,3,0,0.37101529671349837,4.225041195043711,0
44b6_0113de3b,1,383,660,False,False,2.0714766773970688,1.284675299443404,1.625,0.40625,1.21875,1.625,1,0.0,0.048176100000000055,0.9558515050229733,0.05748640000000016,1.0165774357507698,3.4671366,0.03902300000000025,1.0160335457960696,2.950072999999996,1.0488887112360779,0.015873000000000026,2,2,0,0.5066591855090454,2.578135862906114,0
44b6_0113de3b,1,383,633,False,False,3.350023320814349,2.9295104113144914,1.625,2.4375,-1.625,1.625,2,1.2785466434172803,0.09875429999999996,1.1045439044632712,1.1236046000000002,1.4679638941380286,2.4010184,0.0682094000000002,1.0283688444785466,5.095579999999998,1.0875573978068593,0.015873000000000026,2,2,0,0.9294677649457231,4.279491085760072,0
44b6_0113de3b,1,383,623,False,False,3.65625,3.2752922102462856,1.625,-0.40625,3.25,1.625,3,1.5847733226029312,0.12816413000000004,1.1400415775125587,1.008585,1.400856819901687,2.516038,0.035423500000000274,1.0145327262829835,2.6818839999999966,1.044247602474062,0.015873000000000026,2,3,1,0.729104132755872,4.385354132755872,0
44b6_0113de3b,1,384,699,False,False,4.737648414561806,3.447145558284419,-3.25,-2.4375,-2.4375,3.25,1,0.0,0.16862564000000002,1.244595094858119,4.1523633,4.279901734542824,1.2659893,0.4818834000000001,1.2383876211668627,31.109867,1.8992243771108275,0.031746030000000036,1,3,2,3.508206325022081,8.245854739583887,0
44b6_0113de3b,1,384,670,False,False,5.154734625807618,1.6750116604071745,4.875,-0.40625,1.625,4.875,2,0.41708621124581136,0.033114489999999996,0.9628276879533135,1.0836676,1.2499962742476691,4.334685,0.006793300000000002,0.9972895896186179,0.5363699999999909,0.99190278878111,0.04761904,1,1,0,0.8259347293452064,5.980669355152824,0
44b6_0113de3b,1,385,576,False,False,0.8125,0.8125,0.0,0.0,0.8125,0.0,1,0.0,0.47519966,0.6577407676692598,1.6931425999999998,0.6622458978544116,3.3198216,0.10790539999999993,0.9495648002635155,5.900147000000004,0.8562089293974653,0.0,0,1,1,1.8510110859044842,2.663511085904484,0
44b6_0113de3b,1,386,696,False,False,3.374565944310468,0.9084026158592896,3.25,0.8125,-0.40625,3.25,1,0.0,0.012032500000000002,0.984286448165765,0.3789102999999998,1.1567635603165007,2.4170077,0.003567899999999735,1.0014557825734571,0.2681869999999975,1.0043857764822182,0.03174600000000005,1,3,2,0.28649259389250986,3.661058538202978,0
44b6_0113de3b,1,386,758,False,False,5.58501412822743,4.5420130792964475,3.25,4.46875,-0.8125,3.25,2,2.2104481839169616,0.14071009999999995,1.2292898976768076,1.80024035,2.8080271960790113,0.99567765,0.09251929999999975,1.0392816436606946,6.704709999999999,1.122548777692602,0.03174600000000005,1,3,2,1.3069500949785875,6.891964223206017,0
44b6_0113de3b,1,387,675,False,False,2.0714766773970688,1.284675299443404,1.625,0.40625,1.21875,1.625,1,0.0,0.035597760000000034,0.9560901795014682,0.09428809999999999,0.9589996727299241,2.2056372,0.0,0.9999959260997758,0.0,0.999999838583533,0.015873009999999965,3,3,0,0.13860904445294459,2.2100857218500134,0
44b6_0113de3b,1,387,705,False,False,3.8540258983302125,2.0714766773970688,3.25,-2.03125,0.40625,3.25,2,1.7825492209331437,0.12785071000000003,0.8584331014033989,0.17577379999999998,0.9261853322029158,2.2056372,0.06553359999999975,0.9739925318145447,5.095582000000007,0.9239998490613989,0.03174602999999998,3,2,1,0.8993070675289074,4.75333296585912,0
44b6_0113de3b,1,388,793,False,False,3.471001521535247,1.21875,3.25,0.0,1.21875,3.25,1,0.0,0.12853576,1.247627891993454,0.52441556,2.05923025963349,0.49507174,0.0980738000000001,1.049423793615526,5.095580999999996,1.1557373506846356,0.03174605000000008,1,3,2,0.7974207749627051,4.268422296497953,0
44b6_0113de3b,1,389,678,False,False,2.1877232028983924,1.4647552056572457,1.625,-0.8125,1.21875,1.625,1,0.0,0.003601950000000076,1.0038429803968896,0.047009999999999774,1.0204904248026911,2.2937443,0.017484399999999845,1.0070984693671539,1.3409419999999983,1.0214590578899843,0.015873020000000015,4,4,0,0.20347307433084233,2.3911962772292346,0
44b6_0113de3b,1,389,643,False,False,2.8726212985703494,2.8726212985703494,0.0,-2.84375,0.40625,0.0,2,0.684898095671957,0.23630304999999996,0.7988111442424853,1.4393413000000002,0.6192298701919862,2.3407543,0.04768820000000007,0.9811237260210827,3.7546389999999974,0.944444299767461,0.0,4,4,0,1.1566272569475418,4.029248555517891,0
44b6_0113de3b,1,389,680,False,False,3.0671202393287422,2.6012692214570947,1.625,-1.625,2.03125,1.625,3,0.8793970364303498,0.02626184999999992,0.9727623576785668,0.08018899999999984,0.9668729669424024,2.3407543,0.013967499999999688,1.0056617419213543,1.0727529999999987,1.0170938404503502,0.015873020000000015,4,4,0,0.2084315281562798,3.275551767485022,0
44b6_0113de3b,1,389,679,False,False,4.755034338729848,4.755034338729848,0.0,-4.46875,1.625,0.0,4,2.5673111358314555,0.059570789999999985,0.9402908915433803,0.0287655,1.0124375064554532,2.3119888,0.0,0.9999959664378588,0.0,0.9999998433310746,0.0,4,5,1,0.2628411680066206,5.017875506736469,0
44b6_0113de3b,1,390,684,False,False,2.4375,1.8168052317185792,1.625,-0.8125,1.625,1.625,1,0.0,0.032579460000000005,0.9674083107284539,0.29171289999999983,0.8772239884063426,2.0843349,0.021314400000000067,0.9913375795350376,1.6091309999999979,0.9742487688621442,0.015873000000000026,2,2,0,0.2771834766162389,2.714683476616239,0
44b6_0113de3b,1,390,673,False,False,3.494694639736067,3.093907824257213,1.625,-2.84375,1.21875,1.625,2,1.0571946397360672,0.19423106000000012,0.8327790381265844,1.5235281,0.577718478449768,2.0843349,0.08314010000000005,0.9670502086454362,6.4365259999999935,0.9043823010868849,0.015873000000000026,2,2,0,1.3213928392460654,4.816087478982133,0
44b6_0113de3b,1,391,648,False,False,0.9084026158592896,0.9084026158592896,0.0,0.40625,-0.8125,0.0,1,0.0,0.06842296000000003,0.9273877705200522,0.7316552999999995,0.8237333774040867,3.4192357,0.006649799999999928,0.9973748009509182,0.5363749999999925,0.9921567460523452,0.0,2,0,2,0.46427589335831926,1.3726785092176088,0
44b6_0113de3b,1,392,618,False,False,1.8168052317185792,0.8125,1.625,0.0,0.8125,1.625,1,0.0,0.10291850000000002,1.1277850620698509,1.0342660000000006,0.7998132721402842,4.1322803,0.02859820000000024,0.9865709376995004,1.6091300000000004,0.9602646847984527,0.01587303000000001,0,0,0,0.9952029485546225,2.8120081802732018,0
44b6_0113de3b,1,393,662,False,False,1.6750116604071745,0.40625,1.625,0.0,-0.40625,1.625,1,0.0,0.014894049999999992,1.0173689258194505,0.06415149999999992,1.0250928401637545,2.5561574,0.032687699999999875,0.9866014964599648,2.4136960000000016,0.960352269790364,0.015873029999999955,2,2,0,0.3494332192758772,2.0244448796830516,0
44b6_0113de3b,1,393,639,False,False,4.0827619710803615,4.0827619710803615,0.0,4.0625,0.40625,0.0,2,2.407750310673187,0.0020968000000000098,1.0023993575958041,0.12236640000000021,0.955380808727855,2.6203089,0.02188929999999978,0.9909864623862108,1.6091319999999953,0.9732141052827478,0.0,2,2,0,0.2293766651441275,4.312138636224489,0
44b6_0113de3b,1,394,638,False,False,4.33756303988772,2.8726212985703494,3.25,-0.40625,2.84375,3.25,1,0.0,0.06044100000000008,1.0638699699531802,0.04106330000000025,0.9860767563665754,2.9089074,0.027247599999999927,0.9891698219721147,2.1455100000000016,0.9678713079303145,0.03174605000000008,2,1,1,0.4628978184457785,4.800460858333499,0
44b6_0113de3b,1,395,732,False,False,3.471001521535247,1.21875,3.25,0.0,1.21875,3.25,1,0.0,0.08307935,1.123505869473926,0.14392139999999998,1.0268173512220775,5.366344,0.03351550000000003,1.0133665343437412,2.681884999999994,1.0406502524654457,0.03174603000000001,0,1,1,0.5284842987030295,3.999485820238277,0
44b6_0113de3b,1,395,730,False,False,3.832554834897995,2.03125,3.25,-1.21875,1.625,3.25,2,0.361553313362748,0.09808970000000006,1.1491515912795933,1.0176631,1.2265170088235748,4.4926023,0.020002400000000087,1.007932913464486,1.6091299999999933,1.0239998341465173,0.03174603000000001,0,2,2,0.6721777959747236,4.504732630872719,0
44b6_0113de3b,1,396,677,False,False,0.9084026158592896,0.9084026158592896,0.0,-0.40625,-0.8125,0.0,1,0.0,0.020552339999999947,0.9755592735464238,0.040017300000000144,0.9825073412502967,2.2482069,0.003610000000000113,0.9985122539722202,0.2681870000000046,0.9955554150242274,0.0,2,4,2,0.08312231024803825,0.9915249261073279,0
44b6_0113de3b,1,396,669,False,False,4.0827619710803615,4.0827619710803615,0.0,-4.0625,-0.40625,0.0,2,3.174359355221072,0.06976874,0.9216436710232435,0.021413900000000208,1.0096119414245446,2.226793,0.01794450000000003,0.9926642834627589,1.3409400000000034,0.9781658179892687,0.0,2,3,1,0.34101779814431327,4.423779769224675,0
44b6_0113de3b,1,396,654,False,False,4.614113030962723,4.318496736423452,-1.625,-2.84375,-3.25,1.625,3,3.7057104151034332,0.04341227000000003,0.9497528930874647,0.11834690000000014,0.9499878684867907,2.2482069,0.010798400000000097,0.995571052836679,0.8045640000000063,0.986784002324356,0.015873000000000026,2,4,2,0.18677049445638508,4.800883525419108,0
44b6_0113de3b,1,396,667,False,False,5.170718337426629,4.908737426772795,-1.625,-4.46875,-2.03125,1.625,4,4.262315721567339,0.08049344000000003,0.9106763596613037,0.18362809999999996,0.9244861000598311,2.2482069,0.03211280000000016,0.9869510419935899,2.413695000000004,0.9613732573133128,0.015873000000000026,2,3,1,0.43070106349359233,5.601419400920221,0
44b6_0113de3b,1,397,717,False,False,1.9902104160113323,1.1490485194281397,1.625,0.8125,0.8125,1.625,1,0.0,0.006552699999999967,1.0082105531842482,0.4704219999999997,1.2137621020276297,2.2006233,0.06499379999999988,1.0263601292974325,5.095581000000003,1.0811964074129892,0.01587301000000002,0,1,1,0.8578208166440066,2.8480312326553388,0
44b6_0113de3b,1,398,580,False,False,1.1490485194281397,1.1490485194281397,0.0,0.8125,0.8125,0.0,1,0.0,0.1491013,0.8688090781813125,1.7797166,0.6249393067004392,2.965443,0.02356669999999994,0.9889812244255484,1.3409419999999983,0.967320035092861,0.0,1,2,1,1.1100158958549582,2.259064415283098,0
44b6_0113de3b,1,399,708,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.01962554999999999,1.021785526808191,0.683427,1.2653452022595324,2.575567,0.05684969999999989,0.9770652866721184,4.2910169999999965,0.9327729411208254,0.0,3,2,1,0.8124642306765997,0.8124642306765997,0
44b6_0113de3b,1,399,704,False,False,2.8726212985703494,2.368824207280903,1.625,2.03125,-1.21875,1.625,2,2.8726212985703494,0.07512695000000003,1.0889071357915758,0.7665639999999998,1.3075516361477106,2.49243,0.007296300000000144,1.0030170362363182,0.5363749999999996,1.0090907049357665,0.01587303000000001,3,1,2,0.4859664335325864,3.3585877321029356,0
44b6_0113de3b,1,400,685,False,False,1.4647552056572457,1.4647552056572457,0.0,1.21875,-0.8125,0.0,1,0.0,0.03464119999999993,0.9586527417741942,0.5180782000000002,0.8093551110368941,2.199468,0.003567899999999735,1.0014557825734571,0.2681869999999975,1.0043857764822182,0.0,3,2,1,0.3344007463704892,1.799155952027735,0
44b6_0113de3b,1,400,713,False,False,4.318496736423452,4.0010984819796676,-1.625,-1.625,-3.65625,1.625,2,2.853741530766206,0.028380350000000054,1.0366054106697071,0.2846837,1.1486706431077218,1.9147843,0.06965369999999993,1.029288002086554,5.095579999999998,1.0904759782519722,0.015873000000000026,3,2,1,0.6731353526753097,4.991632089098761,0
44b6_0113de3b,1,401,704,False,False,1.86167137607581,0.9084026158592896,1.625,0.40625,0.8125,1.625,1,0.0,0.016396549999999954,0.9805814883495501,0.21765999999999996,1.0873240679815763,2.49243,0.025890599999999875,0.9892753456840395,1.877319,0.9681816598652829,0.01587303000000001,3,1,2,0.3141186812112077,2.1757900572870175,0
44b6_0113de3b,1,401,708,False,False,2.6012692214570947,2.6012692214570947,0.0,-1.625,2.03125,0.0,2,0.7395978453812848,0.07189794999999999,0.9201372088752514,0.13452300000000017,1.052226355492381,2.575567,0.09003659999999991,0.963679144329808,6.704710999999996,0.8949578566074188,0.0,3,2,1,0.9852661427325323,3.586535364189627,0
44b6_0113de3b,1,402,598,False,False,0.40625,0.40625,0.0,0.0,-0.40625,0.0,1,0.0,0.15095757999999992,0.8137089898236736,0.46296930000000014,0.9138189024482408,4.9091883,0.05279709999999982,0.9752661389694973,2.9500750000000053,0.9276313110424567,0.0,0,0,0,0.5956958925021345,1.0019458925021345,0
44b6_0113de3b,1,403,619,False,False,1.7235727791422095,0.5745242597140698,1.625,0.40625,-0.40625,1.625,1,0.0,0.04160710000000001,0.9435852639646707,1.2940844999999994,0.8023318555383556,5.252709,0.0033205000000000595,0.9986871639639378,0.26818999999998994,0.996078263357922,0.015873040000000005,1,1,0,0.8325520256358597,2.556124804778069,0
44b6_0113de3b,1,404,700,False,False,1.7235727791422095,0.5745242597140698,1.625,0.40625,0.40625,1.625,1,0.0,0.01693146000000001,1.0225082060738448,0.027344699999999555,1.0066445873207777,4.1138196,0.0034383999999998416,0.9986167724958985,0.26819000000000415,0.995867591594786,0.015873020000000015,1,2,1,0.0841824027643816,1.8077551819065911,0
44b6_0113de3b,1,404,702,False,False,2.368824207280903,1.7235727791422095,1.625,-1.21875,1.21875,1.625,2,0.6452514281386936,0.009911359999999925,1.0130485227674673,0.1291177000000001,0.9697613886825539,4.1411643,0.023873800000000056,0.9904975855055375,1.8773199999999974,0.9717740365279297,0.015873020000000015,1,3,2,0.32484896839988575,2.693673175680789,0
44b6_0113de3b,1,405,670,False,False,4.021669817998489,2.368824207280903,3.25,2.03125,1.21875,3.25,1,0.0,0.009307469999999984,1.010433623463628,0.9827081000000004,0.773290139213947,3.3519769,0.4035204000000001,0.8392349322588635,27.087031999999994,0.591093067659221,0.031746030000000036,1,1,0,2.7689410770209633,6.7906108950194515,0
44b6_0113de3b,1,405,699,False,False,5.6438053707139835,2.84375,-4.875,0.0,-2.84375,4.875,2,1.6221355527154948,0.2110476,1.306132703885771,2.0859876,2.6476925382186227,1.2659893,0.08515629999999996,1.0421227316306731,4.559204999999999,1.1317826463812353,0.04761904,1,3,2,1.3728201794326684,7.016625550146652,0
44b6_0113de3b,1,406,694,False,False,0.8125,0.8125,0.0,0.0,0.8125,0.0,1,0.0,0.012343279999999957,0.984165714266158,0.5148796,0.7906290944092366,1.9443327,0.007043700000000097,0.9971387262052188,0.5363770000000017,0.9914528327869376,0.0,1,1,0,0.3378808146797058,1.1503808146797059,0
44b6_0113de3b,1,407,648,False,False,1.9902104160113323,1.1490485194281397,1.625,0.8125,0.8125,1.625,1,0.0,0.07901259999999999,0.9161514105877909,1.0738309999999998,0.7412992986342003,3.07706,0.05420880000000006,0.9786277152163195,4.29101399999999,0.9372547872750321,0.015873030000000066,2,0,2,0.9133125798250399,2.903522995836372,0
44b6_0113de3b,1,408,698,False,False,2.333728575156074,1.6750116604071745,1.625,1.625,0.40625,1.625,1,0.0,0.07030102999999999,0.9245620750985719,0.22763450000000018,0.9365153311580047,3.358174,0.031121600000000083,0.9875466576314904,2.4136979999999966,0.9631145817414958,0.015873010000000007,1,2,1,0.4333168411626436,2.7670454163187177,0
44b6_0113de3b,1,408,682,False,False,4.394265616971737,4.0827619710803615,1.625,4.0625,0.40625,1.625,2,2.0605370418156626,0.02114680000000002,1.0251451836709056,0.5999268999999998,1.217498542829818,2.7582471,0.024272599999999755,0.9902597261944397,1.8773180000000025,0.9710742505348864,0.015873010000000007,1,1,0,0.5126310071505821,4.906896624122319,0
44b6_0113de3b,1,409,695,False,False,3.0671202393287422,2.6012692214570947,1.625,2.03125,1.625,1.625,1,0.0,0.01625591999999998,1.019887258057418,0.4657389999999997,0.8187045672962112,2.1032567,0.02497600000000011,0.9898355983495153,1.8773199999999974,0.969827419874822,0.015873040000000005,5,1,4,0.4345063336640702,3.501626572992812,0
44b6_0113de3b,1,409,630,False,False,6.662995408410545,4.5420130792964475,4.875,2.03125,-4.0625,4.875,2,3.5958751690818027,0.14430666000000003,0.8523559646261176,1.8048400999999998,0.538177897287761,2.1032567,0.09701350000000009,0.9616541931358265,7.509278000000002,0.8893279232007394,0.047619039999999946,5,1,4,1.513857349845578,8.176852758256123,0
44b6_0113de3b,1,410,590,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.3990015,0.6749378081891804,1.6270929,0.6560429557634107,3.1034381,0.10323359999999981,0.9516426227782097,5.6319600000000065,0.8618418502693262,0.0,1,1,0,1.5963938794837196,1.5963938794837196,0
44b6_0113de3b,1,411,718,False,False,1.6750116604071745,0.40625,1.625,0.40625,0.0,1.625,1,0.0,0.03940231000000005,1.058749691075133,0.33285240000000016,1.1546714301381271,2.151922,0.02497600000000011,1.010260515836892,1.8773199999999974,1.0311109513561578,0.015873020000000015,2,1,1,0.31900193492254886,1.9940135953297233,0
44b6_0113de3b,1,411,750,False,False,4.4502457797294745,4.1429533547941375,1.625,4.0625,0.8125,1.625,2,2.7752341193223,0.057041700000000084,1.0873551633143637,0.44201900000000016,1.2163777592865046,2.0427554,0.0504753,1.0209598599367191,3.7546389999999974,1.0642200069518397,0.015873020000000015,2,2,0,0.5573051251262968,5.007550904855771,0
44b6_0113de3b,1,412,650,False,False,2.1877232028983924,1.4647552056572457,1.625,-0.8125,1.21875,1.625,1,0.0,0.06195963000000004,0.9239957767057402,0.33537380000000017,0.8838138742773525,2.5512242,0.010894999999999655,0.9955116086962428,0.8045669999999987,0.9866069527649376,0.015873000000000026,2,2,0,0.27162220752466626,2.4593454104230585,0
44b6_0113de3b,1,412,754,False,False,6.858289350304491,6.039340428598143,3.25,-4.46875,4.0625,3.25,2,4.670566147406099,0.02834523,1.039080935843927,0.8792935,1.5259059128113812,1.6719307,0.05219180000000012,1.0220500684086324,3.754638,1.0676326453964489,0.03174600000000005,2,5,3,0.6913611342548311,7.549650484559322,0
44b6_0113de3b,1,413,650,False,False,1.284675299443404,1.284675299443404,0.0,-1.21875,0.40625,0.0,1,0.0,0.04273406000000002,0.9475754642920534,0.11447099999999999,1.03965242249727,2.886598,0.025576399999999833,0.9894688881013797,1.8773199999999974,0.9687498283373752,0.0,2,2,0,0.3289095438863341,1.6135848433297382,0
44b6_0113de3b,1,413,754,False,False,6.080193253507654,5.859020822628983,1.625,-4.875,3.25,1.625,2,4.79551795406425,0.047570800000000024,1.06559751141903,1.3291383,1.7949613882836872,1.6719307,0.037510399999999944,1.0158462602928813,2.681885000000001,1.048308993826446,0.015873000000000026,2,5,3,0.8730601046637056,6.95325335817136,0
44b6_0113de3b,1,414,727,False,False,3.471001521535247,1.21875,3.25,0.0,1.21875,3.25,1,0.0,0.02537020000000001,1.0369522340771515,0.05814900000000023,0.9788748790896572,2.694914,0.057832799999999907,1.023355943581688,4.559200000000004,1.071729723470548,0.03174603000000001,2,3,1,0.7564780926271953,4.2274796141624424,0
44b6_0113de3b,1,414,682,False,False,6.942003043070494,4.942244555867304,-4.875,0.8125,-4.875,4.875,2,3.471001521535247,0.12892340000000002,0.8466156644187228,0.06333310000000036,0.9770350994474009,2.694914,0.04054380000000002,1.016258980108383,3.218260000000001,1.0495865896721839,0.047619049999999996,2,1,1,0.7990192440788431,7.741022287149337,0
44b6_0113de3b,1,415,715,False,False,4.0010984819796676,3.65625,1.625,3.65625,0.0,1.625,1,0.0,0.031671400000000016,1.039212293300533,0.203017,1.0920149755327926,2.2062287,0.4037514,1.2018431282286839,24.673339999999996,1.7359994773826293,0.015873000000000026,1,0,1,2.0291716287574864,6.030270110737154,0
44b6_0113de3b,1,416,701,False,False,1.86167137607581,0.9084026158592896,1.625,-0.8125,0.40625,1.625,1,0.0,0.025737649999999945,1.037454909516221,0.026099900000000176,0.9926476567927688,3.5251253,0.003516900000000156,1.0014245766506245,0.26818899999999957,1.0042916931551176,0.015873009999999993,0,2,2,0.12164461768533913,1.983315993761149,0
44b6_0113de3b,1,416,703,False,False,2.03125,1.21875,1.625,1.21875,0.0,1.625,2,0.1695786239241901,0.01605875000000001,0.9779485325095754,0.6835184000000001,1.240535027786469,2.8416069,0.020892599999999817,0.9915922915005865,1.6091300000000004,0.9749998617266175,0.015873009999999993,0,1,1,0.5771674046349422,2.608417404634942,0
44b6_0113de3b,1,417,714,False,False,1.7235727791422095,0.5745242597140698,1.625,0.40625,0.40625,1.625,1,0.0,0.001040339999999973,0.9985739904846714,0.07091119999999984,0.9691244930573079,2.226084,0.021693399999999752,1.0089648762602812,1.609131000000005,1.0271491504852996,0.015873000000000026,1,1,0,0.2345201652558887,1.9580929443980981,0
44b6_0113de3b,1,417,710,False,False,3.6336104634371584,3.25,1.625,3.25,0.0,1.625,2,1.910037684294949,0.012370360000000025,1.01709243001642,0.32496599999999987,0.8726113850713038,2.226084,0.03637479999999993,1.01512663389551,2.6818840000000037,1.046082755940135,0.015873000000000026,1,1,0,0.45704133269043173,4.09065179612759,0
44b6_0113de3b,1,418,647,False,False,2.9295104113144914,2.4375,1.625,0.0,-2.4375,1.625,1,0.0,0.06662347000000002,0.8858561694756613,3.0631766000000002,1.723839932367773,4.2318187,0.021439200000000103,1.0088069633089773,1.6091309999999979,1.02666649895711,0.01587301000000002,1,1,0,2.240266211050693,5.169776622365184,0
44b6_0113de3b,1,418,735,False,False,6.9181882111576005,6.724634051381532,1.625,-2.84375,-6.09375,1.625,2,3.988677799843109,0.027315740000000033,0.9498112872855073,4.4161315000000005,2.533975369118299,2.8788638,0.007063599999999948,0.997126554679102,0.5363770000000017,0.9914161496001027,0.01587301000000002,1,2,1,3.104605061672124,10.022793272829725,0
44b6_0113de3b,1,419,687,False,False,2.03125,1.21875,1.625,0.0,1.21875,1.625,1,0.0,0.016034340000000036,0.9757955235158614,0.20083570000000028,0.935397322371561,2.908092,0.0035066999999999737,1.0014184068046856,0.2681880000000021,1.004273336618644,0.015873029999999955,1,1,0,0.13933645684130852,2.1705864568413085,0
44b6_0113de3b,1,420,695,False,False,0.40625,0.40625,0.0,0.40625,0.0,0.0,1,0.0,0.03786204999999998,0.9536393610510553,0.2780399,0.8917675036688318,2.2909558,0.0,0.999995931961238,0.0,0.9999998392792949,0.0,2,1,1,0.19380465576193834,0.6000546557619384,0
44b6_0113de3b,1,420,630,False,False,6.563169608695177,5.701990469344894,3.25,0.40625,-5.6875,3.25,2,6.156919608695177,0.19842463,0.796990246787008,1.6171410000000002,0.5862060371533346,2.2909558,0.07203749999999998,0.9715252539843796,5.6319580000000045,0.9169959129245039,0.03174599999999994,2,1,1,1.2989379744540868,7.862107583149264,0
44b6_0113de3b,1,421,640,False,False,3.350023320814349,3.350023320814349,0.0,3.25,0.8125,0.0,1,0.0,0.05597759999999996,0.9121332693647415,3.1598518,0.30992965123935284,1.4191812,0.19998490000000002,0.9015665977024664,9.386595999999997,0.7328242349719777,0.0,1,0,1,2.807227600072175,6.157250920886524,0
